시도,년월,구,아파트 동명,아파트명,단지 일련번호,법정동본번코드,법정동부번코드,건축년도,거래주체정보_매수자(개인/법인/공공기관/기타),해제사유발생일,거래금액(만원),계약일,계약월,계약년도,전용면적,층,지번,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명코드,도로명일련번호코드,도로명시군구코드,법정동시군구코드,법정동읍면동코드,법정동
서울,202501,서초구, ,반포래미안아이파크,11650-4678,1341,0000,2018,개인, ,"440,000",21,1,2025,112.95,4,1341,서초중앙로,00220,00000,3121024,02,11650,11650,10700,반포동
서울,202501,서초구, ,서초호반써밋,11650-3963,0753,0000,2013,개인, ,"175,000",31,1,2025,101.0482,7,753,양재대로2길,00109,00000,4163748,01,11650,11650,10300,우면동
서울,202501,서초구, ,방배블레스밸리,11650-585,1019,0003,2003,개인,25.02.20,"189,500",18,1,2025,128.4,10,1019-3,효령로34길,00092,00000,4163634,01,11650,11650,10100,방배동
서울,202501,서초구, ,방배1차현대홈타운,11650-290,1344,0000,1999,개인, ,"167,000",25,1,2025,59.94,8,1344,서초대로1길,00030,00000,4163389,01,11650,11650,10100,방배동
서울,202501,서초구, ,롯데캐슬클래식,11650-3300,1312,0003,2006,개인, ,"268,000",27,1,2025,84.98,5,1312-3,서운로,00197,00000,3121016,00,11650,11650,10800,서초동
서울,202501,서초구, ,반포자이,11650-3500,0020,0043,2009,개인, ,"400,000",21,1,2025,84.943,19,20-43,신반포로,00270,00000,3121017,02,11650,11650,10700,반포동
서울,202501,서초구, ,신반포청구,11650-141,0063,0002,1998,개인, ,"228,000",23,1,2025,59.91,18,63-2,신반포로33길,00066,00000,4163453,01,11650,11650,10600,잠원동
서울,202501,서초구, ,반포미도,11650-172,0060,0004,1987,개인, ,"299,500",22,1,2025,84.96,10,60-4,서초중앙로29길,00028,00000,4163713,01,11650,11650,10700,반포동
서울,202501,서초구, ,진흥아파트,11650-66,1315,0000,1979,개인, ,"256,000",25,1,2025,101.32,5,1315,서초대로,00385,00000,2121002,02,11650,11650,10800,서초동
서울,202501,서초구, ,방배아트자이,11650-4706,3278,0000,2018,개인, ,"285,000",25,1,2025,126.6226,1,3278,명달로9길,00057,00000,4163195,00,11650,11650,10100,방배동
서울,202501,서초구, ,서초힐스,11650-3821,0773,0000,2012,개인, ,"130,000",25,1,2025,59.91,10,773,양재대로2길,00090,00000,4163748,01,11650,11650,10300,우면동
서울,202501,서초구, ,반포자이,11650-3500,0020,0043,2009,개인, ,"400,000",23,1,2025,84.943,23,20-43,신반포로,00270,00000,3121017,02,11650,11650,10700,반포동
서울,202501,서초구, ,서초센트럴IPARK,11650-4827,1582,0003,2020,개인, ,"173,000",22,1,2025,80.5154,25,1582-3,반포대로18길,00036,00000,4163228,00,11650,11650,10800,서초동
서울,202501,서초구, ,현대,11650-152,0053,0000,1993,개인, ,"205,000",25,1,2025,84.87,2,53,잠원로12길,00004,00000,4163525,01,11650,11650,10600,잠원동
서울,202501,서초구, ,반포자이,11650-3500,0020,0043,2009,개인, ,"380,000",27,1,2025,84.982,18,20-43,신반포로,00270,00000,3121017,02,11650,11650,10700,반포동
서울,202501,서초구, ,서리풀e편한세상,11650-3573,0906,0013,2010,개인, ,"187,000",23,1,2025,59.97,4,906-13,효령로33길,00050,00000,4163633,01,11650,11650,10100,방배동
서울,202501,서초구, ,서초푸르지오써밋,11650-4550,1311,0010,2017,개인, ,"279,000",22,1,2025,74.96,13,1311-10,서운로,00201,00000,3121016,01,11650,11650,10800,서초동
서울,202501,서초구, ,래미안퍼스티지,11650-3559,0018,0001,2009,개인, ,"559,000",21,1,2025,117.12,5,18-1,반포대로,00275,00000,2121003,02,11650,11650,10700,반포동
서울,202501,서초구, ,서초이오빌,11650-521,1593,0007,2003,개인, ,"42,000",24,1,2025,45.96,23,1593-7,효령로53길,00045,00000,4163646,01,11650,11650,10800,서초동
서울,202501,서초구, ,신반포4,11650-125,0070,0000,1979,개인, ,"360,000",26,1,2025,100.11,6,70,잠원로,00037,00048,3121019,01,11650,11650,10600,잠원동
서울,202501,서초구, ,브라운스톤잠원,11650-530,0067,0002,2003,개인, ,"230,000",20,1,2025,84.94,14,67-2,잠원로,00046,00038,3121019,01,11650,11650,10600,잠원동
서울,202501,서초구, ,신반포4,11650-125,0070,0000,1979,개인, ,"369,000",25,1,2025,100.11,10,70,잠원로,00037,00048,3121019,01,11650,11650,10600,잠원동
서울,202501,서초구, ,래미안신반포팰리스,11650-4439,0158,0000,2016,개인, ,"355,000",24,1,2025,84.49,17,158,잠원로8길,00035,00000,4163529,00,11650,11650,10600,잠원동
서울,202501,서초구, ,방배임광3차,11650-342,1010,0001,1988,개인, ,"141,000",25,1,2025,65.85,3,1010-1,방배로2길,00024,00005,4163264,01,11650,11650,10100,방배동
서울,202501,서초구, ,궁전,11650-160,0065,0001,1984,개인, ,"355,000",24,1,2025,205.22,9,65-1,사평대로,00142,00000,2121001,02,11650,11650,10700,반포동
서울,202501,서초구, ,서초포레스타7단지,11650-3954,0615,0000,2013,개인, ,"103,000",17,1,2025,59.81,1,615,청계산로11길,00007,00012,4163752,01,11650,11650,11100,신원동
서울,202501,서초구, ,신반포4,11650-125,0070,0000,1979,개인, ,"383,000",20,1,2025,105.44,7,70,잠원로,00037,00048,3121019,01,11650,11650,10600,잠원동
서울,202501,서초구, ,서초포레스타2단지,11650-4156,0384,0000,2015,개인, ,"153,000",25,1,2025,84.48,10,384,헌릉로8길,00045,00000,4163749,02,11650,11650,10900,내곡동
서울,202501,서초구, ,중앙하이츠,11650-139,0071,0017,1998,개인, ,"211,000",24,1,2025,75.44,3,71-17,잠원로3길,00020,00000,4163527,01,11650,11650,10600,잠원동
서울,202501,서초구, ,래미안퍼스티지,11650-3559,0018,0001,2009,개인, ,"670,000",25,1,2025,169.31,15,18-1,반포대로,00275,00000,2121003,02,11650,11650,10700,반포동
서울,202501,서초구,103동,반포써밋,11650-4703,1342,0000,2018,개인, ,"331,500",24,1,2025,84.4182,31,1342,고무래로,00089,00000,3121001,00,11650,11650,10700,반포동
서울,202501,서초구, ,롯데캐슬아르떼,11650-4044,0424,0028,2013,개인, ,"255,000",25,1,2025,84.9145,8,424-28,방배천로18길,00011,00000,4163687,01,11650,11650,10100,방배동
서울,202501,서초구, ,서초이오빌,11650-521,1593,0007,2003,개인, ,"39,500",22,1,2025,45.96,8,1593-7,효령로53길,00045,00000,4163646,01,11650,11650,10800,서초동
서울,202501,서초구,111동,래미안 리더스원,11650-4887,1755,0000,2020,개인, ,"318,000",22,1,2025,84.94,6,1755,서운로,00062,00000,3121016,00,11650,11650,10800,서초동
서울,202501,서초구, ,반포자이,11650-3500,0020,0043,2009,개인, ,"393,000",22,1,2025,84.943,14,20-43,신반포로,00270,00000,3121017,02,11650,11650,10700,반포동
서울,202501,서초구, ,반포써밋,11650-4703,1342,0000,2018,개인, ,"325,000",15,1,2025,84.4182,10,1342,고무래로,00089,00000,3121001,00,11650,11650,10700,반포동
서울,202501,서초구, ,서초이오빌,11650-521,1593,0007,2003,개인, ,"32,400",21,1,2025,36.66,19,1593-7,효령로53길,00045,00000,4163646,01,11650,11650,10800,서초동
서울,202501,서초구, ,반포자이,11650-3500,0020,0043,2009,개인, ,"410,000",16,1,2025,84.943,27,20-43,신반포로,00270,00000,3121017,02,11650,11650,10700,반포동
서울,202501,서초구, ,래미안퍼스티지,11650-3559,0018,0001,2009,개인, ,"412,000",21,1,2025,84.93,7,18-1,반포대로,00275,00000,2121003,02,11650,11650,10700,반포동
서울,202501,서초구, ,롯데캐슬갤럭시(50-1),11650-682,0050,0001,2004,개인, ,"288,000",17,1,2025,132.78,3,50-1,잠원로14길,00023,00000,4163526,01,11650,11650,10600,잠원동
서울,202501,서초구, ,신반포4,11650-125,0070,0000,1979,개인, ,"354,000",31,1,2025,100.11,6,70,잠원로,00037,00048,3121019,01,11650,11650,10600,잠원동
서울,202501,서초구, ,서초힐스,11650-3821,0773,0000,2012,개인, ,"150,500",14,1,2025,84.96,12,773,양재대로2길,00090,00000,4163748,01,11650,11650,10300,우면동
서울,202501,서초구, ,서초3차e편한세상,11650-3224,1467,0037,2005,개인, ,"248,000",18,1,2025,158.24,15,1467-37,남부순환로,02343,00010,2000003,03,11650,11650,10800,서초동
서울,202501,서초구, ,대주피오레아파트,11650-157,0031,0014,2002,개인, ,"176,000",25,1,2025,125.48,9,31-14,강남대로95길,00056,00000,4163039,01,11650,11650,10600,잠원동
서울,202501,서초구, ,방배1차현대홈타운,11650-290,1344,0000,1999,개인, ,"228,000",17,1,2025,84.96,14,1344,서초대로1길,00030,00000,4163389,01,11650,11650,10100,방배동
서울,202501,서초구, ,반포푸르지오,11650-176,0010,0000,2000,개인, ,"252,000",20,1,2025,84.82,6,10,신반포로15길,00004,00000,4163450,01,11650,11650,10700,반포동
서울,202501,서초구, ,한신타운,11650-149,0060,0004,1989,개인, ,"200,000",21,1,2025,63.94,10,60-4,나루터로4길,00070,00005,4163049,01,11650,11650,10600,잠원동
서울,202501,서초구, ,아크로리버파크,11650-4440,0002,0012,2016,개인, ,"500,000",26,1,2025,84.99,10,2-12,신반포로15길,00019,00000,4163450,00,11650,11650,10700,반포동
서울,202501,서초구, ,삼풍아파트,11650-28,1685,0000,1988,개인, ,"398,000",13,1,2025,163.81,7,1685,서초중앙로,00200,00000,3121024,03,11650,11650,10800,서초동
서울,202501,서초구, ,래미안퍼스티지,11650-3559,0018,0001,2009,개인, ,"339,500",22,1,2025,59.96,30,18-1,반포대로,00275,00000,2121003,02,11650,11650,10700,반포동
서울,202501,서초구, ,브라운스톤서초(1677-1),11650-3278,1677,0001,2006,개인, ,"133,000",16,1,2025,84.23,12,1677-1,서초대로,00334,00000,2121002,02,11650,11650,10800,서초동
서울,202501,서초구, ,엠브이아파트,11650-199,0046,0000,1994,개인, ,"191,000",31,1,2025,129.93,3,46,고무래로10길,00039,00000,4163042,01,11650,11650,10700,반포동
서울,202501,서초구, ,래미안신반포팰리스,11650-4439,0158,0000,2016,개인, ,"347,500",16,1,2025,84.42,14,158,잠원로8길,00035,00000,4163529,00,11650,11650,10600,잠원동
서울,202501,서초구, ,신반포4,11650-125,0070,0000,1979,개인, ,"387,000",24,1,2025,105.89,5,70,잠원로,00037,00048,3121019,01,11650,11650,10600,잠원동
서울,202501,서초구, ,방배1차현대홈타운,11650-290,1344,0000,1999,개인, ,"163,300",18,1,2025,59.94,7,1344,서초대로1길,00030,00000,4163389,01,11650,11650,10100,방배동
서울,202501,서초구, ,반포대우멤버스카운티,11650-499,0111,0011,2003,개인, ,"131,000",23,1,2025,98.67,5,111-11,사평대로16길,00014,00000,4163323,01,11650,11650,10700,반포동
서울,202501,서초구, ,대주피오레아파트,11650-157,0031,0014,2002,개인, ,"160,000",22,1,2025,126.69,2,31-14,강남대로95길,00056,00000,4163039,01,11650,11650,10600,잠원동
서울,202501,서초구, ,방배래미안타워,11650-759,0485,0003,2005,개인, ,"204,000",22,1,2025,134.36,21,485-3,남부순환로,02183,00000,2000003,01,11650,11650,10100,방배동
서울,202501,서초구, ,킴스빌리지,11650-142,0071,0012,1996,개인, ,"79,500",21,1,2025,23.7,8,71-12,잠원로3길,00006,00000,4163527,01,11650,11650,10600,잠원동
서울,202501,서초구, ,래미안 리더스원,11650-4887,1755,0000,2020,개인, ,"390,000",24,1,2025,114.94,15,1755,서운로,00062,00000,3121016,00,11650,11650,10800,서초동
서울,202501,서초구, ,반포미도2차아파트,11650-173,0060,0005,1989,개인, ,"232,000",17,1,2025,71.49,6,60-5,사평대로,00240,00000,2121001,02,11650,11650,10700,반포동
서울,202501,서초구, ,엘루크방배서리풀,11650-5150,3284,0000,2024,개인, ,"149,900",31,1,2025,48.16,10,3284,효령로31길,00031,00000,4163632,00,11650,11650,10100,방배동
서울,202501,서초구, ,아남,11650-54,1641,0013,1989,개인, ,"172,000",30,1,2025,84.96,9,1641-13,사임당로23길,00053,00000,4163318,01,11650,11650,10800,서초동
서울,202501,서초구,123,래미안원베일리,11650-5126,0001,0000,2023,개인, ,"550,000",11,1,2025,84.98,11,1,반포대로,00333,00000,2121003,00,11650,11650,10700,반포동
서울,202501,서초구, ,래미안신반포팰리스,11650-4439,0158,0000,2016,개인, ,"332,000",21,1,2025,84.49,25,158,잠원로8길,00035,00000,4163529,00,11650,11650,10600,잠원동
서울,202501,서초구, ,반포자이,11650-3500,0020,0043,2009,개인, ,"415,000",25,1,2025,84.943,17,20-43,신반포로,00270,00000,3121017,02,11650,11650,10700,반포동
서울,202501,서초구, ,방배중앙센트레빌,11650-4909,3282,0000,2021,개인, ,"125,000",21,1,2025,59.873,8,3282,방배중앙로,00158,00000,3121011,01,11650,11650,10100,방배동
서울,202501,서초구, ,DK밸리뷰시티,11650-4764,1584,0006,2019,개인, ,"39,500",17,1,2025,26.59,7,1584-6,반포대로14길,00014,00000,4163225,00,11650,11650,10800,서초동
서울,202501,서초구, ,한신,11650-145,0056,0003,1992,개인, ,"271,000",25,1,2025,84.52,15,56-3,잠원로,00150,00000,3121019,01,11650,11650,10600,잠원동
서울,202501,서초구, ,롯데캐슬클래식,11650-3300,1312,0003,2006,개인, ,"240,000",18,1,2025,84.98,1,1312-3,서운로,00197,00000,3121016,00,11650,11650,10800,서초동
서울,202501,서초구,107,래미안퍼스티지,11650-3559,0018,0001,2009,개인, ,"427,000",14,1,2025,84.93,15,18-1,반포대로,00275,00000,2121003,02,11650,11650,10700,반포동
서울,202501,서초구, ,잠원현대훼밀리,11650-138,0059,0003,1997,개인, ,"180,000",18,1,2025,59.56,9,59-3,신반포로,00261,00000,3121017,01,11650,11650,10600,잠원동
서울,202501,서초구,104동,방배아트자이,11650-4706,3278,0000,2018,개인, ,"205,000",18,1,2025,59.9775,6,3278,명달로9길,00057,00000,4163195,00,11650,11650,10100,방배동
서울,202501,서초구, ,방배그랑자이,11650-4970,3283,0000,2021,개인, ,"295,000",21,1,2025,84.9712,14,3283,방배로,00021,00000,3121010,00,11650,11650,10100,방배동
서울,202501,서초구, ,반포힐스테이트,11650-3687,0016,0006,2012,개인, ,"505,000",24,1,2025,155.38,14,16-6,신반포로16길,00015,00020,4163754,01,11650,11650,10700,반포동
서울,202501,서초구,128,래미안퍼스티지,11650-3559,0018,0001,2009,개인, ,"417,500",18,1,2025,84.93,10,18-1,반포대로,00275,00000,2121003,02,11650,11650,10700,반포동
서울,202501,서초구, ,신반포4,11650-125,0070,0000,1979,개인, ,"435,000",18,1,2025,137.1,1,70,잠원로,00037,00048,3121019,01,11650,11650,10600,잠원동
서울,202501,서초구, ,반포래미안아이파크,11650-4678,1341,0000,2018,개인, ,"408,000",18,1,2025,112.95,2,1341,서초중앙로,00220,00000,3121024,02,11650,11650,10700,반포동
서울,202501,서초구, ,반포래미안아이파크,11650-4678,1341,0000,2018,개인, ,"450,000",23,1,2025,112.95,13,1341,서초중앙로,00220,00000,3121024,02,11650,11650,10700,반포동
서울,202501,서초구, ,아크로리버뷰신반포,11650-4676,0159,0000,2018,개인, ,"380,000",18,1,2025,84.79,5,159,잠원로,00117,00000,3121019,00,11650,11650,10600,잠원동
서울,202501,서초구, ,래미안원베일리,11650-5126,0001,0000,2023,개인, ,"690,000",13,1,2025,116.95,10,1,반포대로,00333,00000,2121003,00,11650,11650,10700,반포동
서울,202501,서초구,102,방배어울림,11650-3456,0998,0000,2008,개인, ,"180,000",16,1,2025,122.785,10,998,명달로1길,00051,00000,4163186,01,11650,11650,10100,방배동
서울,202501,서초구, ,엘에이치서초4단지,11650-3974,0788,0000,2013,개인, ,"140,000",18,1,2025,84.95,6,788,양재대로2길,00033,00000,4163748,01,11650,11650,10300,우면동
서울,202501,서초구, ,서초푸르지오써밋,11650-4550,1311,0010,2017,개인, ,"329,000",20,1,2025,104.11,18,1311-10,서운로,00212,00000,3121016,01,11650,11650,10800,서초동
서울,202501,서초구, ,래미안원베일리,11650-5126,0001,0000,2023,개인, ,"670,000",17,1,2025,116.95,4,1,반포대로,00333,00000,2121003,00,11650,11650,10700,반포동
서울,202501,서초구, ,서초삼성래미안,11650-24,1641,0001,2001,개인, ,"187,000",25,1,2025,84.97,7,1641-1,사임당로17길,00116,00000,4163313,01,11650,11650,10800,서초동
서울,202501,서초구, ,방배블레스밸리,11650-585,1019,0003,2003,개인, ,"189,500",18,1,2025,128.4,10,1019-3,효령로34길,00092,00000,4163634,01,11650,11650,10100,방배동
서울,202501,서초구, ,래미안퍼스티지,11650-3559,0018,0001,2009,개인, ,"337,000",13,1,2025,59.96,17,18-1,반포대로,00275,00000,2121003,02,11650,11650,10700,반포동
서울,202501,서초구, ,서초힐스,11650-3821,0773,0000,2012,개인, ,"154,500",23,1,2025,84.98,3,773,양재대로2길,00090,00000,4163748,01,11650,11650,10300,우면동
서울,202501,서초구, ,방배1차현대홈타운,11650-290,1344,0000,1999,개인, ,"167,000",7,1,2025,59.94,16,1344,서초대로1길,00030,00000,4163389,01,11650,11650,10100,방배동
서울,202501,서초구,308,서초네이처힐3단지,11650-3864,0717,0000,2013,개인, ,"153,000",8,1,2025,84.84,9,717,태봉로2길,00060,00000,4163582,01,11650,11650,10300,우면동
서울,202501,서초구, ,서초래미안,11650-523,1682,0000,2003,개인, ,"233,000",25,1,2025,96.87,15,1682,서초대로65길,00013,00010,4163425,01,11650,11650,10800,서초동
서울,202501,서초구,103,더샵서초,11650-3284,1445,0014,2006,개인, ,"63,000",22,1,2025,33.06,26,1445-14,서초중앙로2길,00021,00000,4163718,01,11650,11650,10800,서초동
서울,202501,서초구, ,르가든6차,11650-4143,0798,0010,2015,개인, ,"350,000",24,1,2025,165.84,1,798-10,방배로34길,00109,00000,4163269,01,11650,11650,10100,방배동
서울,202501,서초구, ,디오수페리움2,11650-3311,3001,0001,2006,개인, ,"141,500",25,1,2025,84.94,12,3001-1,동작대로,00108,00000,2005009,01,11650,11650,10100,방배동
서울,202501,서초구,202,래미안서초에스티지S,11650-4622,1754,0000,2018,개인, ,"292,000",11,1,2025,84.17,24,1754,서운로,00104,00000,3121016,01,11650,11650,10800,서초동
서울,202501,서초구, ,우성,11650-440,0154,0002,1991,개인, ,"146,000",7,1,2025,73.15,14,154-2,바우뫼로,00091,00000,3121009,01,11650,11650,10200,양재동
서울,202501,서초구, ,현대아파트,11650-85,1346,0000,1989,개인, ,"179,500",10,1,2025,84.34,6,1346,효령로68길,00013,00000,4163654,00,11650,11650,10800,서초동
서울,202501,서초구, ,반포써밋,11650-4703,1342,0000,2018,개인, ,"333,000",5,1,2025,84.4182,4,1342,고무래로,00089,00000,3121001,00,11650,11650,10700,반포동
서울,202501,서초구, ,성진준빌라트,11650-612,0048,0005,2003,개인, ,"41,000",7,1,2025,56.72,3,48-5,신반포로41길,00031,00000,4163456,01,11650,11650,10600,잠원동
서울,202501,서초구, ,방배대우유로카운티,11650-399,0847,0034,2002,개인, ,"350,000",23,1,2025,216.15,6,847-34,방배로28길,00090,00000,4163263,01,11650,11650,10100,방배동
서울,202501,서초구, ,반포자이,11650-3500,0020,0043,2009,개인, ,"384,000",27,1,2025,84.982,18,20-43,신반포로,00270,00000,3121017,02,11650,11650,10700,반포동
서울,202501,서초구, ,래미안신반포팰리스,11650-4439,0158,0000,2016,개인, ,"338,000",13,1,2025,84.49,4,158,잠원로8길,00035,00000,4163529,00,11650,11650,10600,잠원동
서울,202501,서초구, ,반포2차ApelBaum,11650-3385,0612,0002,2007,개인, ,"360,000",11,1,2025,243.7,5,612-2,사평대로12길,00022,00000,4163321,02,11650,11650,10700,반포동
서울,202501,서초구, ,반포힐스테이트,11650-3687,0016,0006,2012,개인, ,"315,000",25,1,2025,59.7,27,16-6,신반포로16길,00015,00020,4163754,01,11650,11650,10700,반포동
서울,202501,서초구, ,신반포4,11650-125,0070,0000,1979,개인, ,"388,500",4,1,2025,105.89,11,70,잠원로,00037,00048,3121019,01,11650,11650,10600,잠원동
서울,202501,서초구, ,래미안신반포팰리스,11650-4439,0158,0000,2016,개인,25.02.21,"385,000",20,1,2025,104.04,5,158,잠원로8길,00035,00000,4163529,00,11650,11650,10600,잠원동
서울,202501,서초구,7,한신,11650-145,0056,0003,1992,개인, ,"263,000",11,1,2025,84.52,4,56-3,잠원로,00150,00000,3121019,01,11650,11650,10600,잠원동
서울,202501,서초구, ,엠브이아파트,11650-199,0046,0000,1994,개인, ,"140,000",7,1,2025,59.82,6,46,고무래로10길,00039,00000,4163042,01,11650,11650,10700,반포동
서울,202501,서초구, ,브라운스톤방배,11650-630,0899,0016,2005,개인, ,"184,000",25,1,2025,84.96,12,899-16,서초대로26길,00019,00000,4163394,01,11650,11650,10100,방배동
서울,202501,서초구, ,신반포4,11650-125,0070,0000,1979,개인, ,"378,000",17,1,2025,105.44,9,70,잠원로,00037,00048,3121019,01,11650,11650,10600,잠원동
서울,202501,서초구, ,서초프레스턴,11650-3260,1506,0046,2005,개인, ,"285,000",11,1,2025,244.42,2,1506-46,명달로22길,00081,00000,4163188,01,11650,11650,10800,서초동
서울,202501,서초구, ,삼풍아파트,11650-28,1685,0000,1988,개인, ,"379,000",6,1,2025,165.92,1,1685,서초중앙로,00200,00000,3121024,03,11650,11650,10800,서초동
서울,202501,서초구, ,서초아트래디앙,11650-5111,1582,0016,2023,개인, ,"147,500",14,1,2025,56.92,10,1582-16,반포대로18길,00013,00003,4163228,00,11650,11650,10800,서초동
서울,202501,서초구, ,방배1차현대홈타운,11650-290,1344,0000,1999,개인, ,"149,500",7,1,2025,59.94,2,1344,서초대로1길,00030,00000,4163389,01,11650,11650,10100,방배동
서울,202501,서초구, ,서초트라팰리스,11650-3238,1344,0013,2005,개인, ,"205,000",11,1,2025,125.41,6,1344-13,효령로72길,00057,00000,4163657,01,11650,11650,10800,서초동
서울,202501,서초구, ,방배1차현대홈타운,11650-290,1344,0000,1999,개인, ,"149,000",4,1,2025,59.94,1,1344,서초대로1길,00030,00000,4163389,01,11650,11650,10100,방배동
서울,202501,서초구,205,서초힐스,11650-3821,0773,0000,2012,개인, ,"130,000",4,1,2025,59.97,8,773,양재대로2길,00090,00000,4163748,01,11650,11650,10300,우면동
서울,202501,서초구, ,현대,11650-152,0053,0000,1993,개인, ,"217,000",17,1,2025,84.87,18,53,잠원로12길,00004,00000,4163525,01,11650,11650,10600,잠원동
서울,202501,서초구, ,래미안 리더스원,11650-4887,1755,0000,2020,개인, ,"262,000",25,1,2025,59.96,13,1755,서운로,00062,00000,3121016,00,11650,11650,10800,서초동
서울,202501,서초구, ,신반포4,11650-125,0070,0000,1979,개인, ,"520,000",26,1,2025,155,6,70,잠원로,00037,00048,3121019,01,11650,11650,10600,잠원동
서울,202501,서초구, ,아크로리버파크,11650-4440,0002,0012,2016,개인, ,"455,000",9,1,2025,84.95,8,2-12,신반포로15길,00019,00000,4163450,00,11650,11650,10700,반포동
서울,202501,서초구, ,래미안서초유니빌,11650-518,1445,0004,2003,개인, ,"37,000",17,1,2025,36.838,4,1445-4,서초중앙로,00026,00000,3121024,03,11650,11650,10800,서초동
서울,202501,서초구, ,방배임광3차,11650-342,1010,0001,1988,개인, ,"142,000",9,1,2025,67.47,7,1010-1,방배로2길,00024,00005,4163264,01,11650,11650,10100,방배동
서울,202501,서초구, ,서초동삼성쉐르빌2,11650-608,1330,0000,2002,개인, ,"30,500",16,1,2025,35.22,7,1330,강남대로53길,00011,00000,4163026,01,11650,11650,10800,서초동
서울,202501,서초구, ,동아,11650-102,0157,0000,2002,개인, ,"275,000",23,1,2025,84.91,19,157,신반포로33길,00015,00000,4163453,01,11650,11650,10600,잠원동
서울,202501,서초구, ,삼풍아파트,11650-28,1685,0000,1988,개인, ,"280,000",18,1,2025,79.47,8,1685,서초중앙로,00200,00000,3121024,03,11650,11650,10800,서초동
서울,202501,서초구, ,래미안퍼스티지,11650-3559,0018,0001,2009,개인, ,"700,000",10,1,2025,198.04,8,18-1,반포대로,00275,00000,2121003,02,11650,11650,10700,반포동
서울,202501,서초구,103,서초호반써밋,11650-3963,0753,0000,2013,개인, ,"174,000",4,1,2025,101.0482,12,753,양재대로2길,00109,00000,4163748,01,11650,11650,10300,우면동
서울,202501,서초구, ,아크로비스타,11650-724,1685,0003,2004,개인, ,"328,000",22,1,2025,161.94,9,1685-3,서초중앙로,00188,00000,3121024,03,11650,11650,10800,서초동
서울,202501,서초구, ,서초네이처힐4단지,11650-3704,0720,0000,2011,개인, ,"150,000",20,1,2025,84.61,9,720,태봉로2길,00065,00000,4163582,01,11650,11650,10300,우면동
서울,202501,서초구, ,신영체르니,11650-461,0090,0000,2002,개인, ,"57,000",3,1,2025,39.1,2,90,논현로27길,00057,00000,4163097,01,11650,11650,10200,양재동
서울,202501,서초구,103,반포자이,11650-3500,0020,0043,2009,개인, ,"400,000",16,1,2025,84.998,25,20-43,신반포로,00270,00000,3121017,02,11650,11650,10700,반포동
서울,202501,서초구, ,삼성래미안1,11650-503,2626,0000,2003,개인, ,"154,000",16,1,2025,84.91,3,2626,방배선행길,00002,00000,4163671,01,11650,11650,10100,방배동
서울,202501,서초구,105동,아크로리버뷰신반포,11650-4676,0159,0000,2018,개인, ,"407,000",21,1,2025,84.79,10,159,잠원로,00117,00000,3121019,00,11650,11650,10600,잠원동
서울,202501,서초구, ,신반포2,11650-117,0073,0000,1978,개인, ,"382,000",11,1,2025,92.2,3,73,신반포로23길,00041,00000,4163452,01,11650,11650,10600,잠원동
서울,202501,서초구, ,한강,11650-144,0049,0008,1989,개인, ,"303,000",18,1,2025,84.53,9,49-8,잠원로,00213,00010,3121019,01,11650,11650,10600,잠원동
서울,202501,서초구, ,서초래미안,11650-523,1682,0000,2003,개인, ,"255,000",14,1,2025,111.32,13,1682,서초대로65길,00013,00010,4163425,01,11650,11650,10800,서초동
서울,202501,서초구, ,반포자이,11650-3500,0020,0043,2009,개인, ,"385,000",17,1,2025,84.943,25,20-43,신반포로,00270,00000,3121017,02,11650,11650,10700,반포동
서울,202501,서초구, ,동아,11650-102,0157,0000,2002,개인, ,"268,000",18,1,2025,84.91,4,157,신반포로33길,00015,00000,4163453,01,11650,11650,10600,잠원동
서울,202501,서초구,401,엘에이치서초4단지,11650-3974,0788,0000,2013,개인, ,"139,000",1,1,2025,84.97,11,788,양재대로2길,00033,00000,4163748,01,11650,11650,10300,우면동
서울,202501,서초구, ,래미안신반포리오센트,11650-4750,0161,0000,2019,개인, ,"327,000",8,1,2025,84.92,4,161,잠원로14길,00032,00000,4163526,00,11650,11650,10600,잠원동
서울,202501,서초구, ,한신서래,11650-232,0070,0001,1987,개인, ,"183,000",6,1,2025,64.53,4,70-1,사평대로28길,00031,00000,4163330,01,11650,11650,10700,반포동
서울,202501,서초구, ,동아,11650-102,0157,0000,2002,개인, ,"273,000",17,1,2025,84.91,19,157,신반포로33길,00015,00000,4163453,01,11650,11650,10600,잠원동
서울,202501,서초구, ,반포미도,11650-172,0060,0004,1987,개인, ,"295,000",3,1,2025,84.96,7,60-4,서초중앙로29길,00028,00000,4163713,01,11650,11650,10700,반포동
서울,202501,서초구,308,반포미도,11650-172,0060,0004,1987,개인, ,"300,000",6,1,2025,84.96,8,60-4,서초중앙로29길,00028,00000,4163713,01,11650,11650,10700,반포동
서울,202501,서초구,201,서초힐스,11650-3821,0773,0000,2012,개인, ,"144,000",10,1,2025,74.97,13,773,양재대로2길,00090,00000,4163748,01,11650,11650,10300,우면동
서울,202501,서초구, ,래미안퍼스티지,11650-3559,0018,0001,2009,개인, ,"610,000",4,1,2025,135.92,26,18-1,반포대로,00275,00000,2121003,02,11650,11650,10700,반포동
서울,202501,서초구, ,반포푸르지오,11650-176,0010,0000,2000,개인, ,"250,000",9,1,2025,84.82,7,10,신반포로15길,00004,00000,4163450,01,11650,11650,10700,반포동
