공고번호,주택명,공급지역코드,공급지역명,공급위치우편번호,공급위치,공급규모,모집공고일,청약접수시작일,청약접수종료일,당첨자발표일,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,주택형,공급세대수,순위,거주지역,접수건수,경쟁률,최저당첨가점,최고당첨가점,평균당첨가점,전용면적,평면유형,미달여부,공급금액(최고가 기준),위도,경도,행정동코드,법정동코드,시도,시군구,읍면동1,읍면동2,전용면적당 공급금액(최고가기준),전용면적당 시세차익
2024000390,더 트루엘 마곡 HQ,100,서울,7618,"서울특별시 강서구 공항동 11-10, 22번지 일원",148,2024-08-01,2024-08-12,2024-08-14,2024-08-21,N,N,N,N,N,N,N,048.3293A,6,2순위,기타지역,0,0.0,-,-,-,48,A,Y,713000000.0,37.5613944934548,126.815106747764,1150062000.0,1150010800.0,서울,강서구,공항동,공항동,14854166.666666666,
2024000390,더 트루엘 마곡 HQ,100,서울,7618,"서울특별시 강서구 공항동 11-10, 22번지 일원",148,2024-08-01,2024-08-12,2024-08-14,2024-08-21,N,N,N,N,N,N,N,048.3293B,55,1순위,해당지역,173,3.15,40,60,46.86,48,B,N,713000000.0,37.5613944934548,126.815106747764,1150062000.0,1150010800.0,서울,강서구,공항동,공항동,14854166.666666666,
2024000390,더 트루엘 마곡 HQ,100,서울,7618,"서울특별시 강서구 공항동 11-10, 22번지 일원",148,2024-08-01,2024-08-12,2024-08-14,2024-08-21,N,N,N,N,N,N,N,048.3293B,55,1순위,기타지역,72,0.0,-,-,-,48,B,Y,713000000.0,37.5613944934548,126.815106747764,1150062000.0,1150010800.0,서울,강서구,공항동,공항동,14854166.666666666,
2024000390,더 트루엘 마곡 HQ,100,서울,7618,"서울특별시 강서구 공항동 11-10, 22번지 일원",148,2024-08-01,2024-08-12,2024-08-14,2024-08-21,N,N,N,N,N,N,N,048.3293B,55,2순위,해당지역,205,0.0,0,0,0,48,B,Y,713000000.0,37.5613944934548,126.815106747764,1150062000.0,1150010800.0,서울,강서구,공항동,공항동,14854166.666666666,
2024000390,더 트루엘 마곡 HQ,100,서울,7618,"서울특별시 강서구 공항동 11-10, 22번지 일원",148,2024-08-01,2024-08-12,2024-08-14,2024-08-21,N,N,N,N,N,N,N,048.3293B,55,2순위,기타지역,91,0.0,-,-,-,48,B,Y,713000000.0,37.5613944934548,126.815106747764,1150062000.0,1150010800.0,서울,강서구,공항동,공항동,14854166.666666666,
2024000390,더 트루엘 마곡 HQ,100,서울,7618,"서울특별시 강서구 공항동 11-10, 22번지 일원",148,2024-08-01,2024-08-12,2024-08-14,2024-08-21,N,N,N,N,N,N,N,048.3293C,3,1순위,해당지역,67,22.33,51,52,51.5,48,C,N,713000000.0,37.5613944934548,126.815106747764,1150062000.0,1150010800.0,서울,강서구,공항동,공항동,14854166.666666666,
2024000390,더 트루엘 마곡 HQ,100,서울,7618,"서울특별시 강서구 공항동 11-10, 22번지 일원",148,2024-08-01,2024-08-12,2024-08-14,2024-08-21,N,N,N,N,N,N,N,048.3293C,3,1순위,기타지역,20,0.0,-,-,-,48,C,Y,713000000.0,37.5613944934548,126.815106747764,1150062000.0,1150010800.0,서울,강서구,공항동,공항동,14854166.666666666,
2024000390,더 트루엘 마곡 HQ,100,서울,7618,"서울특별시 강서구 공항동 11-10, 22번지 일원",148,2024-08-01,2024-08-12,2024-08-14,2024-08-21,N,N,N,N,N,N,N,048.3293C,3,2순위,해당지역,0,0.0,0,0,0,48,C,Y,713000000.0,37.5613944934548,126.815106747764,1150062000.0,1150010800.0,서울,강서구,공항동,공항동,14854166.666666666,
2024000390,더 트루엘 마곡 HQ,100,서울,7618,"서울특별시 강서구 공항동 11-10, 22번지 일원",148,2024-08-01,2024-08-12,2024-08-14,2024-08-21,N,N,N,N,N,N,N,048.3293C,3,2순위,기타지역,0,0.0,-,-,-,48,C,Y,713000000.0,37.5613944934548,126.815106747764,1150062000.0,1150010800.0,서울,강서구,공항동,공항동,14854166.666666666,
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,045.9800A,11,1순위,해당지역,0,164.64,68,69,68.8,45,A,N,1299900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,28886666.666666668,28884155.07815542
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,045.9800A,11,1순위,기타지역,0,0.0,-,-,-,45,A,Y,1299900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,28886666.666666668,28884155.07815542
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,045.9800A,11,2순위,해당지역,0,0.0,0,0,0,45,A,Y,1299900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,28886666.666666668,28884155.07815542
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,045.9800A,11,2순위,기타지역,0,0.0,-,-,-,45,A,Y,1299900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,28886666.666666668,28884155.07815542
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,045.9800B,4,1순위,해당지역,596,149.0,65,67,66,45,B,N,1334400000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,29653333.333333332,29650821.744822085
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,045.9800B,4,1순위,기타지역,0,0.0,-,-,-,45,B,Y,1334400000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,29653333.333333332,29650821.744822085
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,045.9800B,4,2순위,해당지역,0,0.0,0,0,0,45,B,Y,1334400000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,29653333.333333332,29650821.744822085
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,045.9800B,4,2순위,기타지역,0,0.0,-,-,-,45,B,Y,1334400000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,29653333.333333332,29650821.744822085
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,058.7800A,8,1순위,해당지역,0,372.63,69,69,69,58,A,N,1719900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,29653448.275862068,29650936.68735082
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,058.7800A,8,1순위,기타지역,0,0.0,-,-,-,58,A,Y,1719900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,29653448.275862068,29650936.68735082
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,058.7800A,8,2순위,해당지역,0,0.0,0,0,0,58,A,Y,1719900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,29653448.275862068,29650936.68735082
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,058.7800A,8,2순위,기타지역,0,0.0,-,-,-,58,A,Y,1719900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,29653448.275862068,29650936.68735082
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,058.7800B,32,1순위,해당지역,0,456.59,69,74,70.23,58,B,N,1699900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,29308620.689655174,29306109.101143926
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,058.7800B,32,1순위,기타지역,0,0.0,-,-,-,58,B,Y,1699900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,29308620.689655174,29306109.101143926
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,058.7800B,32,2순위,해당지역,0,0.0,0,0,0,58,B,Y,1699900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,29308620.689655174,29306109.101143926
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,058.7800B,32,2순위,기타지역,0,0.0,-,-,-,58,B,Y,1699900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,29308620.689655174,29306109.101143926
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,074.9300A,7,1순위,해당지역,0,210.86,69,69,69,74,A,N,2094900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,28309459.45945946,28306947.870948214
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,074.9300A,7,1순위,기타지역,0,0.0,-,-,-,74,A,Y,2094900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,28309459.45945946,28306947.870948214
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,074.9300A,7,2순위,해당지역,0,0.0,0,0,0,74,A,Y,2094900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,28309459.45945946,28306947.870948214
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,074.9300A,7,2순위,기타지역,0,0.0,-,-,-,74,A,Y,2094900000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,28309459.45945946,28306947.870948214
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,084.9200A,4,1순위,해당지역,0,1034.75,74,74,74,84,A,N,2276800000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,27104761.904761903,27102250.316250656
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,084.9200A,4,1순위,기타지역,0,0.0,-,-,-,84,A,Y,2276800000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,27104761.904761903,27102250.316250656
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,084.9200A,4,2순위,해당지역,0,0.0,0,0,0,84,A,Y,2276800000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,27104761.904761903,27102250.316250656
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,084.9200A,4,2순위,기타지역,0,0.0,-,-,-,84,A,Y,2276800000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,27104761.904761903,27102250.316250656
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,084.9800B,5,1순위,해당지역,0,599.4,70,73,71.75,84,B,N,2222100000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,26453571.42857143,26451059.840060182
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,084.9800B,5,1순위,기타지역,0,0.0,-,-,-,84,B,Y,2222100000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,26453571.42857143,26451059.840060182
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,084.9800B,5,2순위,해당지역,0,0.0,0,0,0,84,B,Y,2222100000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,26453571.42857143,26451059.840060182
2024000371,래미안 레벤투스,100,서울,6273,서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합),133,2024-07-26,2024-08-05,2024-08-08,2024-08-14,Y,Y,Y,Y,N,N,N,084.9800B,5,2순위,기타지역,0,0.0,-,-,-,84,B,Y,2222100000.0,37.493569802507,127.046017308902,1168065500.0,1168011800.0,서울,강남구,도곡1동,도곡동,26453571.42857143,26451059.840060182
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,036.9919,8,1순위,해당지역,171,21.38,52,64,56.25,36,9,N,760000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,21111111.111111112,21109865.186430942
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,036.9919,8,1순위,기타지역,39,0.0,-,-,-,36,9,Y,760000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,21111111.111111112,21109865.186430942
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,036.9919,8,2순위,해당지역,0,0.0,0,0,0,36,9,Y,760000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,21111111.111111112,21109865.186430942
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,036.9919,8,2순위,기타지역,0,0.0,-,-,-,36,9,Y,760000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,21111111.111111112,21109865.186430942
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,044.8835A,4,1순위,해당지역,122,30.5,59,64,61.5,44,A,N,785000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,17840909.09090909,17839663.16622892
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,044.8835A,4,1순위,기타지역,38,0.0,-,-,-,44,A,Y,785000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,17840909.09090909,17839663.16622892
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,044.8835A,4,2순위,해당지역,0,0.0,0,0,0,44,A,Y,785000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,17840909.09090909,17839663.16622892
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,044.8835A,4,2순위,기타지역,0,0.0,-,-,-,44,A,Y,785000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,17840909.09090909,17839663.16622892
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,044.9889B,4,1순위,해당지역,297,74.25,54,64,59,44,B,N,899000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,20431818.181818184,20430572.257138014
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,044.9889B,4,1순위,기타지역,62,0.0,-,-,-,44,B,Y,899000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,20431818.181818184,20430572.257138014
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,044.9889B,4,2순위,해당지역,0,0.0,0,0,0,44,B,Y,899000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,20431818.181818184,20430572.257138014
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,044.9889B,4,2순위,기타지역,0,0.0,-,-,-,44,B,Y,899000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,20431818.181818184,20430572.257138014
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.9759A,36,1순위,해당지역,606,16.83,59,74,63.53,59,A,N,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.9759A,36,1순위,기타지역,134,0.0,-,-,-,59,A,Y,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.9759A,36,2순위,해당지역,0,0.0,0,0,0,59,A,Y,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.9759A,36,2순위,기타지역,0,0.0,-,-,-,59,A,Y,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.8256B,29,1순위,해당지역,151,5.21,47,71,56,59,B,N,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.8256B,29,1순위,기타지역,38,0.0,-,-,-,59,B,Y,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.8256B,29,2순위,해당지역,0,0.0,0,0,0,59,B,Y,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.8256B,29,2순위,기타지역,0,0.0,-,-,-,59,B,Y,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.9800C,22,1순위,해당지역,127,5.77,51,68,57.67,59,C,N,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.9800C,22,1순위,기타지역,35,0.0,-,-,-,59,C,Y,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.9800C,22,2순위,해당지역,0,0.0,0,0,0,59,C,Y,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.9800C,22,2순위,기타지역,0,0.0,-,-,-,59,C,Y,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.8964D,17,1순위,해당지역,147,8.65,52,64,56.14,59,D,N,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.8964D,17,1순위,기타지역,37,0.0,-,-,-,59,D,Y,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.8964D,17,2순위,해당지역,0,0.0,0,0,0,59,D,Y,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,059.8964D,17,2순위,기타지역,0,0.0,-,-,-,59,D,Y,1499000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,25406779.66101695,25405533.73633678
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,084.9994A,32,1순위,해당지역,609,19.03,61,73,65.31,84,A,N,1949000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,23202380.95238095,23201135.02770078
2024000241,그란츠 리버파크,100,서울,5403,서울특별시 강동구 성내동 15번지 일원,327,2024-07-25,2024-08-07,2024-08-09,2024-08-16,N,N,N,Y,N,N,N,084.9994A,32,1순위,기타지역,159,0.0,-,-,-,84,A,Y,1949000000.0,37.5364417729701,127.128336192623,1174065000.0,1174010800.0,서울,강동구,성내2동,성내동,23202380.95238095,23201135.02770078
