시도,년월,구,아파트 동명,아파트명,단지 일련번호,법정동본번코드,법정동부번코드,건축년도,거래주체정보_매수자(개인/법인/공공기관/기타),해제사유발생일,거래금액(만원),계약일,계약월,계약년도,전용면적,층,지번,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명코드,도로명일련번호코드,도로명시군구코드,법정동시군구코드,법정동읍면동코드,법정동
경기,202501,고양시 일산서구, ,"큰마을대림,현대아파트",41287-89,0121,0000,2001,개인, ,"29,000",18,1,2025,59.82,8,121,일현로,00140,00000,3194022,02,41287,41287,10300,탄현동
경기,202501,고양시 일산서구,303,일산3차현대홈타운,41287-34,0600,0000,2002,개인, ,"50,500",21,1,2025,112.878,18,600,일청로,00045,00000,3194021,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구, ,후곡마을(금호),41287-12,1066,0000,1995,개인, ,"62,000",14,1,2025,83.77,5,1066,후곡로,00036,00000,3194037,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구,606,탄현마을(한신),41287-97,1479,0000,1994,개인, ,"33,000",12,1,2025,84.24,9,1479,현중로,00064,00000,3194024,01,41287,41287,10300,탄현동
경기,202501,고양시 일산서구, ,탄현마을(건영5),41287-90,1477,0000,1995,개인, ,"26,300",5,1,2025,68.61,3,1477,현중로,00061,00000,3194024,01,41287,41287,10300,탄현동
경기,202501,고양시 일산서구,1609,후곡마을(코오롱),41287-28,1086,0000,1995,개인, ,"27,000",20,1,2025,48.84,3,1086,강선로,00141,00000,3194006,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구, ,후곡마을(동성),41287-16,1055,0000,1994,개인,25.02.11,"28,400",15,1,2025,59.4,5,1055,킨텍스로,00410,00000,3194032,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구,302,대화마을동문(3단지),41287-119,2573,0000,2002,개인, ,"40,600",6,1,2025,84.454,16,2573,대화1로,00051,00000,3194008,01,41287,41287,10400,대화동
경기,202501,고양시 일산서구, ,후곡마을(현대3),41287-32,1069,0000,1994,개인,25.01.09,"64,000",7,1,2025,101.86,1,1069,후곡로,00060,00000,3194037,00,41287,41287,10100,일산동
경기,202501,고양시 일산서구,304,동문굿모닝힐3,41287-139,0676,0001,2003,개인, ,"25,000",19,1,2025,84.2747,15,676-1,장자길118번길,00027,00000,4382133,01,41287,41287,10500,덕이동
경기,202501,고양시 일산서구, ,"큰마을대림,현대아파트",41287-89,0121,0000,2001,개인, ,"35,000",8,1,2025,84.73,13,121,일현로,00140,00000,3194022,02,41287,41287,10300,탄현동
경기,202501,고양시 일산서구,1908,문촌마을19단지신우,41287-70,0126,0000,1994,개인, ,"87,000",9,1,2025,126.66,14,126,킨텍스로,00284,00000,3194032,02,41287,41287,10200,주엽동
경기,202501,고양시 일산서구,403,후곡마을(금호),41287-12,1066,0000,1995,개인, ,"56,000",2,1,2025,83.77,10,1066,후곡로,00036,00000,3194037,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구, ,일산메가씨티,41287-156,0576,0020,2003,개인, ,"9,000",13,1,2025,29.925,13,576-20,원일로,00117,00000,3194019,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구, ,강선마을9단지화성,41287-55,0060,0000,1993,개인, ,"31,500",8,1,2025,57.27,7,60,강성로,00062,00000,3193002,01,41287,41287,10200,주엽동
경기,202501,고양시 일산서구,201,장성마을(대명2),41287-115,2236,0000,1995,개인, ,"39,500",7,1,2025,59.04,3,2236,일산로,00790,00000,3193028,02,41287,41287,10400,대화동
경기,202501,고양시 일산서구, ,문촌마을14단지세경,41287-162,0133,0000,1999,개인, ,"36,600",19,1,2025,49.68,8,133,킨텍스로,00300,00000,3194032,02,41287,41287,10200,주엽동
경기,202501,고양시 일산서구,1702,강선마을17단지동성,41287-43,0090,0000,1994,개인, ,"53,000",15,1,2025,84.97,1,90,호수로,00710,00000,3192096,00,41287,41287,10200,주엽동
경기,202501,고양시 일산서구, ,탄현마을(동성),41287-93,1476,0000,1994,개인,25.02.10,"37,200",1,1,2025,122.2,17,1476,일현로,00128,00000,3194022,02,41287,41287,10300,탄현동
경기,202501,고양시 일산서구, ,일산두산위브더제니스,41287-302,1640,0000,2013,개인, ,"49,500",15,1,2025,59.9065,31,1640,일현로,00097,00011,3194022,02,41287,41287,10300,탄현동
경기,202501,고양시 일산서구,202,장성마을(대명2),41287-115,2236,0000,1995,개인, ,"38,500",4,1,2025,59.04,3,2236,일산로,00790,00000,3193028,02,41287,41287,10400,대화동
경기,202501,고양시 일산서구, ,하이파크시티일산아이파크5단지,41287-296,1540,0000,2011,개인, ,"73,700",14,1,2025,175.8458,14,1540,하이파크3로,00062,00000,3194049,01,41287,41287,10500,덕이동
경기,202501,고양시 일산서구, ,후곡마을(코오롱),41287-28,1086,0000,1995,개인,25.01.20,"27,000",18,1,2025,48.84,3,1086,강선로,00141,00000,3194006,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구,708,문촌마을7단지주공,41287-75,0014,0000,1995,개인, ,"26,000",11,1,2025,42.75,12,14,킨텍스로,00340,00000,3194032,02,41287,41287,10200,주엽동
경기,202501,고양시 일산서구,1506,문촌마을15단지부영,41287-78,0135,0000,1993,개인, ,"38,000",3,1,2025,49.72,3,135,주엽로,00123,00000,3193052,01,41287,41287,10200,주엽동
경기,202501,고양시 일산서구, ,일산두산위브더제니스,41287-302,1640,0000,2013,개인, ,"69,500",18,1,2025,120.4817,26,1640,일현로,00097,00011,3194022,02,41287,41287,10300,탄현동
경기,202501,고양시 일산서구, ,후곡마을(청구),41287-27,1101,0000,1994,개인, ,"66,000",14,1,2025,101,5,1101,강선로,00164,00000,3194006,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구, ,일산에듀포레푸르지오,41287-578,1650,0000,2018,개인, ,"48,000",13,1,2025,84.8717,6,1650,탄현로,00136,00000,3194034,00,41287,41287,10300,탄현동
경기,202501,고양시 일산서구,808,후곡마을(동신),41287-17,1057,0000,1994,개인, ,"70,000",8,1,2025,116.85,10,1057,후곡로,00009,00000,3194037,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구, ,강선마을14단지두산,41287-45,0101,0000,1994,개인, ,"69,300",16,1,2025,84.71,5,101,강선로,00033,00000,3194006,02,41287,41287,10200,주엽동
경기,202501,고양시 일산서구, ,후곡마을(동양),41287-19,1046,0000,1995,개인, ,"43,000",11,1,2025,71.08,9,1046,후곡로,00055,00000,3194037,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구, ,산들마을5단지,41287-153,1670,0000,2004,개인, ,"39,800",17,1,2025,84.8617,2,1670,일중로,00030,00000,3194020,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구, ,일신.삼익아파트,41287-87,2120,0000,2000,개인, ,"36,500",17,1,2025,84.89,6,2120,원일로21번길,00043,00000,4382104,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구,103동,일산두산위브더제니스,41287-302,1640,0000,2013,개인, ,"50,000",6,1,2025,59.9065,43,1640,일현로,00097,00011,3194022,02,41287,41287,10300,탄현동
경기,202501,고양시 일산서구,1601,탄현마을풍림,41287-104,1585,0000,2000,개인, ,"23,700",10,1,2025,59.859,1,1585,현중로,00010,00000,3194024,01,41287,41287,10300,탄현동
경기,202501,고양시 일산서구,901,후곡마을(롯데),41287-21,1058,0000,1994,개인, ,"31,500",10,1,2025,51.168,14,1058,후곡로,00010,00000,3194037,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구, ,일산동문(2),41287-5,0960,0006,1997,개인, ,"25,800",16,1,2025,59.4,7,960-6,고양대로,00620,00000,2192001,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구,201,하이파크시티일산파밀리에2단지,41287-299,1529,0000,2011,개인, ,"50,800",15,1,2025,121.66,22,1529,하이파크3로,00111,00000,3194049,01,41287,41287,10500,덕이동
경기,202501,고양시 일산서구, ,일산동문(2),41287-5,0960,0006,1997,개인,25.01.16,"25,800",16,1,2025,59.4,7,960-6,고양대로,00620,00000,2192001,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구,1707,강선마을17단지동성,41287-43,0090,0000,1994,개인, ,"30,000",6,1,2025,47.5,9,90,호수로,00710,00000,3192096,00,41287,41287,10200,주엽동
경기,202501,고양시 일산서구,704,탄현마을(부영7),41287-100,1480,0000,1995,개인, ,"16,900",15,1,2025,50.28,7,1480,탄현로,00064,00000,3194034,01,41287,41287,10300,탄현동
경기,202501,고양시 일산서구,101,탄현마을(진로),41287-96,1485,0000,1995,개인, ,"42,500",4,1,2025,101.86,13,1485,일현로,00070,00000,3194022,02,41287,41287,10300,탄현동
경기,202501,고양시 일산서구,1106,탄현마을동신,41287-99,1578,0000,2000,개인, ,"37,000",3,1,2025,84.981,18,1578,산현로17번길,00038,00000,4382072,01,41287,41287,10300,탄현동
경기,202501,고양시 일산서구, ,일신휴먼빌(1655),41287-140,1655,0000,2003,개인, ,"34,000",14,1,2025,84.988,7,1655,원일로21번길,00022,00000,4382104,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구,601,탄현마을(현대),41287-98,1479,0000,1994,개인, ,"27,500",4,1,2025,68.04,12,1479,현중로,00064,00000,3194024,01,41287,41287,10300,탄현동
경기,202501,고양시 일산서구,101,가좌마을1단지양우,41287-168,1090,0000,2005,개인, ,"32,000",8,1,2025,84.6399,15,1090,가좌4로,00029,00000,3194004,01,41287,41287,10600,가좌동
경기,202501,고양시 일산서구, ,일산에듀포레푸르지오,41287-578,1650,0000,2018,개인, ,"47,000",13,1,2025,84.5164,4,1650,탄현로,00136,00000,3194034,00,41287,41287,10300,탄현동
경기,202501,고양시 일산서구, ,일산에듀포레푸르지오,41287-578,1650,0000,2018,개인,25.02.28,"40,700",8,1,2025,62.9373,16,1650,탄현로,00136,00000,3194034,00,41287,41287,10300,탄현동
경기,202501,고양시 일산서구,1102,문촌마을11단지건영,41287-60,0015,0000,1999,개인, ,"15,500",2,1,2025,28.2,3,15,중앙로,01496,00000,3192094,01,41287,41287,10200,주엽동
경기,202501,고양시 일산서구, ,가좌마을6단지벽산,41287-165,1086,0000,2005,개인, ,"28,000",10,1,2025,59.906,15,1086,가좌2로,00022,00000,3194002,01,41287,41287,10600,가좌동
경기,202501,고양시 일산서구, ,하이파크시티일산아이파크1단지,41287-295,1524,0000,2011,개인, ,"50,000",7,1,2025,124.8758,24,1524,하이파크로,00113,00000,3194046,01,41287,41287,10500,덕이동
경기,202501,고양시 일산서구,114동,일산에듀포레푸르지오,41287-578,1650,0000,2018,개인, ,"45,000",13,1,2025,74.9061,12,1650,탄현로,00136,00000,3194034,00,41287,41287,10300,탄현동
경기,202501,고양시 일산서구, ,가좌마을1단지양우,41287-168,1090,0000,2005,개인,25.01.14,"30,000",8,1,2025,84.6399,15,1090,가좌4로,00029,00000,3194004,01,41287,41287,10600,가좌동
경기,202501,고양시 일산서구, ,산들마을5단지,41287-153,1670,0000,2004,개인, ,"43,000",10,1,2025,84.8617,24,1670,일중로,00030,00000,3194020,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구,1102,문촌마을11단지건영,41287-60,0015,0000,1999,개인, ,"50,000",8,1,2025,84.88,14,15,중앙로,01496,00000,3192094,01,41287,41287,10200,주엽동
경기,202501,고양시 일산서구,701,탄현마을(부영7),41287-100,1480,0000,1995,개인, ,"17,500",9,1,2025,50.28,11,1480,탄현로,00064,00000,3194034,01,41287,41287,10300,탄현동
경기,202501,고양시 일산서구, ,후곡마을(코오롱),41287-28,1086,0000,1995,개인, ,"40,000",6,1,2025,71.316,2,1086,강선로,00141,00000,3194006,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구,413,하이파크시티일산파밀리에4단지,41287-300,1535,0000,2011,개인, ,"45,000",8,1,2025,84.57,18,1535,하이파크3로,00061,00000,3194049,01,41287,41287,10500,덕이동
경기,202501,고양시 일산서구,1803,후곡마을(현대18),41287-128,1090,0000,1994,개인, ,"33,000",8,1,2025,59.925,8,1090,일산로,00487,00000,3193028,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구,106,하이파크시티일산아이파크1단지,41287-295,1524,0000,2011,개인, ,"48,500",8,1,2025,84.9898,17,1524,하이파크로,00113,00000,3194046,01,41287,41287,10500,덕이동
경기,202501,고양시 일산서구, ,후곡마을(동성),41287-16,1055,0000,1994,개인, ,"30,300",2,1,2025,59.4,8,1055,킨텍스로,00410,00000,3194032,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구,102,동문,41287-79,1694,0000,1996,개인, ,"28,500",2,1,2025,84.96,1,1694,산현로,00034,00000,3194013,01,41287,41287,10100,일산동
경기,202501,고양시 일산서구,1101,문촌마을11단지건영,41287-60,0015,0000,1999,개인, ,"35,500",4,1,2025,59.88,4,15,중앙로,01496,00000,3192094,01,41287,41287,10200,주엽동
경기,202501,고양시 일산서구,1301,강선마을13단지뉴서울,41287-56,0081,0000,1995,개인, ,"19,000",6,1,2025,40.32,15,81,중앙로,01371,00000,3192094,01,41287,41287,10200,주엽동
경기,202501,고양시 일산서구,104,가좌마을1단지양우,41287-168,1090,0000,2005,개인, ,"31,000",2,1,2025,84.6399,5,1090,가좌4로,00029,00000,3194004,01,41287,41287,10600,가좌동
경기,202501,고양시 일산서구,1507,강선마을15단지보성,41287-49,0084,0000,1993,개인, ,"40,000",4,1,2025,59.88,5,84,강선로,00030,00000,3194006,02,41287,41287,10200,주엽동
경기,202501,고양시 일산서구,407,문촌마을4단지삼익,41287-68,0029,0000,1994,개인, ,"66,500",3,1,2025,100.84,6,29,대산로,00141,00000,3194026,01,41287,41287,10200,주엽동
경기,202501,고양시 일산서구,210,하이파크시티일산파밀리에2단지,41287-299,1529,0000,2011,개인, ,"68,000",3,1,2025,173.77,22,1529,하이파크3로,00111,00000,3194049,01,41287,41287,10500,덕이동
경기,202501,고양시 일산서구,901,탄현마을(일신),41287-95,1473,0000,1994,개인, ,"23,500",6,1,2025,59.835,17,1473,탄현로,00080,00000,3194034,01,41287,41287,10300,탄현동
경기,202501,고양시 일산서구,904,탄현마을(일신),41287-95,1473,0000,1994,개인, ,"17,400",5,1,2025,53.12,3,1473,탄현로,00080,00000,3194034,01,41287,41287,10300,탄현동
경기,202501,고양시 일산서구, ,일산두산위브더제니스,41287-302,1640,0000,2013,개인,25.01.17,"50,000",6,1,2025,59.9065,43,1640,일현로,00097,00011,3194022,02,41287,41287,10300,탄현동
경기,202501,고양시 일산서구,209,가좌마을2단지대우,41287-167,1089,0000,2005,개인, ,"29,500",2,1,2025,84.8566,11,1089,가좌3로,00045,00000,3194003,01,41287,41287,10600,가좌동
경기,202501,고양시 일산서구,101동,일산두산위브더제니스,41287-302,1640,0000,2013,개인, ,"72,700",4,1,2025,120.4817,37,1640,일현로,00097,00011,3194022,02,41287,41287,10300,탄현동
경기,202501,고양시 일산서구,105,"큰마을대림,현대아파트",41287-89,0121,0000,2001,개인, ,"32,000",2,1,2025,84.73,9,121,일현로,00140,00000,3194022,02,41287,41287,10300,탄현동
경기,202501,고양시 일산서구,1007,후곡마을(동아10),41287-18,1074,0000,1995,개인, ,"64,000",2,1,2025,130.23,2,1074,강선로,00187,00000,3194006,01,41287,41287,10100,일산동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"169,000",25,1,2025,84.961,10,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"165,000",25,1,2025,84.961,16,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,과천위버필드,41290-439,0010,0000,2021,개인, ,"167,000",24,1,2025,59.94,4,10,별양로,00011,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,래미안센트럴스위트,41290-364,0003,0000,2018,개인, ,"144,000",31,1,2025,59.69,1,3,별양로,00163,00000,3195020,00,41290,41290,10900,별양동
경기,202501,과천시, ,과천자이,41290-463,0093,0000,2022,개인, ,"165,500",31,1,2025,59.95,8,93,별양로,00110,00000,3195020,00,41290,41290,10900,별양동
경기,202501,과천시, ,과천자이,41290-463,0093,0000,2022,개인, ,"206,500",27,1,2025,84.93,4,93,별양로,00110,00000,3195020,00,41290,41290,10900,별양동
경기,202501,과천시, ,주공5,41290-13,0006,0000,1983,개인, ,"218,000",31,1,2025,103.64,8,6,별양로,00111,00000,3195020,02,41290,41290,10900,별양동
경기,202501,과천시,504,주공5,41290-13,0006,0000,1983,개인, ,"240,000",25,1,2025,124.03,4,6,별양로,00111,00000,3195020,02,41290,41290,10900,별양동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"192,000",23,1,2025,116.99,13,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,과천자이,41290-463,0093,0000,2022,개인, ,"164,000",23,1,2025,59.95,5,93,별양로,00110,00000,3195020,00,41290,41290,10900,별양동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"176,000",31,1,2025,84.946,25,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시,616동,과천자이,41290-463,0093,0000,2022,개인, ,"160,000",26,1,2025,59.95,5,93,별양로,00110,00000,3195020,00,41290,41290,10900,별양동
경기,202501,과천시, ,래미안슈르,41290-251,0017,0000,2008,개인, ,"150,000",25,1,2025,84.961,1,17,별양로,00066,00011,3195020,00,41290,41290,10900,별양동
경기,202501,과천시, ,과천위버필드,41290-439,0010,0000,2021,개인, ,"167,000",20,1,2025,59.94,18,10,별양로,00011,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,과천자이,41290-463,0093,0000,2022,개인, ,"160,000",25,1,2025,59.95,15,93,별양로,00110,00000,3195020,00,41290,41290,10900,별양동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인,25.02.21,"169,000",25,1,2025,84.961,10,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,센트럴파크푸르지오써밋,41290-435,0096,0000,2020,개인, ,"195,000",18,1,2025,84.99,14,96,별양로,00164,00000,3195020,03,41290,41290,11000,부림동
경기,202501,과천시, ,래미안에코팰리스,41290-146,0071,0000,2007,개인, ,"173,000",9,1,2025,84.947,2,71,관문로,00143,00000,3195003,00,41290,41290,10700,중앙동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"190,000",16,1,2025,116.99,11,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"147,000",24,1,2025,59.973,15,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시,504,주공5,41290-13,0006,0000,1983,개인, ,"257,000",18,1,2025,124.03,14,6,별양로,00111,00000,3195020,02,41290,41290,10900,별양동
경기,202501,과천시, ,센트럴파크푸르지오써밋,41290-435,0096,0000,2020,개인, ,"196,000",17,1,2025,84.99,13,96,별양로,00164,00000,3195020,03,41290,41290,11000,부림동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"138,000",22,1,2025,59.973,2,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,래미안에코팰리스,41290-146,0071,0000,2007,개인,25.02.13,"173,000",9,1,2025,84.947,2,71,관문로,00143,00000,3195003,00,41290,41290,10700,중앙동
경기,202501,과천시, ,과천자이,41290-463,0093,0000,2022,개인, ,"207,000",23,1,2025,84.93,17,93,별양로,00110,00000,3195020,00,41290,41290,10900,별양동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"193,000",18,1,2025,116.518,25,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"141,000",14,1,2025,59.973,9,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,래미안에코팰리스,41290-146,0071,0000,2007,개인,25.02.10,"173,000",9,1,2025,84.947,2,71,관문로,00143,00000,3195003,00,41290,41290,10700,중앙동
경기,202501,과천시,710,센트럴파크푸르지오써밋,41290-435,0096,0000,2020,개인, ,"194,000",11,1,2025,84.99,9,96,별양로,00164,00000,3195020,03,41290,41290,11000,부림동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"169,800",17,1,2025,84.946,13,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"140,000",11,1,2025,59.973,3,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"145,000",17,1,2025,59.973,12,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"143,000",18,1,2025,59.973,7,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,과천위버필드,41290-439,0010,0000,2021,개인, ,"166,500",26,1,2025,59.94,5,10,별양로,00011,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,과천위버필드,41290-439,0010,0000,2021,개인, ,"165,000",23,1,2025,59.95,4,10,별양로,00011,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,주공9,41290-20,0041,0000,1982,개인, ,"148,000",22,1,2025,47.3,3,41,부림로,00002,00000,3195059,00,41290,41290,11000,부림동
경기,202501,과천시, ,센트럴파크푸르지오써밋,41290-435,0096,0000,2020,개인, ,"200,000",15,1,2025,84.94,16,96,별양로,00164,00000,3195020,03,41290,41290,11000,부림동
경기,202501,과천시, ,과천푸르지오써밋,41290-396,0101,0000,2020,개인, ,"161,000",18,1,2025,59.934,1,101,관문로,00106,00000,3195003,00,41290,41290,10700,중앙동
경기,202501,과천시,216,과천위버필드,41290-439,0010,0000,2021,개인, ,"225,000",16,1,2025,84.98,16,10,별양로,00011,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,과천위버필드,41290-439,0010,0000,2021,개인, ,"165,000",13,1,2025,59.94,6,10,별양로,00011,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,과천자이,41290-463,0093,0000,2022,개인, ,"199,500",12,1,2025,84.93,3,93,별양로,00110,00000,3195020,00,41290,41290,10900,별양동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"177,000",18,1,2025,84.961,18,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시,705,센트럴파크푸르지오써밋,41290-435,0096,0000,2020,개인, ,"179,000",11,1,2025,84.99,9,96,별양로,00164,00000,3195020,03,41290,41290,11000,부림동
경기,202501,과천시, ,과천푸르지오써밋,41290-396,0101,0000,2020,개인, ,"282,000",7,1,2025,131.9765,9,101,관문로,00106,00000,3195003,00,41290,41290,10700,중앙동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"195,000",20,1,2025,116.518,23,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,과천위버필드,41290-439,0010,0000,2021,개인, ,"164,000",4,1,2025,59.94,16,10,별양로,00011,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,과천위버필드,41290-439,0010,0000,2021,개인, ,"164,000",15,1,2025,59.94,20,10,별양로,00011,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"144,000",15,1,2025,59.973,15,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"157,500",6,1,2025,84.961,4,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시,121동,과천푸르지오써밋,41290-396,0101,0000,2020,개인, ,"230,000",23,1,2025,109.9892,4,101,향교말길,00008,00000,4385068,01,41290,41290,10700,중앙동
경기,202501,과천시, ,과천자이,41290-463,0093,0000,2022,개인, ,"164,000",11,1,2025,59.95,10,93,별양로,00110,00000,3195020,00,41290,41290,10900,별양동
경기,202501,과천시, ,과천자이,41290-463,0093,0000,2022,개인, ,"216,000",18,1,2025,84.93,32,93,별양로,00110,00000,3195020,00,41290,41290,10900,별양동
경기,202501,과천시, ,과천푸르지오써밋,41290-396,0101,0000,2020,개인, ,"178,000",15,1,2025,59.934,8,101,관문로,00106,00000,3195003,00,41290,41290,10700,중앙동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"140,000",11,1,2025,59.973,2,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,과천시, ,주공5,41290-13,0006,0000,1983,개인, ,"235,000",13,1,2025,103.64,14,6,별양로,00111,00000,3195020,02,41290,41290,10900,별양동
경기,202501,과천시, ,래미안에코팰리스,41290-146,0071,0000,2007,개인, ,"180,000",10,1,2025,84.947,10,71,관문로,00143,00000,3195003,00,41290,41290,10700,중앙동
경기,202501,과천시, ,래미안슈르,41290-181,0004,0000,2008,개인, ,"167,000",2,1,2025,84.961,19,4,별양로,00012,00000,3195020,01,41290,41290,10800,원문동
경기,202501,광명시, ,철산래미안자이,41210-3290,0634,0000,2009,개인, ,"102,500",24,1,2025,84.44,7,634,디지털로,00056,00000,3000026,01,41210,41210,10200,철산동
경기,202501,광명시,1102,주공11,41210-15,0027,0000,1990,개인, ,"38,000",31,1,2025,41.3,1,27,하안로,00318,00000,3187057,02,41210,41210,10300,하안동
경기,202501,광명시, ,철산래미안자이,41210-3290,0634,0000,2009,개인,25.02.26,"102,500",24,1,2025,84.44,7,634,디지털로,00056,00000,3000026,01,41210,41210,10200,철산동
경기,202501,광명시, ,철산리버빌주공,41210-52,0626,0001,2001,개인, ,"50,800",21,1,2025,59.42,14,626-1,안양천로502번길,00012,00000,4361198,01,41210,41210,10200,철산동
경기,202501,광명시,107동,광명역파크자이,41210-3461,0518,0000,2017,개인, ,"111,000",21,1,2025,84.9636,27,518,광명역로,00026,00000,3187005,00,41210,41210,10600,일직동
경기,202501,광명시, ,광명푸르지오센트베르,41210-3561,0788,0001,2022,개인, ,"79,500",31,1,2025,59.6069,17,788-1,새터로,00027,00000,3187064,01,41210,41210,10100,광명동
경기,202501,광명시, ,광명 두산위브 트레지움,41210-3288,0863,0000,2009,개인, ,"105,500",22,1,2025,98.4045,10,863,광덕산로,00026,00000,3187004,02,41210,41210,10300,하안동
경기,202501,광명시, ,주공12,41210-16,0110,0000,1990,개인, ,"66,800",24,1,2025,59.22,12,110,하안로,00284,00000,3187057,02,41210,41210,10300,하안동
경기,202501,광명시,102,하안현대아파트,41210-27,0707,0009,1995,개인, ,"48,000",31,1,2025,84.9,6,707-9,가림일로,00055,00000,3187002,02,41210,41210,10300,하안동
경기,202501,광명시, ,유-플래닛태영데시앙,41210-3517,0512,0000,2019,개인, ,"115,000",20,1,2025,84.87,40,512,양지로,00007,00000,3187066,00,41210,41210,10600,일직동
경기,202501,광명시, ,철산리버빌주공,41210-52,0626,0001,2001,개인, ,"44,000",21,1,2025,49.71,3,626-1,안양천로502번길,00012,00000,4361198,01,41210,41210,10200,철산동
경기,202501,광명시, ,광명역센트럴자이,41210-3500,0517,0000,2018,개인, ,"122,500",31,1,2025,84.858,29,517,광명역로,00028,00000,3187005,01,41210,41210,10600,일직동
경기,202501,광명시, ,광명역세권휴먼시아4단지,41210-3304,1387,0000,2010,개인, ,"70,000",23,1,2025,74.98,8,1387,성채로,00037,00000,3187034,01,41210,41210,10400,소하동
경기,202501,광명시,1005,주공10,41210-14,0030,0000,1990,개인, ,"35,500",20,1,2025,45.9,15,30,하안로,00320,00000,3187057,02,41210,41210,10300,하안동
