시도,년월,구,아파트 동명,아파트명,단지 일련번호,법정동본번코드,법정동부번코드,건축년도,거래주체정보_매수자(개인/법인/공공기관/기타),해제사유발생일,거래금액(만원),계약일,계약월,계약년도,전용면적,층,지번,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명코드,도로명일련번호코드,도로명시군구코드,법정동시군구코드,법정동읍면동코드,법정동
서울,202205,양천구, ,목동에버하임,11470-5595,0966,0000,2019, , ,"44,900",17,5,2022,39.82,5,966,목동중앙북로,00068,00000,3114007,00,11470,11470,10200,목동
서울,202205,양천구, ,목동우성2,11470-126,0337,0000,2000, , ,"113,000",2,5,2022,84.96,4,337,목동남로4길,00006,00023,4142095,01,11470,11470,10100,신정동
서울,202205,양천구, ,목동우성2,11470-126,0337,0000,2000, ,22.05.16,"113,000",2,5,2022,84.96,4,337,목동남로4길,00006,00023,4142095,01,11470,11470,10100,신정동
서울,202205,양천구, ,동일하이빌2단지,11470-3928,1311,0000,2005, , ,"111,000",7,5,2022,84.955,6,1311,신정로11길,00020,00000,4142256,01,11470,11470,10100,신정동
서울,202205,양천구, ,푸른마을4,11470-170,1285,0000,2002, , ,"92,500",5,5,2022,84.81,5,1285,신정로7길,00060,00007,4142262,01,11470,11470,10100,신정동
서울,202205,양천구, ,성우,11470-80,0429,0001,1998, , ,"46,500",5,5,2022,59.97,6,429-1,오목로7길,00025,00000,4142309,01,11470,11470,10300,신월동
서울,202205,양천구, ,보람쉬움1,11470-194,0416,0001,2003, , ,"54,000",5,5,2022,58.15,1,416-1,남부순환로67길,00015,00000,4142058,01,11470,11470,10300,신월동
서울,202205,양천구, ,목동신시가지9,11470-125,0312,0000,1987, , ,"160,000",7,5,2022,71.37,11,312,목동서로,00340,00000,3114003,01,11470,11470,10100,신정동
서울,202205,양천구, ,목동파크자이(101동~108동),11470-5547,1325,0000,2019, , ,"156,800",2,5,2022,84.993,10,1325,목동남로4길,00080,00000,4142095,00,11470,11470,10100,신정동
서울,202205,양천구, ,하이페리온2,11470-4045,0961,0000,2006, , ,"243,000",3,5,2022,155.586,11,961,오목로,00300,00000,3114014,02,11470,11470,10200,목동
서울,202205,영등포구, ,롯데캐슬엠파이어,11560-168,0036,0000,2005, , ,"200,000",26,5,2022,107.58,19,36,의사당대로,00127,00000,2118002,01,11560,11560,11000,여의도동
서울,202205,영등포구, ,삼익,11560-16,0051,0000,1974, , ,"234,000",23,5,2022,122.78,9,51,국제금융로,00109,00000,3118002,01,11560,11560,11000,여의도동
서울,202205,영등포구, ,영등포푸르지오,11560-2,0647,0000,2002, , ,"128,000",24,5,2022,79.777,19,647,도신로29길,00028,00000,4154317,01,11560,11560,10100,영등포동
서울,202205,영등포구, ,수정,11560-18,0032,0000,1976, , ,"262,700",23,5,2022,150.65,10,32,국제금융로7길,00001,00000,4154066,01,11560,11560,11000,여의도동
서울,202205,영등포구, ,경남아너스빌,11560-6,0046,0001,1998, , ,"100,700",27,5,2022,59.9,16,46-1,양산로,00177,00000,3118016,03,11560,11560,10800,영등포동7가
서울,202205,영등포구, ,대우트럼프월드Ⅰ,11560-28,0055,0001,2002, , ,"197,000",18,5,2022,104.7,16,55-1,여의동로,00143,00000,3118020,01,11560,11560,11000,여의도동
서울,202205,영등포구, ,롯데캐슬엠파이어,11560-168,0036,0000,2005, , ,"300,000",19,5,2022,193.8,38,36,의사당대로,00127,00000,2118002,01,11560,11560,11000,여의도동
서울,202205,영등포구, ,아크로타워스퀘어,11560-1955,0203,0000,2017, , ,"164,500",10,5,2022,84.65,20,203,국회대로54길,00010,00000,4154084,00,11560,11560,10800,영등포동7가
서울,202205,영등포구, ,당산현대3차,11560-38,0088,0000,1988, , ,"103,500",17,5,2022,59.26,3,88,당산로41길,00023,00000,4154119,01,11560,11560,11400,당산동4가
서울,202205,영등포구, ,도림청구,11560-53,0221,0001,1997, , ,"50,000",25,5,2022,37.81,14,221-1,도영로7길,00007,00000,4154359,01,11560,11560,11800,도림동
서울,202205,영등포구, ,삼천리,11560-87,0024,0000,2000, , ,"85,000",19,5,2022,59.95,8,24,선유서로,00115,00000,3118013,05,11560,11560,12700,양평동3가
서울,202205,영등포구, ,목화,11560-12,0030,0000,1977, , ,"164,000",20,5,2022,49.75,3,30,여의나루로,00126,00000,3118019,01,11560,11560,11000,여의도동
서울,202205,영등포구, ,한솔,11560-100,0099,0000,1999, , ,"80,000",28,5,2022,59.28,5,99,양평로30길,00051,00000,4154637,01,11560,11560,13000,양평동6가
서울,202205,영등포구, ,삼익,11560-16,0051,0000,1974, , ,"230,000",19,5,2022,122.78,12,51,국제금융로,00109,00000,3118002,01,11560,11560,11000,여의도동
서울,202205,영등포구, ,진주맨션,11560-66,0022,0000,1984, , ,"106,000",28,5,2022,83.72,1,22,선유로9길,00031,00000,4154461,01,11560,11560,12300,문래동5가
서울,202205,영등포구, ,보라매에스케이뷰,11560-2113,4958,0000,2020, , ,"160,500",18,5,2022,84.98,7,4958,여의대방로35가길,00019,00000,4154657,01,11560,11560,13200,신길동
서울,202205,영등포구, ,여의도더리브스타일,11560-2153,0094,0002,2020, , ,"50,000",16,5,2022,30.2696,17,94-2,경인로,00900,00000,3000028,00,11560,11560,10200,영등포동1가
서울,202205,영등포구, ,포레스트힐시티,11560-1680,0019,0002,2014, , ,"11,700",25,5,2022,13.53,13,19-2,영중로6길,00012,00000,4154816,01,11560,11560,10400,영등포동3가
서울,202205,영등포구, ,문래두산위브,11560-64,0014,0000,1988, , ,"92,500",12,5,2022,79.86,13,14,선유로9나길,00008,00000,4154462,01,11560,11560,12300,문래동5가
서울,202205,영등포구, ,메트하임,11560-1968,2363,0000,2017, , ,"69,000",16,5,2022,53.591,11,2363,신풍로,00093,00000,3118015,01,11560,11560,13200,신길동
서울,202205,영등포구, ,문래자이,11560-60,0054,0000,2001, , ,"148,000",23,5,2022,84.98,18,54,당산로4길,00012,00000,4154129,01,11560,11560,12100,문래동3가
서울,202205,영등포구, ,THESILK,11560-1582,0121,0132,2013, , ,"14,900",30,5,2022,20.51,9,121-132,버드나루로15길,00002,00000,4154415,02,11560,11560,11700,당산동
서울,202205,영등포구, ,당산삼성래미안4차,11560-138,0042,0000,2003, , ,"173,000",10,5,2022,84.94,16,42,당산로,00214,00000,3118004,05,11560,11560,11500,당산동5가
서울,202205,영등포구, ,훼미리하우스138,11560-1580,0121,0108,2013, , ,"12,500",20,5,2022,14.28,5,121-108,버드나루로17길,00002,00000,4154417,01,11560,11560,11700,당산동
서울,202205,영등포구, ,삼성,11560-106,4759,0000,1984, , ,"81,500",25,5,2022,60.48,6,4759,여의대방로,00045,00000,3118028,02,11560,11560,13200,신길동
서울,202205,영등포구, ,한신,11560-74,0043,0000,1985, , ,"91,000",18,5,2022,62.36,5,43,선유서로,00043,00000,3118013,00,11560,11560,12400,문래동6가
서울,202205,영등포구, ,영등포그랑그루,11560-1562,0103,0000,2012, , ,"14,000",11,5,2022,12.1,6,103,문래로,00191,00000,3118008,01,11560,11560,10500,영등포동4가
서울,202205,영등포구, ,당산효성1차,11560-47,0012,0000,1999, , ,"147,000",28,5,2022,134.77,2,12,당산로42길,00013,00000,4154121,02,11560,11560,11500,당산동5가
서울,202205,영등포구, ,문래두산위브,11560-64,0014,0000,1988, , ,"82,000",17,5,2022,65.46,9,14,선유로9나길,00008,00000,4154462,01,11560,11560,12300,문래동5가
서울,202205,영등포구, ,리버뷰,11560-1732,0121,0130,2015, , ,"18,000",31,5,2022,18.92,16,121-130,버드나루로,00097,00000,3118010,04,11560,11560,11700,당산동
서울,202205,영등포구, ,우성1,11560-131,0696,0000,1985, , ,"87,000",14,5,2022,83.59,12,696,도림로,00187,00000,3116010,06,11560,11560,13300,대림동
서울,202205,영등포구, ,성원(650),11560-124,0650,0000,1995, , ,"71,000",20,5,2022,59.63,18,650,대림로,00256,00000,3118027,01,11560,11560,13300,대림동
서울,202205,영등포구, ,G밸리소홈,11560-2043,1101,0007,2018, , ,"14,500",30,5,2022,16.1,15,1101-7,도림천로19길,00011,00000,4154300,00,11560,11560,13300,대림동
서울,202205,영등포구, ,래미안에스티움,11560-2006,4950,0000,2017, , ,"102,000",20,5,2022,59.95,13,4950,신풍로,00077,00000,3118015,00,11560,11560,13200,신길동
서울,202205,영등포구, ,어반힐,11560-2073,0147,0000,2019, , ,"31,500",22,5,2022,25.42,8,147,선유로25길,00005,00000,4154438,01,11560,11560,12500,양평동1가
서울,202205,영등포구, ,여의도씨티아이,11560-1637,0113,0001,2013, , ,"13,500",27,5,2022,12.59,14,113-1,경인로,00882,00000,3000028,02,11560,11560,10200,영등포동1가
서울,202205,영등포구, ,여의도의아침,11560-1558,0029,0000,2012, , ,"12,000",27,5,2022,12.09,6,29,경인로114길,00012,00000,4154044,01,11560,11560,10200,영등포동1가
서울,202205,영등포구, ,훼미리하우스117,11560-1530,0094,0051,2012, , ,"12,900",28,5,2022,16.98,9,94-51,버드나루로,00085,00000,3118010,02,11560,11560,10800,영등포동7가
서울,202205,영등포구, ,훼미리하우스117,11560-1530,0094,0051,2012, , ,"13,390",28,5,2022,16.98,10,94-51,버드나루로,00085,00000,3118010,02,11560,11560,10800,영등포동7가
서울,202205,영등포구, ,훼미리하우스117,11560-1530,0094,0051,2012, , ,"12,400",14,5,2022,16.9,5,94-51,버드나루로,00085,00000,3118010,02,11560,11560,10800,영등포동7가
서울,202205,영등포구, ,당산대우,11560-152,0016,0001,1999, , ,"62,700",6,5,2022,45.55,3,16-1,영등포로,00106,00000,3118022,07,11560,11560,11200,당산동2가
서울,202205,영등포구, ,삼환,11560-7,0076,0001,1999, , ,"125,000",13,5,2022,84.87,13,76-1,영중로,00145,00000,3118024,06,11560,11560,10900,영등포동8가
서울,202205,영등포구, ,아크로타워스퀘어,11560-1955,0203,0000,2017, , ,"162,000",4,5,2022,84.65,25,203,국회대로54길,00010,00000,4154084,00,11560,11560,10800,영등포동7가
서울,202205,영등포구, ,현대2차,11560-75,0045,0000,1987, , ,"69,400",13,5,2022,41.04,4,45,문래로4길,00006,00000,4154406,01,11560,11560,12400,문래동6가
서울,202205,영등포구, ,여의도씨티아이,11560-1637,0113,0001,2013, , ,"13,000",27,5,2022,12.59,18,113-1,경인로,00882,00000,3000028,02,11560,11560,10200,영등포동1가
서울,202205,영등포구, ,코오롱,11560-127,0607,0001,1998, , ,"107,000",17,5,2022,84.93,2,607-1,도영로,00002,00005,3118007,02,11560,11560,13300,대림동
서울,202205,영등포구, ,영등포메이준2011,11560-1577,0051,0001,2012, , ,"13,500",25,5,2022,12.11,17,51-1,영중로,00120,00000,3118024,06,11560,11560,10900,영등포동8가
서울,202205,영등포구, ,한솔,11560-100,0099,0000,1999, , ,"110,000",7,5,2022,114.12,15,99,양평로30길,00051,00000,4154637,01,11560,11560,13000,양평동6가
서울,202205,영등포구, ,쌍용플래티넘S,11560-1602,0717,0000,2013, , ,"11,500",24,5,2022,18.24,2,717,대림로29길,00013,00000,4154157,01,11560,11560,13300,대림동
서울,202205,영등포구, ,당산디오빌,11560-165,0011,0033,2005, , ,"45,200",14,5,2022,38.97,11,11-33,당산로,00222,00000,3118004,05,11560,11560,11500,당산동5가
서울,202205,영등포구, ,라르파크,11560-2213,0651,0000,2021, , ,"50,000",11,5,2022,30.2372,15,651,신길로61길,00028,00000,4154554,00,11560,11560,10100,영등포동
서울,202205,영등포구, ,대우트럼프월드II,11560-136,0048,0000,2003, , ,"184,000",10,5,2022,123.78,7,48,여의동로,00097,00000,3118020,01,11560,11560,11000,여의도동
서울,202205,영등포구, ,당산현대5차,11560-40,0030,0001,2000, , ,"147,500",15,5,2022,114.84,1,30-1,당산로42길,00016,00000,4154121,01,11560,11560,11400,당산동4가
서울,202205,영등포구, ,현대2차,11560-75,0045,0000,1987, , ,"68,000",14,5,2022,41.04,7,45,문래로4길,00006,00000,4154406,01,11560,11560,12400,문래동6가
서울,202205,영등포구, ,상록수,11560-82,0045,0000,1999, , ,"51,000",23,5,2022,59.99,13,45,영등포로,00017,00000,3118022,09,11560,11560,12600,양평동2가
서울,202205,영등포구, ,약산,11560-96,0160,0002,1984, , ,"20,500",10,5,2022,33.92,3,160-2,선유로,00269,00000,3005074,08,11560,11560,12800,양평동4가
서울,202205,영등포구, ,한강아파트,11560-37,0029,0000,1999, , ,"93,000",16,5,2022,59.4,3,29,영신로57길,00005,00000,4154785,00,11560,11560,11400,당산동4가
서울,202205,영등포구, ,신동아파밀리에,11560-1363,0457,0000,2008, , ,"104,000",5,5,2022,59.4,12,457,영신로33길,00003,00000,4154771,01,11560,11560,11100,당산동1가
서울,202205,영등포구, ,진로,11560-29,0016,0001,1997, , ,"120,000",23,5,2022,84.87,18,16-1,당산로,00068,00000,3118004,00,11560,11560,11100,당산동1가
서울,202205,영등포구, ,당산대우,11560-152,0016,0001,1999, , ,"40,000",3,5,2022,31.73,10,16-1,영등포로,00106,00000,3118022,07,11560,11560,11200,당산동2가
서울,202205,영등포구, ,래미안에스티움,11560-2006,4950,0000,2017, , ,"130,500",7,5,2022,59.95,8,4950,신풍로,00077,00000,3118015,00,11560,11560,13200,신길동
서울,202205,영등포구, ,현대3차,11560-67,0021,0000,1991, , ,"93,700",9,5,2022,84.55,8,21,선유서로,00006,00000,3118013,01,11560,11560,12300,문래동5가
서울,202205,영등포구, ,거성파스텔,11560-85,0090,0001,1999, , ,"96,000",7,5,2022,59.96,8,90-1,선유로43가길,00024,00000,4154447,01,11560,11560,12700,양평동3가
서울,202205,영등포구, ,힐스테이트클래시안,11560-2151,4969,0000,2020, , ,"104,500",18,5,2022,59.91,12,4969,신길로28길,00009,00000,4154504,01,11560,11560,13200,신길동
서울,202205,영등포구, ,신길센트럴자이아파트,11560-2118,4964,0000,2021, , ,"135,000",19,5,2022,59.98,28,4964,신길로29길,00017,00000,4154509,01,11560,11560,13200,신길동
서울,202205,영등포구, ,우성2,11560-112,4518,0000,1986, , ,"110,000",18,5,2022,64.4,10,4518,대방천로,00180,00000,3118005,01,11560,11560,13200,신길동
서울,202205,영등포구, ,성락,11560-123,0687,0001,1989, , ,"47,750",16,5,2022,70.38,1,687-1,대림로34다길,00014,00000,4154169,01,11560,11560,13300,대림동
서울,202205,영등포구, ,목화,11560-12,0030,0000,1977, , ,"217,000",18,5,2022,89.26,3,30,여의나루로,00126,00000,3118019,01,11560,11560,11000,여의도동
서울,202205,영등포구, ,여의도리버뷰,11560-1574,4942,0000,2012, , ,"11,000",19,5,2022,13.06,4,4942,여의대방로61길,00050,00000,4154683,01,11560,11560,13200,신길동
서울,202205,영등포구, ,영등포그랑그루,11560-1562,0103,0000,2012, , ,"14,000",11,5,2022,12.1,9,103,문래로,00191,00000,3118008,01,11560,11560,10500,영등포동4가
서울,202205,영등포구, ,G밸리소홈,11560-2043,1101,0007,2018, , ,"15,000",11,5,2022,16.1,10,1101-7,도림천로19길,00011,00000,4154300,00,11560,11560,13300,대림동
서울,202205,영등포구, ,영등포그랑그루,11560-1562,0103,0000,2012, , ,"13,000",16,5,2022,12.1,7,103,문래로,00191,00000,3118008,01,11560,11560,10500,영등포동4가
서울,202205,영등포구, ,영등포푸르지오,11560-2,0647,0000,2002, , ,"138,000",7,5,2022,84.908,12,647,도신로29길,00028,00000,4154317,01,11560,11560,10100,영등포동
서울,202205,영등포구, ,삼성,11560-106,4759,0000,1984, , ,"89,000",2,5,2022,60.48,9,4759,여의대방로,00045,00000,3118028,02,11560,11560,13200,신길동
서울,202205,영등포구, ,브라운스톤당산,11560-1778,0098,0000,2015, , ,"125,000",2,5,2022,84.038,13,98,영신로55길,00008,00000,4154784,01,11560,11560,11400,당산동4가
서울,202205,영등포구, ,대우트럼프월드II,11560-136,0048,0000,2003, , ,"187,000",4,5,2022,123.78,20,48,여의동로,00097,00000,3118020,01,11560,11560,11000,여의도동
서울,202205,영등포구, ,포레스트힐시티,11560-1680,0019,0002,2014, , ,"11,500",16,5,2022,13.53,9,19-2,영중로6길,00012,00000,4154816,01,11560,11560,10400,영등포동3가
서울,202205,영등포구, ,내이처해밀,11560-1549,0145,0000,2012, , ,"12,000",14,5,2022,14.24,2,145,경인로114길,00062,00000,4154044,01,11560,11560,10200,영등포동1가
서울,202205,영등포구, ,여의도씨티아이,11560-1637,0113,0001,2013, , ,"13,800",12,5,2022,13.87,14,113-1,경인로,00882,00000,3000028,02,11560,11560,10200,영등포동1가
서울,202205,영등포구, ,신동아,11560-125,0777,0001,1987, , ,"77,000",6,5,2022,84.85,5,777-1,가마산로,00312,00000,3000023,02,11560,11560,13300,대림동
서울,202205,영등포구, ,시범,11560-20,0050,0000,1971, , ,"174,500",5,5,2022,60.96,11,50,63로,00045,00000,3118001,01,11560,11560,11000,여의도동
서울,202205,영등포구, ,(1101-1),11560-1546,1101,0001,2012, , ,"11,400",11,5,2022,14.46,9,1101-1,도림천로19길,00012,00000,4154300,01,11560,11560,13300,대림동
서울,202205,영등포구, ,여의도의아침,11560-1558,0029,0000,2012, , ,"13,500",11,5,2022,12.38,5,29,경인로114길,00012,00000,4154044,01,11560,11560,10200,영등포동1가
서울,202205,영등포구, ,리버뷰,11560-1732,0121,0130,2015, , ,"16,500",9,5,2022,18.78,16,121-130,버드나루로,00097,00000,3118010,04,11560,11560,11700,당산동
서울,202205,영등포구, ,쌍용플래티넘S,11560-1602,0717,0000,2013, , ,"11,500",5,5,2022,18.24,5,717,대림로29길,00013,00000,4154157,01,11560,11560,13300,대림동
서울,202205,영등포구, ,리버뷰,11560-1732,0121,0130,2015, , ,"16,000",9,5,2022,18.32,13,121-130,버드나루로,00097,00000,3118010,04,11560,11560,11700,당산동
서울,202205,영등포구, ,경동미르웰여의도,11560-1957,0094,0129,2017, , ,"14,500",4,5,2022,14.03,6,94-129,버드나루로7길,00003,00000,4154428,00,11560,11560,10300,영등포동2가
서울,202205,영등포구, ,헤렌어반,11560-1518,0144,0000,2011, , ,"15,000",4,5,2022,21.396,8,144,경인로114가길,00014,00000,4154043,01,11560,11560,10200,영등포동1가
서울,202205,영등포구, ,리버뷰,11560-1732,0121,0130,2015, , ,"15,200",6,5,2022,15.05,10,121-130,버드나루로,00097,00000,3118010,04,11560,11560,11700,당산동
서울,202205,용산구, ,신주에지앙,11170-258,0302,0000,2004, , ,"105,000",25,5,2022,111.4,3,302,후암로28마길,00002,00000,4106583,01,11170,11170,10100,후암동
서울,202205,용산구, ,리첸시아용산A,11170-2811,0133,0003,2010, , ,"450,000",31,5,2022,198.32,24,133-3,백범로,00341,00000,3005016,01,11170,11170,11200,원효로1가
서울,202205,용산구, ,반도,11170-46,0301,0170,1977, , ,"340,000",11,5,2022,167.18,4,301-170,이촌로,00324,00010,3102008,02,11170,11170,12900,이촌동
서울,202205,용산구, ,효창파크푸르지오,11170-2821,0274,0000,2010, , ,"171,500",30,5,2022,84.45,11,274,백범로,00260,00000,3005016,03,11170,11170,11900,효창동
서울,202205,용산구, ,르가든더메인한남,11170-3222,0386,0000,2019, , ,"900,000",26,5,2022,225.41,6,386,한남대로10길,00016,00000,4106465,00,11170,11170,13100,한남동
서울,202205,용산구, ,청화1,11170-77,0022,0002,1982, , ,"215,000",26,5,2022,106.12,10,22-2,장문로,00027,00000,3102011,01,11170,11170,13000,이태원동
서울,202205,용산구, ,한강맨숀,11170-68,0300,0023,1971, , ,"400,000",30,5,2022,101.95,4,300-23,이촌로,00248,00000,3102008,02,11170,11170,12900,이촌동
서울,202205,용산구, ,이안용산1차(101동),11170-2305,0011,0014,2005, , ,"136,000",23,5,2022,84.99,5,11-14,백범로90길,00074,00000,4106102,01,11170,11170,12200,문배동
서울,202205,용산구, ,용산큐브,11170-2913,0024,0004,2013, , ,"19,200",25,5,2022,13.01,20,24-4,백범로90길,00012,00000,4106102,01,11170,11170,12200,문배동
서울,202205,용산구, ,반도,11170-46,0301,0170,1977, , ,"360,000",18,5,2022,166.34,6,301-170,이촌로,00324,00010,3102008,02,11170,11170,12900,이촌동
서울,202205,용산구, ,로얄맨숀,11170-43,0301,0010,1972, , ,"247,998",28,5,2022,186.12,12,301-10,이촌로75길,00006,00000,4106292,01,11170,11170,12900,이촌동
서울,202205,용산구, ,주공1,11170-76,0728,0000,1993, , ,"164,000",25,5,2022,84.66,1,728,녹사평대로,00286,00000,2005002,03,11170,11170,13000,이태원동
서울,202205,용산구, ,한남더힐,11170-2839,0810,0000,2011, , ,"300,000",17,5,2022,59.686,5,810,독서당로,00111,00000,3005014,01,11170,11170,13100,한남동
서울,202205,용산구, ,한강(대우),11170-67,0415,0000,2000, , ,"187,000",26,5,2022,60,7,415,이촌로,00181,00000,3102008,01,11170,11170,12900,이촌동
서울,202205,용산구, ,강촌,11170-35,0402,0000,1998, , ,"260,000",11,5,2022,114.595,7,402,이촌로87길,00013,00000,4106296,01,11170,11170,12900,이촌동
서울,202205,용산구, ,현대한강,11170-70,0400,0000,1997, , ,"165,000",22,5,2022,59.55,3,400,이촌로34길,00029,00000,4106279,01,11170,11170,12900,이촌동
서울,202205,용산구, ,센트럴파크,11170-3299,0098,0000,2020, , ,"290,000",11,5,2022,114.8905,28,98,서빙고로,00017,00000,3102004,00,11170,11170,12800,한강로3가
서울,202205,용산구, ,성아1,11170-90,0263,0010,1970, , ,"35,500",27,5,2022,28.36,5,263-10,독서당로,00073,00000,3005014,01,11170,11170,13100,한남동
서울,202205,용산구, ,센트럴파크,11170-3299,0098,0000,2020, , ,"405,215",16,5,2022,135.3849,13,98,서빙고로,00017,00000,3102004,00,11170,11170,12800,한강로3가
서울,202205,용산구, ,한가람,11170-66,0404,0000,1998, , ,"186,000",9,5,2022,59.88,18,404,이촌로65길,00008,00000,4106288,01,11170,11170,12900,이촌동
서울,202205,용산구, ,강촌,11170-35,0402,0000,1998, , ,"266,000",18,5,2022,106.645,10,402,이촌로87길,00014,00000,4106296,00,11170,11170,12900,이촌동
서울,202205,용산구, ,CJ나인파크,11170-2497,0024,0006,2007, , ,"156,000",2,5,2022,84.98,26,24-6,백범로90다길,00012,00000,4106104,01,11170,11170,12200,문배동
서울,202205,용산구, ,한강맨숀,11170-68,0300,0023,1971, , ,"450,000",17,5,2022,120.56,2,300-23,이촌로,00248,00000,3102008,02,11170,11170,12900,이촌동
서울,202205,용산구, ,한가람,11170-66,0404,0000,1998, , ,"186,000",19,5,2022,59.88,18,404,이촌로65가길,00023,00000,4106287,01,11170,11170,12900,이촌동
서울,202205,용산구, ,한남더힐,11170-2839,0810,0000,2011, , ,"1,100,000",30,5,2022,240.305,3,810,독서당로,00111,00000,3005014,01,11170,11170,13100,한남동
서울,202205,용산구, ,강촌,11170-35,0402,0000,1998, , ,"210,000",27,5,2022,84.85,8,402,이촌로87길,00014,00000,4106296,00,11170,11170,12900,이촌동
서울,202205,용산구, ,왕궁,11170-53,0300,0011,1974, , ,"240,000",27,5,2022,102.48,1,300-11,이촌로88길,00015,00000,4106297,01,11170,11170,12900,이촌동
서울,202205,용산구, ,용산더프라임,11170-2960,0041,0000,2014, , ,"210,000",26,5,2022,142.901,32,41,원효로90길,00011,00000,4106264,01,11170,11170,11200,원효로1가
서울,202205,용산구, ,용산e편한세상,11170-2843,0048,0000,2011, , ,"210,000",6,5,2022,84.89,20,48,원효로,00216,00000,3102007,06,11170,11170,12300,신계동
서울,202205,용산구, ,효창로즈,11170-19,0003,0004,2001, , ,"90,000",15,5,2022,84.76,6,3-4,효창원로93길,00016,00000,4106562,02,11170,11170,11900,효창동
서울,202205,용산구, ,한남더힐,11170-2839,0810,0000,2011, , ,"835,000",16,5,2022,233.062,7,810,독서당로,00111,00000,3005014,01,11170,11170,13100,한남동
서울,202205,용산구, ,한남파라곤,11170-2864,0825,0000,2011, , ,"170,000",20,5,2022,82.5437,7,825,한남대로27길,00052,00000,4106471,01,11170,11170,13100,한남동
서울,202205,용산구, ,한남동리첸시아,11170-184,0072,0001,2004, , ,"130,000",16,5,2022,73.39,4,72-1,한남대로,00060,00000,2102003,01,11170,11170,13100,한남동
서울,202205,용산구, ,용산시티파크(1단지),11170-2522,0063,0389,2007, , ,"400,000",2,5,2022,177.52,16,63-389,서빙고로,00035,00000,3102004,03,11170,11170,12800,한강로3가
서울,202205,용산구, ,용산시티파크(1단지),11170-2522,0063,0389,2007, , ,"210,500",24,5,2022,144.95,13,63-389,서빙고로,00035,00000,3102004,03,11170,11170,12800,한강로3가
서울,202205,용산구, ,형우베스트빌3차,11170-183,0027,0002,2000, , ,"212,200",16,5,2022,228.21,9,27-2,독서당로,00090,00000,3005014,01,11170,11170,13100,한남동
서울,202205,용산구, ,용산더프라임,11170-2960,0041,0000,2014, , ,"220,000",12,5,2022,142.901,9,41,원효로90길,00011,00000,4106264,01,11170,11170,11200,원효로1가
서울,202205,용산구, ,용산e편한세상,11170-2843,0048,0000,2011, , ,"237,500",20,5,2022,158.26,20,48,원효로,00216,00000,3102007,06,11170,11170,12300,신계동
서울,202205,용산구, ,퀸스리버빌,11170-63,0302,0140,1999, , ,"140,000",18,5,2022,199.05,2,302-140,이촌로46길,00026,00000,4106281,01,11170,11170,12900,이촌동
서울,202205,용산구, ,용산파크타워(24-0),11170-2766,0024,0000,2009, , ,"270,000",23,5,2022,149.92,32,24,서빙고로,00067,00000,3102004,02,11170,11170,12700,용산동5가
서울,202205,용산구, ,센트레빌아스테리움서울,11170-2917,0045,0000,2013, , ,"165,000",7,5,2022,131.05,12,45,한강대로,00372,00000,2005005,03,11170,11170,10700,동자동
서울,202205,용산구, ,풍전,11170-15,0109,0004,1971, , ,"107,000",4,5,2022,81.72,1,109-4,원효로25길,00013,00000,4106236,01,11170,11170,11800,원효로4가
서울,202205,용산구, ,GS자이,11170-164,0181,0000,2005, , ,"210,000",10,5,2022,157.43,11,181,삼개로,00060,00000,3005017,01,11170,11170,11600,청암동
서울,202205,용산구, ,용산KCC웰츠타워,11170-3008,0011,0010,2015, , ,"147,500",9,5,2022,84.03,38,11-10,백범로90길,00090,00000,4106102,00,11170,11170,12200,문배동
서울,202205,용산구, ,용산큐브,11170-2913,0024,0004,2013, , ,"19,000",18,5,2022,13.01,19,24-4,백범로90길,00012,00000,4106102,01,11170,11170,12200,문배동
서울,202205,용산구, ,장미(203-14),11170-228,0203,0014,1972, , ,"103,500",13,5,2022,46.78,3,203-14,이촌로18길,00003,00007,4106274,01,11170,11170,12900,이촌동
서울,202205,용산구, ,제일1,11170-28,0003,0004,1971, , ,"29,500",11,5,2022,45.26,1,3-4,새창로12길,00011,00007,4106131,02,11170,11170,12000,도원동
서울,202205,용산구, ,용산푸르지오써밋(420),11170-3148,0420,0000,2017, , ,"250,000",8,5,2022,112.1122,17,420,한강대로,00069,00000,2005005,01,11170,11170,12500,한강로2가
서울,202205,용산구, ,강변삼성스위트,11170-13,0178,0000,1999, , ,"135,000",9,5,2022,84.9,22,178,원효로,00040,00000,3102007,05,11170,11170,11800,원효로4가
서울,202205,용산구, ,용산푸르지오써밋(420),11170-3148,0420,0000,2017, ,22.05.12,"250,000",8,5,2022,112.1122,17,420,한강대로,00069,00000,2005005,01,11170,11170,12500,한강로2가
서울,202205,용산구, ,산호,11170-14,0118,0016,1977, , ,"150,000",2,5,2022,100.56,2,118-16,원효로,00066,00000,3102007,05,11170,11170,11800,원효로4가
서울,202205,은평구, ,DMC롯데캐슬더퍼스트,11380-11086,0417,0000,2021, , ,"125,000",14,5,2022,84.93,15,417,수색로,00300,00000,3005054,00,11380,11380,10100,수색동
서울,202205,은평구, ,하늘애,11380-7854,0043,0004,2007, , ,"80,000",13,5,2022,84.84,11,43-4,진흥로,00027,00000,3100020,05,11380,11380,10800,역촌동
서울,202205,은평구, ,지캐슬,11380-130,0487,0002,2003, , ,"27,700",22,5,2022,41.73,6,487-2,연서로21길,00025,00000,4133152,01,11380,11380,10400,갈현동
