법정동,계약년도,계약월,평당가격,지역
역동,2022,4,965.7025,경기
역동,2022,5,984.4899999999999,경기
역동,2022,6,914.26,경기
역동,2022,7,913.0766666666667,경기
역동,2022,8,892.86,경기
역동,2022,9,835.21,경기
역동,2022,11,777.895,경기
역동,2022,12,711.5066666666667,경기
역동,2023,1,681.5450000000001,경기
역동,2023,2,774.0336363636362,경기
역동,2023,3,728.73625,경기
역동,2023,4,799.315,경기
역동,2023,5,733.13,경기
역동,2023,6,769.9186666666667,경기
역동,2023,7,869.3809090909091,경기
역동,2023,8,876.5500000000001,경기
역동,2023,9,856.16,경기
역동,2023,10,906.5885714285714,경기
역동,2023,11,864.6875,경기
역동,2023,12,848.4166666666666,경기
역동,2024,1,866.7666666666667,경기
역동,2024,2,850.9213333333333,경기
역동,2024,3,796.55625,경기
역동,2024,4,867.22,경기
역동,2024,5,860.2379999999999,경기
역동,2024,6,815.9918181818182,경기
역동,2024,7,849.6522727272727,경기
역동,2024,8,852.641923076923,경기
역동,2024,9,851.6966666666667,경기
역동,2024,10,844.8219999999999,경기
역동,2024,11,813.4933333333333,경기
역동,2024,12,865.15,경기
역동,2025,1,862.3128571428571,경기
역동,2025,2,820.0783333333334,경기
역북동,2020,1,492.78000000000003,경기
역북동,2020,2,549.7695833333333,경기
역북동,2020,3,521.0336363636363,경기
역북동,2020,4,552.0537142857144,경기
역북동,2020,5,562.7106451612902,경기
역북동,2020,6,558.6933928571428,경기
역북동,2020,7,599.9947500000001,경기
역북동,2020,8,557.3732432432432,경기
역북동,2020,9,554.7848484848486,경기
역북동,2020,10,576.6366666666667,경기
역북동,2020,11,578.1090384615384,경기
역북동,2020,12,587.9486153846153,경기
역북동,2021,1,603.123076923077,경기
역북동,2021,2,639.48,경기
역북동,2021,3,638.0751351351352,경기
역북동,2021,4,693.1196666666667,경기
역북동,2021,5,579.2913636363636,경기
역북동,2021,6,591.4351020408163,경기
역북동,2021,7,647.0188571428571,경기
역북동,2021,8,795.2611111111111,경기
역북동,2021,9,649.001923076923,경기
역북동,2021,10,622.6617073170733,경기
역북동,2021,11,721.2782352941176,경기
역북동,2021,12,705.1683333333334,경기
역북동,2022,1,758.8344444444444,경기
역북동,2022,2,576.2771428571428,경기
역북동,2022,3,531.8261538461538,경기
역북동,2022,4,713.2936842105263,경기
역북동,2022,5,619.66,경기
역북동,2022,6,655.7291666666666,경기
역북동,2022,7,659.93,경기
역북동,2022,8,567.7914285714286,경기
역북동,2022,9,367.6892307692308,경기
역북동,2022,10,711.4628571428572,경기
역북동,2022,11,562.5500000000001,경기
역북동,2022,12,636.3000000000001,경기
역북동,2023,1,465.3825,경기
역북동,2023,2,569.9847826086956,경기
역북동,2023,3,561.55,경기
역북동,2023,4,602.93525,경기
역북동,2023,5,652.4852083333334,경기
역북동,2023,6,605.5062790697674,경기
역북동,2023,7,541.9713333333333,경기
역북동,2023,8,580.2144827586208,경기
역북동,2023,9,640.9057575757575,경기
역북동,2023,10,680.0464705882354,경기
역북동,2023,11,615.6507142857143,경기
역북동,2023,12,592.5864705882353,경기
역북동,2024,1,609.7873684210526,경기
역북동,2024,2,613.6864516129032,경기
역북동,2024,3,636.7382352941177,경기
역북동,2024,4,643.617,경기
역북동,2024,5,667.2573684210525,경기
역북동,2024,6,669.5505,경기
역북동,2024,7,721.1811111111111,경기
역북동,2024,8,641.357027027027,경기
역북동,2024,9,656.367,경기
역북동,2024,10,661.3069565217392,경기
역북동,2024,11,578.8536842105262,경기
역북동,2024,12,639.379,경기
역북동,2025,1,624.8304347826087,경기
역북동,2025,2,611.4137142857143,경기
연무동,2020,1,394.726,경기
연무동,2020,2,239.47952380952378,경기
연무동,2020,3,194.865,경기
연무동,2020,4,333.528,경기
연무동,2020,5,394.548,경기
연무동,2020,6,423.7838888888889,경기
연무동,2020,7,254.35999999999999,경기
연무동,2020,8,329.2011111111111,경기
연무동,2020,9,293.406,경기
연무동,2020,10,298.29,경기
연무동,2020,11,305.5890909090909,경기
연무동,2020,12,328.5671428571428,경기
연무동,2021,1,338.71,경기
연무동,2021,2,293.5416666666667,경기
연무동,2021,3,315.7957142857143,경기
연무동,2021,4,332.82142857142856,경기
연무동,2021,5,306.80125,경기
연무동,2021,6,327.6925,경기
연무동,2021,7,355.09666666666664,경기
연무동,2021,8,313.36,경기
연무동,2021,9,339.37333333333333,경기
연무동,2021,10,402.9628571428571,경기
연무동,2021,11,344.3066666666667,경기
연무동,2021,12,505.08,경기
연무동,2022,1,378.79,경기
연무동,2022,3,424.24,경기
연무동,2022,4,437.0566666666667,경기
연무동,2022,5,233.51,경기
연무동,2022,6,476.19,경기
연무동,2022,7,500.0,경기
연무동,2022,8,495.1,경기
연무동,2022,9,525.226,경기
연무동,2022,10,288.46,경기
연무동,2022,11,617.4266666666666,경기
연무동,2022,12,440.20500000000004,경기
연무동,2023,1,422.54,경기
연무동,2023,2,239.69,경기
연무동,2023,3,397.82500000000005,경기
연무동,2023,4,508.655,경기
연무동,2023,5,447.64333333333326,경기
연무동,2023,6,387.53499999999997,경기
연무동,2023,7,686.44,경기
연무동,2023,8,717.5500000000001,경기
연무동,2023,9,543.5957142857143,경기
연무동,2023,10,409.40333333333336,경기
연무동,2023,11,405.51,경기
연무동,2023,12,406.78,경기
연무동,2024,1,540.6899999999999,경기
연무동,2024,2,347.47,경기
연무동,2024,4,707.88,경기
연무동,2024,5,557.0742857142857,경기
연무동,2024,6,731.3075,경기
연무동,2024,7,794.8824999999999,경기
연무동,2024,8,415.92333333333335,경기
연무동,2024,9,509.9745454545455,경기
연무동,2024,10,600.86,경기
연무동,2024,11,1186.44,경기
연무동,2024,12,422.62,경기
연무동,2025,1,428.81,경기
연무동,2025,2,800.904,경기
연양동,2020,1,196.43,경기
연양동,2020,2,192.86,경기
연양동,2020,3,204.76,경기
연양동,2020,4,194.64,경기
연양동,2020,5,196.43,경기
연양동,2020,6,185.1175,경기
연양동,2020,7,196.62666666666667,경기
연양동,2020,8,202.77666666666667,경기
연양동,2020,9,208.57199999999997,경기
연양동,2020,10,201.78400000000002,경기
연양동,2020,11,202.38,경기
연양동,2020,12,186.11333333333332,경기
연양동,2021,1,205.95,경기
연양동,2021,2,207.83833333333334,경기
연양동,2021,3,202.975,경기
연양동,2021,4,207.99428571428572,경기
연양동,2021,5,212.5,경기
연양동,2021,6,205.15666666666667,경기
연양동,2021,7,222.22666666666666,경기
연양동,2021,8,223.365,경기
연양동,2021,9,230.35750000000002,경기
연양동,2021,10,223.41,경기
연양동,2021,11,250.0,경기
연양동,2021,12,238.1,경기
연양동,2022,1,239.285,경기
연양동,2022,3,232.14333333333332,경기
연양동,2022,4,247.62,경기
연양동,2022,5,260.71,경기
연양동,2022,6,273.81,경기
연양동,2022,7,238.69,경기
연양동,2022,8,242.265,경기
연양동,2022,9,245.6333333333333,경기
연양동,2022,10,250.0,경기
연양동,2022,11,269.645,경기
연양동,2023,1,270.24,경기
연양동,2023,2,214.29,경기
연양동,2023,3,217.86,경기
연양동,2023,4,214.29,경기
연양동,2023,5,233.925,경기
연양동,2023,6,230.95,경기
연양동,2023,7,196.43,경기
연양동,2023,8,225.2975,경기
연양동,2023,9,202.38,경기
연양동,2023,10,204.765,경기
연양동,2023,11,210.12,경기
연양동,2023,12,227.68,경기
연양동,2024,1,216.07,경기
연양동,2024,2,210.32000000000002,경기
연양동,2024,3,219.04666666666665,경기
연양동,2024,6,225.0,경기
연양동,2024,10,202.38,경기
연양동,2024,12,229.76,경기
연양동,2025,2,205.36,경기
연천읍 옥산리,2020,2,158.555,경기
연천읍 옥산리,2020,3,147.62,경기
연천읍 옥산리,2020,8,159.32,경기
연천읍 옥산리,2020,9,159.32333333333335,경기
연천읍 옥산리,2020,10,152.54,경기
연천읍 옥산리,2020,11,142.86,경기
연천읍 옥산리,2021,2,169.49,경기
연천읍 옥산리,2021,3,180.975,경기
연천읍 옥산리,2021,5,186.44,경기
연천읍 옥산리,2021,6,182.48666666666668,경기
연천읍 옥산리,2021,7,186.44,경기
연천읍 옥산리,2021,8,189.83,경기
연천읍 옥산리,2021,10,158.72000000000003,경기
연천읍 옥산리,2021,11,176.27,경기
연천읍 옥산리,2022,1,169.49,경기
연천읍 옥산리,2022,2,182.64499999999998,경기
연천읍 옥산리,2022,3,164.29,경기
연천읍 옥산리,2022,4,177.97,경기
연천읍 옥산리,2022,5,183.05,경기
연천읍 옥산리,2022,6,161.015,경기
연천읍 옥산리,2022,7,183.05,경기
연천읍 옥산리,2022,8,152.38,경기
연천읍 옥산리,2022,9,188.135,경기
연천읍 옥산리,2022,10,171.19,경기
연천읍 옥산리,2022,11,177.97,경기
연천읍 옥산리,2022,12,161.015,경기
연천읍 옥산리,2023,1,166.1,경기
연천읍 옥산리,2023,2,174.575,경기
연천읍 옥산리,2023,3,177.40333333333334,경기
연천읍 옥산리,2023,4,169.49,경기
연천읍 옥산리,2023,5,237.82333333333335,경기
연천읍 옥산리,2023,6,266.5244444444445,경기
연천읍 옥산리,2023,7,290.21636363636367,경기
연천읍 옥산리,2023,8,341.355,경기
연천읍 옥산리,2023,9,298.15333333333336,경기
연천읍 옥산리,2023,10,297.62,경기
연천읍 옥산리,2023,12,291.34,경기
연천읍 옥산리,2024,1,239.61600000000004,경기
연천읍 옥산리,2024,3,226.8166666666667,경기
연천읍 옥산리,2024,4,365.055,경기
연천읍 옥산리,2024,5,366.93,경기
연천읍 옥산리,2024,6,288.8633333333333,경기
연천읍 옥산리,2024,7,338.26666666666665,경기
연천읍 옥산리,2024,8,361.69,경기
연천읍 옥산리,2024,9,257.03999999999996,경기
연천읍 옥산리,2024,10,375.0,경기
연천읍 옥산리,2024,11,294.31,경기
연천읍 옥산리,2024,12,359.69666666666666,경기
연천읍 옥산리,2025,1,381.36,경기
연천읍 옥산리,2025,2,380.40999999999997,경기
연천읍 차탄리,2020,1,128.81,경기
연천읍 차탄리,2020,6,127.12,경기
연천읍 차탄리,2022,9,142.03,경기
연천읍 차탄리,2025,2,108.33,경기
연천읍 현가리,2020,1,214.29,경기
연천읍 현가리,2020,4,196.43,경기
연천읍 현가리,2020,5,196.43,경기
연천읍 현가리,2020,8,211.9,경기
연천읍 현가리,2020,9,205.95,경기
연천읍 현가리,2020,11,211.9,경기
연천읍 현가리,2021,2,214.29,경기
연천읍 현가리,2021,5,209.52599999999998,경기
연천읍 현가리,2021,7,226.19,경기
연천읍 현가리,2021,8,216.47,경기
연천읍 현가리,2021,9,225.595,경기
연천읍 현가리,2021,10,232.14,경기
연천읍 현가리,2022,5,232.14,경기
연천읍 현가리,2023,4,194.05,경기
연천읍 현가리,2023,6,217.26,경기
연천읍 현가리,2024,2,196.43,경기
연천읍 현가리,2024,5,202.38,경기
연천읍 현가리,2024,9,200.0,경기
연천읍 현가리,2024,10,217.86,경기
연천읍 현가리,2024,12,182.14,경기
연천읍 현가리,2025,1,204.76,경기
영덕동,2020,1,493.5849579831933,경기
영덕동,2020,2,423.5325490196078,경기
영덕동,2020,3,407.6240740740741,경기
영덕동,2020,4,403.21458333333334,경기
영덕동,2020,5,464.661875,경기
영덕동,2020,6,505.7768493150685,경기
영덕동,2020,7,543.6163529411765,경기
영덕동,2020,8,587.6212195121951,경기
영덕동,2020,9,558.025,경기
영덕동,2020,10,546.9475,경기
영덕동,2020,11,636.1849180327869,경기
영덕동,2020,12,643.1270886075949,경기
영덕동,2021,1,670.5343564356435,경기
영덕동,2021,2,676.7385074626866,경기
영덕동,2021,3,655.651388888889,경기
영덕동,2021,4,603.2430555555555,경기
영덕동,2021,5,704.0348780487805,경기
영덕동,2021,6,735.4081081081081,경기
영덕동,2021,7,715.4510526315789,경기
영덕동,2021,8,696.6142222222222,경기
영덕동,2021,9,783.3435714285714,경기
영덕동,2021,10,780.6640000000001,경기
영덕동,2021,11,810.4730434782609,경기
영덕동,2021,12,836.8185714285713,경기
영덕동,2022,1,819.2376923076923,경기
영덕동,2022,2,803.1088888888888,경기
영덕동,2022,3,739.021,경기
영덕동,2022,4,734.3361538461539,경기
영덕동,2022,5,688.4586666666667,경기
영덕동,2022,6,701.78375,경기
영덕동,2022,7,601.97875,경기
영덕동,2022,8,791.515,경기
영덕동,2022,9,716.908,경기
영덕동,2022,10,696.4300000000001,경기
영덕동,2022,11,591.75,경기
영덕동,2022,12,589.2325000000001,경기
영덕동,2023,1,560.8810526315789,경기
영덕동,2023,2,645.6308333333333,경기
영덕동,2023,3,657.9840625,경기
영덕동,2023,4,636.3978125,경기
영덕동,2023,5,615.6764,경기
영덕동,2023,6,636.0542857142857,경기
영덕동,2023,7,653.6922580645161,경기
영덕동,2023,8,684.6031707317073,경기
영덕동,2023,9,662.8218421052632,경기
영덕동,2023,10,594.3103571428571,경기
영덕동,2023,11,583.5470588235294,경기
영덕동,2023,12,582.8655555555556,경기
영덕동,2024,1,634.7657142857142,경기
영덕동,2024,2,633.50175,경기
영덕동,2024,3,646.8987878787879,경기
영덕동,2024,4,630.1848717948718,경기
영덕동,2024,5,641.1365217391304,경기
영덕동,2024,6,660.8142372881356,경기
영덕동,2024,7,647.105,경기
영덕동,2024,8,665.5815384615385,경기
영덕동,2024,9,653.709090909091,경기
영덕동,2024,10,671.9441379310346,경기
영덕동,2024,11,658.4128,경기
영덕동,2024,12,641.5878947368421,경기
영덕동,2025,1,643.9514285714286,경기
영덕동,2025,2,678.7596153846154,경기
영북면 운천리,2020,2,51.19,경기
영북면 운천리,2020,3,50.63,경기
영북면 운천리,2020,6,60.32,경기
영북면 운천리,2020,10,72.035,경기
영북면 운천리,2020,11,42.545,경기
영북면 운천리,2020,12,63.24,경기
영북면 운천리,2021,2,68.45,경기
영북면 운천리,2021,5,68.83333333333333,경기
영북면 운천리,2021,7,45.24,경기
영북면 운천리,2021,9,93.22,경기
영북면 운천리,2022,3,69.61500000000001,경기
영북면 운천리,2022,7,59.32,경기
영북면 운천리,2022,9,76.69,경기
영북면 운천리,2022,10,101.69,경기
영북면 운천리,2023,3,53.97,경기
영북면 운천리,2023,4,67.61,경기
영북면 운천리,2023,7,64.88,경기
영북면 운천리,2023,8,63.1,경기
영북면 운천리,2023,10,54.24,경기
영북면 운천리,2024,1,67.895,경기
영북면 운천리,2024,3,89.06,경기
영북면 운천리,2024,4,67.375,경기
영북면 운천리,2024,7,71.43,경기
영북면 운천리,2024,8,73.81,경기
영북면 운천리,2024,9,73.81,경기
영북면 운천리,2024,10,66.855,경기
영북면 운천리,2024,11,64.88,경기
영중면 양문리,2022,3,139.29,경기
영중면 양문리,2022,5,142.86,경기
영중면 양문리,2023,9,150.0,경기
영천동,2020,1,583.7537037037038,경기
영천동,2020,2,612.3202631578947,경기
영천동,2020,3,648.5103703703703,경기
영천동,2020,4,619.0688235294118,경기
영천동,2020,5,638.5879487179487,경기
영천동,2020,6,766.4892,경기
영천동,2020,7,840.5477464788733,경기
영천동,2020,8,838.2471698113208,경기
영천동,2020,9,828.9817307692308,경기
영천동,2020,10,846.6074000000001,경기
영천동,2020,11,875.3165277777778,경기
영천동,2020,12,900.1324675324674,경기
영천동,2021,1,854.8491379310345,경기
영천동,2021,2,871.7586666666666,경기
영천동,2021,3,943.5558928571429,경기
영천동,2021,4,899.9958064516129,경기
영천동,2021,5,967.6589393939394,경기
영천동,2021,6,1036.2930769230768,경기
영천동,2021,7,1032.874827586207,경기
영천동,2021,8,1037.098448275862,경기
영천동,2021,9,1075.7302325581395,경기
영천동,2021,10,1070.145,경기
영천동,2021,11,973.0394117647057,경기
영천동,2021,12,991.9909523809524,경기
영천동,2022,1,1022.1606666666667,경기
영천동,2022,2,973.3541666666666,경기
영천동,2022,3,1061.8020000000001,경기
영천동,2022,4,874.587894736842,경기
영천동,2022,5,902.08375,경기
영천동,2022,6,871.06,경기
영천동,2022,7,873.34375,경기
영천동,2022,8,819.9144444444444,경기
영천동,2022,9,816.6507692307694,경기
영천동,2022,10,841.9854545454546,경기
영천동,2022,11,768.2,경기
영천동,2022,12,749.8109999999999,경기
영천동,2023,1,751.3783333333334,경기
영천동,2023,2,740.1385365853658,경기
영천동,2023,3,794.0746428571429,경기
영천동,2023,4,787.2295454545455,경기
영천동,2023,5,825.1300000000001,경기
영천동,2023,6,829.9757692307692,경기
영천동,2023,7,794.9245833333333,경기
영천동,2023,8,852.6202941176471,경기
영천동,2023,9,861.3715909090909,경기
영천동,2023,10,842.7173333333334,경기
영천동,2023,11,845.5172,경기
영천동,2023,12,822.1871875,경기
영천동,2024,1,835.346976744186,경기
영천동,2024,2,789.6648484848484,경기
영천동,2024,3,912.0064705882353,경기
영천동,2024,4,904.5531818181818,경기
영천동,2024,5,877.5788235294117,경기
영천동,2024,6,884.3958333333334,경기
영천동,2024,7,918.0744444444445,경기
영천동,2024,8,931.27703125,경기
영천동,2024,9,894.6963157894737,경기
영천동,2024,10,891.4811320754717,경기
영천동,2024,11,778.7034782608696,경기
영천동,2024,12,804.79,경기
영천동,2025,1,884.6834210526316,경기
영천동,2025,2,881.362909090909,경기
영통동,2020,1,474.7133406113537,경기
영통동,2020,2,504.4299088838269,경기
영통동,2020,3,521.4529245283019,경기
영통동,2020,4,524.0693577981651,경기
영통동,2020,5,532.3629743589744,경기
영통동,2020,6,546.092400990099,경기
영통동,2020,7,576.5092041522491,경기
영통동,2020,8,602.9815584415585,경기
영통동,2020,9,611.7437662337662,경기
영통동,2020,10,616.7294117647059,경기
영통동,2020,11,645.5696949152542,경기
영통동,2020,12,662.5895675675677,경기
영통동,2021,1,673.6721428571428,경기
영통동,2021,2,703.0831862745098,경기
영통동,2021,3,721.5572625698323,경기
영통동,2021,4,748.1116058394161,경기
영통동,2021,5,759.2128110599078,경기
영통동,2021,6,792.8121428571428,경기
영통동,2021,7,848.1465533980582,경기
영통동,2021,8,886.0371527777778,경기
영통동,2021,9,905.9731531531531,경기
영통동,2021,10,890.03,경기
영통동,2021,11,909.5192105263159,경기
영통동,2021,12,862.2408333333334,경기
영통동,2022,1,851.6907692307692,경기
영통동,2022,2,851.3209375,경기
영통동,2022,3,822.8474468085107,경기
영통동,2022,4,844.6977272727273,경기
영통동,2022,5,820.9069999999999,경기
영통동,2022,6,784.6714285714285,경기
영통동,2022,7,738.5975862068966,경기
영통동,2022,8,701.3382608695653,경기
영통동,2022,9,673.231,경기
영통동,2022,10,652.0126923076924,경기
영통동,2022,11,611.9764,경기
영통동,2022,12,605.6207142857144,경기
영통동,2023,1,592.8091666666667,경기
영통동,2023,2,617.7602631578948,경기
영통동,2023,3,627.4526751592357,경기
영통동,2023,4,631.0838095238096,경기
영통동,2023,5,636.8367295597484,경기
영통동,2023,6,651.8283561643835,경기
영통동,2023,7,659.3168674698795,경기
영통동,2023,8,680.1399295774647,경기
영통동,2023,9,699.3078048780488,경기
영통동,2023,10,691.1871739130435,경기
영통동,2023,11,688.7167123287671,경기
영통동,2023,12,686.9083076923077,경기
영통동,2024,1,691.8871304347826,경기
영통동,2024,2,688.699255319149,경기
영통동,2024,3,675.400625,경기
영통동,2024,4,691.7101587301587,경기
영통동,2024,5,701.9623387096774,경기
영통동,2024,6,703.0882412060301,경기
영통동,2024,7,706.1412775330397,경기
영통동,2024,8,722.9805223880597,경기
영통동,2024,9,724.6516483516484,경기
영통동,2024,10,738.1339024390244,경기
영통동,2024,11,726.6456578947368,경기
영통동,2024,12,725.2398591549296,경기
영통동,2025,1,749.4540229885057,경기
영통동,2025,2,730.3315178571429,경기
영화동,2020,1,267.115,경기
영화동,2020,2,290.3218181818182,경기
영화동,2020,3,284.42875,경기
영화동,2020,4,257.22714285714284,경기
영화동,2020,5,245.98363636363638,경기
영화동,2020,6,226.868,경기
영화동,2020,7,366.15333333333336,경기
영화동,2020,8,223.32666666666668,경기
영화동,2020,9,294.832,경기
영화동,2020,10,288.22,경기
영화동,2020,11,325.06,경기
영화동,2020,12,283.60333333333335,경기
영화동,2021,1,265.872,경기
영화동,2021,2,404.76,경기
영화동,2021,3,338.6114285714285,경기
영화동,2021,4,272.7,경기
영화동,2021,5,337.61285714285714,경기
영화동,2021,6,283.26599999999996,경기
영화동,2021,7,268.6066666666667,경기
영화동,2021,9,533.9,경기
영화동,2021,10,255.97,경기
영화동,2021,11,279.9825,경기
영화동,2021,12,250.0,경기
영화동,2022,1,273.6625,경기
영화동,2022,2,348.34000000000003,경기
영화동,2022,3,396.025,경기
영화동,2022,4,508.47,경기
영화동,2022,5,367.33875,경기
영화동,2022,6,300.98,경기
영화동,2022,7,300.96000000000004,경기
영화동,2022,8,290.2,경기
영화동,2022,9,311.02,경기
영화동,2022,10,336.70666666666665,경기
영화동,2022,11,374.15000000000003,경기
영화동,2023,1,435.9,경기
영화동,2023,3,272.32,경기
영화동,2023,4,250.67,경기
영화동,2023,5,386.9,경기
영화동,2023,6,339.41499999999996,경기
영화동,2023,7,434.625,경기
영화동,2023,8,281.82,경기
영화동,2023,9,383.79333333333335,경기
영화동,2023,10,404.76,경기
영화동,2023,11,240.0,경기
영화동,2023,12,364.94000000000005,경기
영화동,2024,1,270.59,경기
영화동,2024,2,423.73,경기
영화동,2024,3,449.15,경기
영화동,2024,4,457.63,경기
영화동,2024,5,402.26,경기
영화동,2024,6,438.265,경기
영화동,2024,7,347.864,경기
영화동,2024,8,343.59000000000003,경기
영화동,2024,9,356.275,경기
영화동,2024,10,391.40999999999997,경기
영화동,2024,11,392.86,경기
영화동,2024,12,266.67,경기
오남읍 양지리,2020,1,313.5736842105263,경기
오남읍 양지리,2020,2,306.9308510638298,경기
오남읍 양지리,2020,3,301.258125,경기
오남읍 양지리,2020,4,289.2558333333333,경기
오남읍 양지리,2020,5,291.0529166666667,경기
오남읍 양지리,2020,6,325.87,경기
오남읍 양지리,2020,7,303.59814814814814,경기
오남읍 양지리,2020,8,329.6481818181818,경기
오남읍 양지리,2020,9,338.44416666666666,경기
오남읍 양지리,2020,10,341.61833333333334,경기
오남읍 양지리,2020,11,411.005,경기
오남읍 양지리,2020,12,357.9347619047619,경기
오남읍 양지리,2021,1,370.88416666666666,경기
오남읍 양지리,2021,2,395.9947619047619,경기
오남읍 양지리,2021,3,360.4566666666667,경기
오남읍 양지리,2021,4,420.77200000000005,경기
오남읍 양지리,2021,5,469.46785714285716,경기
오남읍 양지리,2021,6,513.8338461538461,경기
오남읍 양지리,2021,7,532.4368421052632,경기
오남읍 양지리,2021,8,499.2561111111111,경기
오남읍 양지리,2021,9,472.4764705882353,경기
오남읍 양지리,2021,10,513.7063157894737,경기
오남읍 양지리,2021,11,587.348888888889,경기
오남읍 양지리,2021,12,516.715,경기
오남읍 양지리,2022,1,521.8000000000001,경기
오남읍 양지리,2022,2,497.92125,경기
오남읍 양지리,2022,3,468.24,경기
오남읍 양지리,2022,4,536.116,경기
오남읍 양지리,2022,5,484.99555555555554,경기
오남읍 양지리,2022,6,416.044,경기
오남읍 양지리,2022,7,503.65000000000003,경기
오남읍 양지리,2022,8,444.9222222222222,경기
오남읍 양지리,2022,9,423.26666666666665,경기
오남읍 양지리,2022,10,464.28499999999997,경기
오남읍 양지리,2022,11,454.195,경기
오남읍 양지리,2022,12,404.2875,경기
오남읍 양지리,2023,1,425.5385714285714,경기
오남읍 양지리,2023,2,438.221,경기
오남읍 양지리,2023,3,418.45416666666665,경기
오남읍 양지리,2023,4,479.2211111111111,경기
오남읍 양지리,2023,5,448.67125,경기
오남읍 양지리,2023,6,343.4411111111111,경기
오남읍 양지리,2023,7,400.0183333333334,경기
오남읍 양지리,2023,8,385.2616666666667,경기
오남읍 양지리,2023,9,382.15636363636366,경기
오남읍 양지리,2023,10,386.653,경기
오남읍 양지리,2023,11,423.49300000000005,경기
오남읍 양지리,2023,12,431.1377777777777,경기
오남읍 양지리,2024,1,380.1485714285714,경기
오남읍 양지리,2024,2,358.98266666666666,경기
오남읍 양지리,2024,3,418.35299999999995,경기
오남읍 양지리,2024,4,395.7964285714285,경기
오남읍 양지리,2024,5,394.2973333333333,경기
오남읍 양지리,2024,6,425.2542105263158,경기
오남읍 양지리,2024,7,389.4746666666667,경기
오남읍 양지리,2024,8,438.4619047619048,경기
오남읍 양지리,2024,9,419.774,경기
오남읍 양지리,2024,10,489.2341666666666,경기
오남읍 양지리,2024,11,393.71777777777777,경기
오남읍 양지리,2024,12,403.0216666666667,경기
오남읍 양지리,2025,1,368.52833333333336,경기
오남읍 양지리,2025,2,398.637,경기
오남읍 오남리,2020,1,245.2693023255814,경기
오남읍 오남리,2020,2,270.5512765957447,경기
오남읍 오남리,2020,3,267.662875,경기
오남읍 오남리,2020,4,234.7086956521739,경기
오남읍 오남리,2020,5,229.47333333333333,경기
오남읍 오남리,2020,6,255.03647058823532,경기
오남읍 오남리,2020,7,265.8556097560976,경기
오남읍 오남리,2020,8,255.12949367088606,경기
오남읍 오남리,2020,9,256.3934146341464,경기
오남읍 오남리,2020,10,255.77512499999997,경기
오남읍 오남리,2020,11,259.82428571428574,경기
오남읍 오남리,2020,12,270.6006,경기
오남읍 오남리,2021,1,302.5120634920635,경기
오남읍 오남리,2021,2,344.37882352941176,경기
오남읍 오남리,2021,3,361.82551020408164,경기
오남읍 오남리,2021,4,348.94594594594594,경기
오남읍 오남리,2021,5,355.12958333333336,경기
오남읍 오남리,2021,6,373.6654545454545,경기
오남읍 오남리,2021,7,389.35615384615386,경기
오남읍 오남리,2021,8,394.2290789473684,경기
오남읍 오남리,2021,9,416.26254901960783,경기
오남읍 오남리,2021,10,412.24594594594595,경기
오남읍 오남리,2021,11,446.66166666666663,경기
오남읍 오남리,2021,12,409.66346153846155,경기
오남읍 오남리,2022,1,401.22178571428566,경기
오남읍 오남리,2022,2,428.26347826086953,경기
오남읍 오남리,2022,3,399.24658536585366,경기
오남읍 오남리,2022,4,403.8669696969697,경기
오남읍 오남리,2022,5,402.93629629629635,경기
오남읍 오남리,2022,6,403.99297297297295,경기
오남읍 오남리,2022,7,394.5814285714286,경기
오남읍 오남리,2022,8,398.75,경기
오남읍 오남리,2022,9,383.15,경기
오남읍 오남리,2022,10,357.041875,경기
오남읍 오남리,2022,11,384.24090909090904,경기
오남읍 오남리,2022,12,323.42,경기
오남읍 오남리,2023,1,360.79200000000003,경기
오남읍 오남리,2023,2,372.4964,경기
오남읍 오남리,2023,3,360.0969230769231,경기
오남읍 오남리,2023,4,371.1125,경기
오남읍 오남리,2023,5,347.655,경기
오남읍 오남리,2023,6,362.6921428571428,경기
오남읍 오남리,2023,7,358.83035714285717,경기
오남읍 오남리,2023,8,357.2094285714286,경기
오남읍 오남리,2023,9,335.77458333333334,경기
오남읍 오남리,2023,10,336.31374999999997,경기
오남읍 오남리,2023,11,319.919,경기
오남읍 오남리,2023,12,312.283,경기
오남읍 오남리,2024,1,315.0746875,경기
오남읍 오남리,2024,2,339.65000000000003,경기
오남읍 오남리,2024,3,366.07666666666665,경기
오남읍 오남리,2024,4,327.9672,경기
오남읍 오남리,2024,5,332.11333333333334,경기
오남읍 오남리,2024,6,331.60581395348834,경기
오남읍 오남리,2024,7,329.14560975609754,경기
오남읍 오남리,2024,8,338.67843137254897,경기
오남읍 오남리,2024,9,329.1914814814815,경기
오남읍 오남리,2024,10,324.335,경기
오남읍 오남리,2024,11,303.1165,경기
오남읍 오남리,2024,12,299.87,경기
오남읍 오남리,2025,1,281.45875,경기
오남읍 오남리,2025,2,323.97352941176473,경기
오목천동,2020,1,373.0763829787234,경기
오목천동,2020,2,401.9426470588235,경기
오목천동,2020,3,417.295,경기
오목천동,2020,4,469.651,경기
오목천동,2020,5,515.3346153846154,경기
오목천동,2020,6,438.1281818181818,경기
오목천동,2020,7,487.6010714285714,경기
오목천동,2020,8,512.5485714285714,경기
오목천동,2020,9,444.98125,경기
오목천동,2020,10,547.2724999999999,경기
오목천동,2020,11,500.1,경기
오목천동,2020,12,523.6186956521739,경기
