주택관리번호,공고번호,모델번호,주택형,거주코드,거주지역,최저당첨가점,최고당첨가점,평균당첨가점
"2021000629","2021000629","01","035.4192 ","02","기타지역",,,
"2021000629","2021000629","02","059.9370A","01","해당지역",,,
"2021000629","2021000629","02","059.9370A","02","기타지역",,,
"2021000629","2021000629","03","059.9567B","01","해당지역",,,
"2021000629","2021000629","03","059.9567B","02","기타지역",,,
"2021000629","2021000629","04","059.9519C","01","해당지역",,,
"2021000629","2021000629","04","059.9519C","02","기타지역",,,
"2021000628","2021000628","01","059.9204 ","01","해당지역",,,
"2021000628","2021000628","01","059.9204 ","02","기타지역",,,
"2021000628","2021000628","02","084.9398A","01","해당지역",,,
"2021000628","2021000628","02","084.9398A","02","기타지역",,,
"2021000628","2021000628","03","084.9906B","01","해당지역",,,
"2021000628","2021000628","03","084.9906B","02","기타지역",,,
"2021000628","2021000628","04","084.9963C","01","해당지역",,,
"2021000628","2021000628","04","084.9963C","02","기타지역",,,
"2021000627","2021000627","01","059.9570A","01","해당지역",,,
"2021000627","2021000627","01","059.9570A","02","기타지역",,,
"2021000627","2021000627","02","059.9669B","01","해당지역",,,
"2021000627","2021000627","02","059.9669B","02","기타지역",,,
"2021000626","2021000626","01","059.9570A","01","해당지역",,,
"2021000626","2021000626","01","059.9570A","02","기타지역",,,
"2021000626","2021000626","02","059.9669B","01","해당지역",,,
"2021000626","2021000626","02","059.9669B","02","기타지역",,,
"2021000626","2021000626","03","071.9950A","01","해당지역",,,
"2021000626","2021000626","03","071.9950A","02","기타지역",,,
"2021000626","2021000626","04","071.9635B","01","해당지역",,,
"2021000626","2021000626","04","071.9635B","02","기타지역",,,
"2021000626","2021000626","05","084.9495A","01","해당지역","40","66","45.53"
"2021000626","2021000626","05","084.9495A","02","기타지역","0","0","0"
"2021000625","2021000625","01","084.9662A","01","해당지역","59","82","64.09"
"2021000625","2021000625","01","084.9662A","02","기타지역","0","0","0"
"2021000625","2021000625","02","084.9718B","01","해당지역","43","64","52.41"
"2021000625","2021000625","02","084.9718B","02","기타지역","0","0","0"
"2021000625","2021000625","03","084.7824C","01","해당지역","47","70","54.95"
"2021000625","2021000625","03","084.7824C","02","기타지역","0","0","0"
"2021000625","2021000625","04","099.3107 ","01","해당지역",,,
"2021000625","2021000625","04","099.3107 ","02","기타지역",,,
"2021000625","2021000625","05","109.7953 ","01","해당지역",,,
"2021000625","2021000625","05","109.7953 ","02","기타지역",,,
"2021000623","2021000623","01","077.9189A","01","해당지역","0","0","0"
"2021000623","2021000623","01","077.9189A","02","기타지역","54","66","58.08"
"2021000623","2021000623","02","077.8676B","01","해당지역","0","0","0"
"2021000623","2021000623","02","077.8676B","02","기타지역","32","61","41.58"
"2021000623","2021000623","03","077.9189C","01","해당지역","51","53","51.67"
"2021000623","2021000623","03","077.9189C","02","기타지역","0","0","0"
"2021000623","2021000623","04","108.3960A","01","해당지역",,,
"2021000623","2021000623","04","108.3960A","02","기타지역",,,
"2021000623","2021000623","05","108.7421B","01","해당지역",,,
"2021000623","2021000623","05","108.7421B","02","기타지역",,,
"2021000620","2021000620","01","074.7500A","01","해당지역",,,
"2021000620","2021000620","01","074.7500A","02","기타지역",,,
"2021000620","2021000620","02","074.8400B","01","해당지역",,,
"2021000620","2021000620","02","074.8400B","02","기타지역",,,
"2021000620","2021000620","03","074.9800C","01","해당지역",,,
"2021000620","2021000620","03","074.9800C","02","기타지역",,,
"2021000620","2021000620","04","084.9700A","01","해당지역",,,
"2021000620","2021000620","04","084.9700A","02","기타지역",,,
"2021000620","2021000620","05","084.8900B","01","해당지역",,,
"2021000620","2021000620","05","084.8900B","02","기타지역",,,
"2021000620","2021000620","06","084.7600C","01","해당지역",,,
"2021000620","2021000620","06","084.7600C","02","기타지역",,,
"2021000620","2021000620","07","084.9400D","01","해당지역",,,
"2021000620","2021000620","07","084.9400D","02","기타지역",,,
"2021000617","2021000617","01","074.9500 ","01","해당지역","52","64","55.48"
"2021000617","2021000617","01","074.9500 ","02","기타지역","0","0","0"
"2021000617","2021000617","02","084.8700 ","01","해당지역","56","69","59.2"
"2021000617","2021000617","02","084.8700 ","02","기타지역","0","0","0"
"2021000617","2021000617","03","101.1300 ","01","해당지역","54","69","58.11"
"2021000617","2021000617","03","101.1300 ","02","기타지역","0","0","0"
"2021000616","2021000616","01","059.9841A","01","해당지역","0","0","0"
"2021000616","2021000616","01","059.9841A","02","기타지역","41","60","49.6"
"2021000616","2021000616","02","059.9849B","01","해당지역",,,
"2021000616","2021000616","02","059.9849B","02","기타지역",,,
"2021000616","2021000616","03","074.9803 ","01","해당지역",,,
"2021000616","2021000616","03","074.9803 ","02","기타지역",,,
"2021000616","2021000616","04","084.9838A","01","해당지역","0","0","0"
"2021000616","2021000616","04","084.9838A","02","기타지역","33","84","42.63"
"2021000616","2021000616","05","084.9838B","01","해당지역","0","0","0"
"2021000616","2021000616","05","084.9838B","02","기타지역","47","64","53.94"
"2021000616","2021000616","06","084.9896C","01","해당지역",,,
"2021000616","2021000616","06","084.9896C","02","기타지역",,,
"2021000610","2021000610","01","084.6218A","01","해당지역","57","74","61.27"
"2021000610","2021000610","01","084.6218A","02","기타지역","0","0","0"
"2021000610","2021000610","02","084.6218B","01","해당지역","54","71","58.33"
"2021000610","2021000610","02","084.6218B","02","기타지역","0","0","0"
"2021000610","2021000610","03","084.8796C","01","해당지역","35","69","46.44"
"2021000610","2021000610","03","084.8796C","02","기타지역","0","0","0"
"2021000610","2021000610","04","128.9523 ","01","해당지역",,,
"2021000610","2021000610","04","128.9523 ","02","기타지역",,,
"2021000606","2021000606","01","084.9735A","01","해당지역","43","61","52.83"
"2021000606","2021000606","01","084.9735A","02","기타지역","0","0","0"
"2021000606","2021000606","02","084.7712B","01","해당지역","32","61","45.82"
"2021000606","2021000606","02","084.7712B","02","기타지역","0","0","0"
"2021000606","2021000606","03","084.2552C","01","해당지역","25","37","29.25"
"2021000606","2021000606","03","084.2552C","02","기타지역","0","0","0"
"2021000605","2021000605","01","059.9919 ","01","해당지역","53","53","53"
"2021000605","2021000605","01","059.9919 ","02","기타지역","0","0","0"
"2021000605","2021000605","02","059.9919C","01","해당지역","45","55","49.71"
"2021000605","2021000605","02","059.9919C","02","기타지역","0","0","0"
"2021000605","2021000605","03","069.2114B","01","해당지역","46","66","50.77"
"2021000605","2021000605","03","069.2114B","02","기타지역","0","0","0"
"2021000605","2021000605","04","077.6290A","01","해당지역","54","69","59"
"2021000605","2021000605","04","077.6290A","02","기타지역","0","0","0"
"2021000604","2021000604","01","084.6679A","01","해당지역",,,
"2021000604","2021000604","01","084.6679A","02","기타지역",,,
"2021000604","2021000604","02","084.7934B","01","해당지역",,,
"2021000604","2021000604","02","084.7934B","02","기타지역",,,
"2021000604","2021000604","03","084.7217C","01","해당지역",,,
"2021000604","2021000604","03","084.7217C","02","기타지역",,,
"2021000603","2021000603","01","060.7281A","01","해당지역","39","50","43.83"
"2021000603","2021000603","01","060.7281A","02","기타지역","0","0","0"
"2021000603","2021000603","02","060.5685B","01","해당지역","25","48","34.8"
"2021000603","2021000603","02","060.5685B","02","기타지역","0","0","0"
"2021000603","2021000603","03","084.9749A","01","해당지역","33","65","41.28"
"2021000603","2021000603","03","084.9749A","02","기타지역","0","0","0"
"2021000603","2021000603","04","084.9217B","01","해당지역","27","58","38.93"
"2021000603","2021000603","04","084.9217B","02","기타지역","0","0","0"
"2021000602","2021000602","01","075.5960 ","01","해당지역",,,
"2021000602","2021000602","01","075.5960 ","02","기타지역",,,
"2021000602","2021000602","02","084.8009A","01","해당지역",,,
"2021000602","2021000602","02","084.8009A","02","기타지역",,,
"2021000602","2021000602","03","084.9199B","01","해당지역",,,
"2021000602","2021000602","03","084.9199B","02","기타지역",,,
"2021000602","2021000602","04","084.9403C","01","해당지역",,,
"2021000602","2021000602","04","084.9403C","02","기타지역",,,
"2021000602","2021000602","05","117.1883 ","01","해당지역",,,
"2021000602","2021000602","05","117.1883 ","02","기타지역",,,
"2021000602","2021000602","06","122.4271A","01","해당지역",,,
"2021000602","2021000602","06","122.4271A","02","기타지역",,,
"2021000602","2021000602","07","122.4896B","01","해당지역",,,
"2021000602","2021000602","07","122.4896B","02","기타지역",,,
"2021000601","2021000601","01","050.4330A","01","해당지역","56","56","56"
"2021000601","2021000601","01","050.4330A","02","기타지역","0","0","0"
"2021000601","2021000601","02","050.4380B","01","해당지역","51","51","51"
"2021000601","2021000601","02","050.4380B","02","기타지역","0","0","0"
"2021000601","2021000601","03","051.4210A","01","해당지역","54","63","57.14"
"2021000601","2021000601","03","051.4210A","02","기타지역","0","0","0"
"2021000601","2021000601","04","051.4210B","01","해당지역","53","56","54.5"
"2021000601","2021000601","04","051.4210B","02","기타지역","0","0","0"
"2021000601","2021000601","05","052.2180A","01","해당지역","58","59","58.6"
"2021000601","2021000601","05","052.2180A","02","기타지역","0","0","0"
"2021000601","2021000601","06","052.2180B","01","해당지역","52","63","56.8"
"2021000601","2021000601","06","052.2180B","02","기타지역","0","0","0"
"2021000601","2021000601","07","054.8030A","01","해당지역","70","70","70"
"2021000601","2021000601","07","054.8030A","02","기타지역","0","0","0"
"2021000601","2021000601","08","054.8030B","01","해당지역","59","59","59"
"2021000601","2021000601","08","054.8030B","02","기타지역","0","0","0"
"2021000600","2021000600","01","065.5700A","01","해당지역","34","60","43.21"
"2021000600","2021000600","01","065.5700A","02","기타지역","0","0","0"
"2021000600","2021000600","02","065.2600B","01","해당지역","30","47","37.6"
"2021000600","2021000600","02","065.2600B","02","기타지역","0","0","0"
"2021000600","2021000600","03","065.0200C","01","해당지역","26","52","36.39"
"2021000600","2021000600","03","065.0200C","02","기타지역","0","0","0"
"2021000600","2021000600","04","065.1500D","01","해당지역","26","49","32.5"
"2021000600","2021000600","04","065.1500D","02","기타지역","0","0","0"
"2021000600","2021000600","05","075.9700A","01","해당지역","51","62","54.29"
"2021000600","2021000600","05","075.9700A","02","기타지역","0","0","0"
"2021000600","2021000600","06","075.8100B","01","해당지역","49","70","53.25"
"2021000600","2021000600","06","075.8100B","02","기타지역","0","0","0"
"2021000596","2021000596","01","084.9908A","01","해당지역",,,
"2021000596","2021000596","01","084.9908A","02","기타지역",,,
"2021000596","2021000596","02","084.9396B","01","해당지역",,,
"2021000596","2021000596","02","084.9396B","02","기타지역",,,
"2021000596","2021000596","03","084.9344T","01","해당지역","27","57","43.38"
"2021000596","2021000596","03","084.9344T","02","기타지역","0","0","0"
"2021000591","2021000591","01","064.9300A","01","해당지역","15","66","32.75"
"2021000591","2021000591","01","064.9300A","02","기타지역","0","0","0"
"2021000591","2021000591","02","064.9900B","01","해당지역","0","0","0"
"2021000591","2021000591","02","064.9900B","02","기타지역","52","58","54"
"2021000591","2021000591","03","064.9300C","01","해당지역",,,
"2021000591","2021000591","03","064.9300C","02","기타지역",,,
"2021000591","2021000591","04","064.9900D","01","해당지역","51","51","51"
"2021000591","2021000591","04","064.9900D","02","기타지역","0","0","0"
"2021000591","2021000591","05","070.0500A","01","해당지역","18","63","39"
"2021000591","2021000591","05","070.0500A","02","기타지역","0","0","0"
"2021000591","2021000591","06","070.0500B","01","해당지역","49","49","49"
"2021000591","2021000591","06","070.0500B","02","기타지역","0","0","0"
"2021000589","2021000589","01","059.1460 ","01","해당지역","54","66","58.06"
"2021000589","2021000589","01","059.1460 ","02","기타지역","0","0","0"
"2021000587","2021000587","01","059.9821A","01","해당지역","0","0","0"
"2021000587","2021000587","01","059.9821A","02","기타지역","53","58","55.5"
"2021000587","2021000587","02","059.9931B","01","해당지역","0","0","0"
"2021000587","2021000587","02","059.9931B","02","기타지역","25","49","33.33"
"2021000584","2021000584","01","059.8008 ","01","해당지역","26","62","34.33"
"2021000584","2021000584","01","059.8008 ","02","기타지역","0","0","0"
"2021000584","2021000584","02","084.4650 ","01","해당지역","32","65","37.76"
"2021000584","2021000584","02","084.4650 ","02","기타지역","0","0","0"
"2021000583","2021000583","01","065.9649 ","01","해당지역","0","0","0"
"2021000583","2021000583","01","065.9649 ","02","기타지역","35","55","45.38"
"2021000583","2021000583","02","084.4650 ","01","해당지역","38","65","46.57"
"2021000583","2021000583","02","084.4650 ","02","기타지역","0","0","0"
"2021000583","2021000583","03","105.6849 ","01","해당지역",,,
"2021000583","2021000583","03","105.6849 ","02","기타지역",,,
"2021000582","2021000582","01","066.8113 ","01","해당지역","46","52","48.18"
"2021000582","2021000582","01","066.8113 ","02","기타지역","0","0","0"
"2021000582","2021000582","02","068.9883 ","01","해당지역","47","68","52.86"
"2021000582","2021000582","02","068.9883 ","02","기타지역","0","0","0"
"2021000582","2021000582","03","084.9970 ","01","해당지역","58","66","60.59"
"2021000582","2021000582","03","084.9970 ","02","기타지역","0","0","0"
"2021000581","2021000581","01","084.9978A","01","해당지역","60","69","62.11"
"2021000581","2021000581","01","084.9978A","02","기타지역","0","0","0"
"2021000581","2021000581","02","084.9661B","01","해당지역","58","66","61.08"
"2021000581","2021000581","02","084.9661B","02","기타지역","0","0","0"
"2021000581","2021000581","03","084.9759C","01","해당지역","58","69","60.33"
"2021000581","2021000581","03","084.9759C","02","기타지역","0","0","0"
"2021000581","2021000581","04","084.9812D","01","해당지역","55","68","59.39"
"2021000581","2021000581","04","084.9812D","02","기타지역","0","0","0"
"2021000581","2021000581","05","119.9945A","01","해당지역","54","63","57.13"
"2021000581","2021000581","05","119.9945A","02","기타지역","0","0","0"
"2021000581","2021000581","06","119.8410B","01","해당지역","48","62","52.6"
"2021000581","2021000581","06","119.8410B","02","기타지역","0","0","0"
"2021000580","2021000580","01","084.8849A","01","해당지역","9","69","21.41"
"2021000580","2021000580","01","084.8849A","02","기타지역","0","0","0"
"2021000580","2021000580","02","084.6846C","01","해당지역","0","0","0"
"2021000580","2021000580","02","084.6846C","02","기타지역","46","46","46"
"2021000580","2021000580","03","084.9461D","01","해당지역","29","69","39.92"
"2021000580","2021000580","03","084.9461D","02","기타지역","0","0","0"
"2021000580","2021000580","04","114.8544A","01","해당지역",,,
"2021000580","2021000580","04","114.8544A","02","기타지역",,,
"2021000580","2021000580","05","114.7426B","01","해당지역",,,
"2021000580","2021000580","05","114.7426B","02","기타지역",,,
"2021000580","2021000580","06","114.9968P","01","해당지역",,,
"2021000580","2021000580","06","114.9968P","02","기타지역",,,
"2021000580","2021000580","07","117.6292A","01","해당지역",,,
"2021000580","2021000580","07","117.6292A","02","기타지역",,,
"2021000580","2021000580","08","139.8321P","01","해당지역",,,
"2021000580","2021000580","08","139.8321P","02","기타지역",,,
"2021000580","2021000580","09","139.2157P","01","해당지역",,,
"2021000580","2021000580","09","139.2157P","02","기타지역",,,
"2021000580","2021000580","10","139.9603P","01","해당지역",,,
"2021000580","2021000580","10","139.9603P","02","기타지역",,,
"2021000580","2021000580","11","139.8177P","01","해당지역",,,
"2021000580","2021000580","11","139.8177P","02","기타지역",,,
"2021000580","2021000580","12","145.8463P","01","해당지역",,,
"2021000580","2021000580","12","145.8463P","02","기타지역",,,
"2021000580","2021000580","13","145.3377P","01","해당지역",,,
"2021000580","2021000580","13","145.3377P","02","기타지역",,,
"2021000579","2021000579","01","039.2500 ","01","해당지역","19","61","33.37"
"2021000579","2021000579","01","039.2500 ","02","기타지역","0","0","0"
"2021000579","2021000579","02","059.9400A","01","해당지역","51","65","55.89"
"2021000579","2021000579","02","059.9400A","02","기타지역","0","0","0"
"2021000579","2021000579","03","059.9800B","01","해당지역","49","56","53"
"2021000579","2021000579","03","059.9800B","02","기타지역","0","0","0"
"2021000579","2021000579","04","074.9900 ","01","해당지역","42","59","47.6"
"2021000579","2021000579","04","074.9900 ","02","기타지역","0","0","0"
"2021000579","2021000579","05","084.9800A","01","해당지역","54","78","58.21"
"2021000579","2021000579","05","084.9800A","02","기타지역","0","0","0"
"2021000579","2021000579","06","084.9800B","01","해당지역","47","60","52.26"
"2021000579","2021000579","06","084.9800B","02","기타지역","0","0","0"
"2021000579","2021000579","07","084.9600C","01","해당지역","47","63","51.55"
"2021000579","2021000579","07","084.9600C","02","기타지역","0","0","0"
"2021000579","2021000579","08","084.9600D","01","해당지역","45","60","51.24"
"2021000579","2021000579","08","084.9600D","02","기타지역","0","0","0"
"2021000578","2021000578","01","059.9568 ","01","해당지역","20","61","35.5"
"2021000578","2021000578","01","059.9568 ","02","기타지역","0","0","0"
"2021000578","2021000578","02","059.6481A","01","해당지역","14","64","25.94"
"2021000578","2021000578","02","059.6481A","02","기타지역","0","0","0"
"2021000578","2021000578","03","059.6538B","01","해당지역","24","52","33"
"2021000578","2021000578","03","059.6538B","02","기타지역","0","0","0"
"2021000578","2021000578","04","059.9982C","01","해당지역","0","0","0"
"2021000578","2021000578","04","059.9982C","02","기타지역","56","69","60.75"
"2021000578","2021000578","05","059.9982D","01","해당지역","11","56","20.95"
"2021000578","2021000578","05","059.9982D","02","기타지역","0","0","0"
"2021000578","2021000578","06","072.0452A","01","해당지역","26","59","38.22"
"2021000578","2021000578","06","072.0452A","02","기타지역","0","0","0"
"2021000578","2021000578","07","072.0506B","01","해당지역","21","59","31.9"
"2021000578","2021000578","07","072.0506B","02","기타지역","0","0","0"
"2021000578","2021000578","08","072.6719C","01","해당지역","14","46","21.64"
"2021000578","2021000578","08","072.6719C","02","기타지역","0","0","0"
"2021000578","2021000578","09","072.6572D","01","해당지역","18","54","26.43"
"2021000578","2021000578","09","072.6572D","02","기타지역","0","0","0"
"2021000578","2021000578","10","072.7590E","01","해당지역","22","49","31.25"
"2021000578","2021000578","10","072.7590E","02","기타지역","0","0","0"
"2021000578","2021000578","11","084.5115 ","01","해당지역","32","66","40.36"
"2021000578","2021000578","11","084.5115 ","02","기타지역","0","0","0"
"2021000578","2021000578","12","084.7822A","01","해당지역","46","65","53.24"
"2021000578","2021000578","12","084.7822A","02","기타지역","0","0","0"
"2021000578","2021000578","13","084.3879B","01","해당지역","46","69","53.33"
"2021000578","2021000578","13","084.3879B","02","기타지역","0","0","0"
"2021000578","2021000578","14","084.7822C","01","해당지역","38","66","46.92"
"2021000578","2021000578","14","084.7822C","02","기타지역","0","0","0"
"2021000578","2021000578","15","084.4409D","01","해당지역","29","62","38.56"
"2021000578","2021000578","15","084.4409D","02","기타지역","0","0","0"
"2021000578","2021000578","16","084.4409E","01","해당지역","24","43","29.72"
"2021000578","2021000578","16","084.4409E","02","기타지역","0","0","0"
"2021000578","2021000578","17","105.3774 ","01","해당지역","69","69","69"
"2021000578","2021000578","17","105.3774 ","02","기타지역","0","0","0"
"2021000572","2021000572","01","061.7782A","01","해당지역","48","57","51.67"
"2021000572","2021000572","01","061.7782A","02","기타지역","0","0","0"
"2021000572","2021000572","02","061.0392B","01","해당지역","34","65","44.1"
"2021000572","2021000572","02","061.0392B","02","기타지역","0","0","0"
"2021000572","2021000572","03","061.5456C","01","해당지역","34","54","42.92"
"2021000572","2021000572","03","061.5456C","02","기타지역","0","0","0"
"2021000572","2021000572","04","061.8928D","01","해당지역","48","57","51.44"
"2021000572","2021000572","04","061.8928D","02","기타지역","0","0","0"
"2021000572","2021000572","05","061.0026E","01","해당지역","39","56","44.42"
"2021000572","2021000572","05","061.0026E","02","기타지역","0","0","0"
"2021000572","2021000572","06","061.6038F","01","해당지역","39","49","41.44"
"2021000572","2021000572","06","061.6038F","02","기타지역","0","0","0"
"2021000569","2021000569","01","084.9938A","01","해당지역","57","57","57"
"2021000569","2021000569","01","084.9938A","02","기타지역","0","0","0"
"2021000569","2021000569","02","084.9773B","01","해당지역","54","56","54.67"
"2021000569","2021000569","02","084.9773B","02","기타지역","0","0","0"
"2021000569","2021000569","03","084.9773C","01","해당지역","54","57","55.67"
"2021000569","2021000569","03","084.9773C","02","기타지역","0","0","0"
"2021000569","2021000569","04","084.4405D","01","해당지역","53","55","54"
"2021000569","2021000569","04","084.4405D","02","기타지역","0","0","0"
"2021000569","2021000569","05","084.9972E","01","해당지역","64","65","64.5"
"2021000569","2021000569","05","084.9972E","02","기타지역","0","0","0"
"2021000569","2021000569","06","084.8672F","01","해당지역","54","60","55.38"
"2021000569","2021000569","06","084.8672F","02","기타지역","0","0","0"
"2021000569","2021000569","07","084.8452G","01","해당지역","50","59","52.17"
"2021000569","2021000569","07","084.8452G","02","기타지역","0","0","0"
"2021000569","2021000569","08","084.3084H","01","해당지역","52","60","55.67"
"2021000569","2021000569","08","084.3084H","02","기타지역","0","0","0"
"2021000569","2021000569","09","084.9889I","01","해당지역","52","52","52"
"2021000569","2021000569","09","084.9889I","02","기타지역","0","0","0"
"2021000569","2021000569","10","084.8589J","01","해당지역","43","48","46.33"
"2021000569","2021000569","10","084.8589J","02","기타지역","0","0","0"
"2021000569","2021000569","11","084.3001K","01","해당지역","39","59","47"
"2021000569","2021000569","11","084.3001K","02","기타지역","0","0","0"
"2021000569","2021000569","12","084.3001L","01","해당지역","46","58","51.5"
"2021000569","2021000569","12","084.3001L","02","기타지역","0","0","0"
"2021000566","2021000566","01","061.0093 ","01","해당지역",,,
"2021000566","2021000566","01","061.0093 ","02","기타지역",,,
"2021000566","2021000566","02","076.8059A","01","해당지역",,,
"2021000566","2021000566","02","076.8059A","02","기타지역",,,
"2021000566","2021000566","03","076.9903B","01","해당지역",,,
"2021000566","2021000566","03","076.9903B","02","기타지역",,,
"2021000566","2021000566","04","084.4966 ","01","해당지역","0","0","0"
"2021000566","2021000566","04","084.4966 ","02","기타지역","45","57","50.1"
"2021000564","2021000564","01","059.9994A","01","해당지역",,,
"2021000564","2021000564","01","059.9994A","02","기타지역",,,
"2021000564","2021000564","02","059.9635B","01","해당지역",,,
"2021000564","2021000564","02","059.9635B","02","기타지역",,,
"2021000564","2021000564","03","084.8411A","01","해당지역",,,
"2021000564","2021000564","03","084.8411A","02","기타지역",,,
"2021000564","2021000564","04","084.9997B","01","해당지역",,,
"2021000564","2021000564","04","084.9997B","02","기타지역",,,
"2021000564","2021000564","05","116.9729 ","01","해당지역",,,
"2021000564","2021000564","05","116.9729 ","02","기타지역",,,
"2021000564","2021000564","06","146.5346 ","01","해당지역",,,
"2021000564","2021000564","06","146.5346 ","02","기타지역",,,
"2021000564","2021000564","07","196.9913 ","01","해당지역",,,
"2021000564","2021000564","07","196.9913 ","02","기타지역",,,
"2021000563","2021000563","01","084.9805 ","01","해당지역","38","64","46.94"
"2021000563","2021000563","01","084.9805 ","02","기타지역","0","0","0"
"2021000563","2021000563","02","089.0525 ","01","해당지역","45","74","54.09"
"2021000563","2021000563","02","089.0525 ","02","기타지역","0","0","0"
"2021000563","2021000563","03","101.0192 ","01","해당지역","36","63","46.82"
"2021000563","2021000563","03","101.0192 ","02","기타지역","0","0","0"
"2021000562","2021000562","01","084.9968A","01","해당지역","27","71","35.49"
"2021000562","2021000562","01","084.9968A","02","기타지역","0","0","0"
"2021000562","2021000562","02","084.9766B","01","해당지역","24","44","29.93"
"2021000562","2021000562","02","084.9766B","02","기타지역","0","0","0"
"2021000561","2021000561","01","082.1272 ","01","해당지역","28","55","38.2"
"2021000561","2021000561","01","082.1272 ","02","기타지역","0","0","0"
"2021000561","2021000561","02","082.8628 ","01","해당지역","27","46","38"
"2021000561","2021000561","02","082.8628 ","02","기타지역","0","0","0"
"2021000561","2021000561","03","082.8628B","01","해당지역","57","65","61.2"
"2021000561","2021000561","03","082.8628B","02","기타지역","0","0","0"
"2021000561","2021000561","04","082.1272C","01","해당지역","53","66","58.4"
"2021000561","2021000561","04","082.1272C","02","기타지역","0","0","0"
"2021000561","2021000561","05","083.4815 ","01","해당지역","45","48","46.25"
"2021000561","2021000561","05","083.4815 ","02","기타지역","0","0","0"
"2021000561","2021000561","06","083.4815A","01","해당지역","58","60","58.8"
"2021000561","2021000561","06","083.4815A","02","기타지역","0","0","0"
"2021000559","2021000559","01","084.9900 ","01","해당지역",,,
"2021000559","2021000559","01","084.9900 ","02","기타지역",,,
"2021000559","2021000559","01","084.9900 ","03","기타경기",,,
"2021000559","2021000559","02","084.8100 ","01","해당지역",,,
"2021000559","2021000559","02","084.8100 ","02","기타지역",,,
"2021000559","2021000559","02","084.8100 ","03","기타경기",,,
"2021000559","2021000559","03","084.9900A","01","해당지역",,,
"2021000559","2021000559","03","084.9900A","02","기타지역",,,
"2021000559","2021000559","03","084.9900A","03","기타경기",,,
"2021000559","2021000559","04","084.8100B","01","해당지역",,,
"2021000559","2021000559","04","084.8100B","02","기타지역",,,
"2021000559","2021000559","04","084.8100B","03","기타경기",,,
"2021000558","2021000558","01","034.9492A","01","해당지역","41","41","41"
"2021000558","2021000558","01","034.9492A","02","기타지역","0","0","0"
"2021000558","2021000558","02","039.6682B","01","해당지역",,,
"2021000558","2021000558","02","039.6682B","02","기타지역",,,
"2021000558","2021000558","03","050.4283C","01","해당지역",,,
"2021000558","2021000558","03","050.4283C","02","기타지역",,,
"2021000558","2021000558","04","050.9163D","01","해당지역",,,
"2021000558","2021000558","04","050.9163D","02","기타지역",,,
"2021000558","2021000558","05","056.8912E","01","해당지역",,,
"2021000558","2021000558","05","056.8912E","02","기타지역",,,
"2021000558","2021000558","06","060.0674F","01","해당지역",,,
"2021000558","2021000558","06","060.0674F","02","기타지역",,,
"2021000558","2021000558","07","060.7976G","01","해당지역",,,
"2021000558","2021000558","07","060.7976G","02","기타지역",,,
"2021000558","2021000558","08","060.8926H","01","해당지역",,,
"2021000558","2021000558","08","060.8926H","02","기타지역",,,
"2021000558","2021000558","09","065.3456I","01","해당지역",,,
"2021000558","2021000558","09","065.3456I","02","기타지역",,,
"2021000558","2021000558","10","065.9101J","01","해당지역",,,
"2021000558","2021000558","10","065.9101J","02","기타지역",,,
"2021000558","2021000558","11","071.3413K","01","해당지역",,,
"2021000558","2021000558","11","071.3413K","02","기타지역",,,
"2021000558","2021000558","12","077.9131L","01","해당지역",,,
"2021000558","2021000558","12","077.9131L","02","기타지역",,,
"2021000558","2021000558","13","078.6319M","01","해당지역",,,
"2021000558","2021000558","13","078.6319M","02","기타지역",,,
"2021000558","2021000558","14","083.7072N","01","해당지역",,,
"2021000558","2021000558","14","083.7072N","02","기타지역",,,
"2021000558","2021000558","15","084.8440O","01","해당지역",,,
"2021000558","2021000558","15","084.8440O","02","기타지역",,,
"2021000557","2021000557","01","059.9490A","01","해당지역","47","70","51.14"
"2021000557","2021000557","01","059.9490A","02","기타지역","0","0","0"
"2021000557","2021000557","02","059.9717B","01","해당지역","42","45","43.6"
"2021000557","2021000557","02","059.9717B","02","기타지역","0","0","0"
"2021000557","2021000557","03","084.7048 ","01","해당지역","69","69","69"
"2021000557","2021000557","03","084.7048 ","02","기타지역","0","0","0"
"2021000556","2021000556","01","084.6825A","01","해당지역","45","70","54.18"
"2021000556","2021000556","01","084.6825A","02","기타지역","0","0","0"
"2021000556","2021000556","02","084.7634B","01","해당지역","27","65","39.83"
"2021000556","2021000556","02","084.7634B","02","기타지역","0","0","0"
"2021000554","2021000554","01","059.7300A","01","해당지역","0","0","0"
"2021000554","2021000554","01","059.7300A","02","기타지역","37","59","47.33"
"2021000554","2021000554","02","059.9700B","01","해당지역","0","0","0"
"2021000554","2021000554","02","059.9700B","02","기타지역","23","47","30"
"2021000554","2021000554","03","059.9700C","01","해당지역",,,
"2021000554","2021000554","03","059.9700C","02","기타지역",,,
"2021000554","2021000554","04","059.8900D","01","해당지역",,,
"2021000554","2021000554","04","059.8900D","02","기타지역",,,
"2021000554","2021000554","05","059.9700E","01","해당지역",,,
"2021000554","2021000554","05","059.9700E","02","기타지역",,,
"2021000554","2021000554","06","067.4800 ","01","해당지역","38","60","46.08"
"2021000554","2021000554","06","067.4800 ","02","기타지역","0","0","0"
"2021000549","2021000549","01","073.1700 ","01","해당지역",,,
"2021000549","2021000549","01","073.1700 ","02","기타지역",,,
"2021000549","2021000549","02","084.9200A","01","해당지역","27","74","35.19"
