공급지역코드,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,순위,거주지역,접수건수,경쟁률,최저당첨가점,토픽 1,토픽 2,토픽 3,토픽 4,토픽 5,토픽 6,토픽 7,전용면적,공급금액(최고가 기준),법정동코드,전용면적당 시세차익
400,Y,Y,N,N,N,N,N,1순위,해당지역,0,6.18,30.0,0.1949333333333333,0.0021333333333333,0.0138333333333333,0.1773333333333333,0.0021333333333333,0.1815333333333333,0.4281333333333333,84.896,572600000.0,2818510500.0,6744212.197255027
400,Y,Y,N,N,N,N,N,1순위,해당지역,174,58.0,55.0,0.1949333333333333,0.0021333333333333,0.0138333333333333,0.1773333333333333,0.0021333333333333,0.1815333333333333,0.4281333333333333,112.462,783600000.0,2818510500.0,6967176.105228117
400,Y,Y,N,N,N,N,N,1순위,해당지역,37,37.0,41.0,0.1949333333333333,0.0021333333333333,0.0138333333333333,0.1773333333333333,0.0021333333333333,0.1815333333333333,0.4281333333333333,118.71,901700000.0,2818510500.0,7595310.992594282
410,N,Y,N,N,N,N,N,1순위,해당지역,221,15.79,50.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,62.9797,370200000.0,4161011400.0,5877635.620646431
410,N,Y,N,N,N,N,N,1순위,해당지역,94,11.75,42.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,62.9691,363700000.0,4161011400.0,5775399.884324519
410,N,Y,N,N,N,N,N,1순위,해당지역,49,8.17,47.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,69.0,368400000.0,4161011400.0,5338681.5297802985
410,N,Y,N,N,N,N,N,1순위,해당지역,231,10.5,49.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,74.9676,437700000.0,4161011400.0,5838073.336606065
410,N,Y,N,N,N,N,N,1순위,해당지역,170,9.44,49.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,74.9676,433400000.0,4161011400.0,5780715.224568331
410,N,Y,N,N,N,N,N,1순위,해당지역,91,8.27,41.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,74.9499,425600000.0,4161011400.0,5678010.972862771
410,N,Y,N,N,N,N,N,1순위,해당지역,41,8.2,36.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,74.9678,435000000.0,4161011400.0,5802042.297887464
410,N,Y,N,N,N,N,N,1순위,해당지역,34,8.5,48.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,74.7276,429600000.0,4161011400.0,5748431.026910397
410,N,Y,N,N,N,N,N,1순위,해당지역,63,9.0,51.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,82.0,435600000.0,4161011400.0,5311746.21694891
410,N,Y,N,N,N,N,N,1순위,해당지역,0,25.0,55.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,84.9959,489400000.0,4161011400.0,5757475.889017166
410,N,Y,N,N,N,N,N,1순위,해당지역,186,11.63,52.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,84.9959,477800000.0,4161011400.0,5620998.717765376
410,N,Y,N,N,N,N,N,1순위,해당지역,176,10.35,46.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,84.9525,472900000.0,4161011400.0,5566191.2762754625
410,N,Y,N,N,N,N,N,1순위,해당지역,245,11.14,47.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,84.9658,488200000.0,4161011400.0,5745392.362896068
410,N,Y,N,N,N,N,N,1순위,해당지역,152,6.61,43.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,84.8537,481400000.0,4161011400.0,5672845.247167837
410,N,Y,N,N,N,N,N,1순위,해당지역,765,45.0,59.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,92.0,480100000.0,4161011400.0,5218029.3558672555
410,N,Y,N,N,N,N,N,1순위,해당지역,135,22.5,54.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,104.0,851200000.0,4161011400.0,8184166.479613075
410,N,Y,N,N,N,N,N,1순위,해당지역,276,15.33,43.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,62.9797,372800000.0,4161011400.0,5918918.764262549
410,N,Y,N,N,N,N,N,1순위,해당지역,84,10.5,41.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,69.8197,365700000.0,4161011400.0,5237327.825633886
410,N,Y,N,N,N,N,N,1순위,해당지역,431,10.51,42.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,74.9676,440800000.0,4161011400.0,5879424.533656524
410,N,Y,N,N,N,N,N,1순위,해당지역,280,7.57,36.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,74.9499,422400000.0,4161011400.0,5635315.785811153
410,N,Y,N,N,N,N,N,1순위,해당지역,70,8.75,40.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,82.1499,414400000.0,4161011400.0,5043988.15456806
410,N,Y,N,N,N,N,N,1순위,해당지역,996,23.16,50.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,84.9959,485800000.0,4161011400.0,5715120.904835576
410,N,Y,N,N,N,N,N,1순위,해당지역,317,11.32,44.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,84.9959,474300000.0,4161011400.0,5579820.260922164
410,N,Y,N,N,N,N,N,1순위,해당지역,203,9.67,39.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,84.9525,469400000.0,4161011400.0,5524991.782440673
410,N,Y,N,N,N,N,N,1순위,해당지역,138,10.62,35.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,84.9658,484600000.0,4161011400.0,5703022.37402996
410,N,Y,N,N,N,N,N,1순위,해당지역,96,8.0,36.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,84.8537,477900000.0,4161011400.0,5631597.782413796
410,N,Y,N,N,N,N,N,1순위,해당지역,582,48.5,52.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,92.0,476600000.0,4161011400.0,5179985.877606385
410,N,Y,N,N,N,N,N,1순위,해당지역,132,26.4,53.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,104.0,844300000.0,4161011400.0,8117820.325766921
410,N,Y,N,N,N,N,N,1순위,해당지역,6,3.0,42.0,0.2203,0.0005,0.0005,0.247,0.393,0.1383,0.0005,61.1236,323000000.0,4159025924.0,
410,N,Y,N,N,N,N,N,1순위,해당지역,135,1.25,15.0,0.2203,0.0005,0.0005,0.247,0.393,0.1383,0.0005,66.7746,367000000.0,4159025924.0,
410,N,Y,N,N,N,N,N,1순위,해당지역,497,5.02,38.0,0.2203,0.0005,0.0005,0.247,0.393,0.1383,0.0005,84.9892,435000000.0,4159025924.0,
410,N,Y,N,N,N,N,N,1순위,해당지역,96,4.17,46.0,0.2203,0.0005,0.0005,0.247,0.393,0.1383,0.0005,84.9944,438000000.0,4159025924.0,
410,N,Y,N,N,N,N,N,1순위,해당지역,195,5.91,40.0,0.2203,0.0005,0.0005,0.247,0.393,0.1383,0.0005,101.9972,523000000.0,4159025924.0,
100,Y,Y,N,N,N,N,N,1순위,해당지역,21,2.33,22.0,0.0729,0.0322333333333333,0.0022666666666666,0.1979333333333333,0.0022666666666666,0.0022666666666666,0.6901333333333334,16.01,261000000.0,1111017500.0,16301567.836125406
100,Y,Y,N,N,N,N,N,1순위,해당지역,80,2.67,19.0,0.0729,0.0322333333333333,0.0022666666666666,0.1979333333333333,0.0022666666666666,0.0022666666666666,0.6901333333333334,16.23,261000000.0,1111017500.0,16080587.649296703
100,Y,Y,N,N,N,N,N,1순위,해당지역,54,2.7,28.0,0.0729,0.0322333333333333,0.0022666666666666,0.1979333333333333,0.0022666666666666,0.0022666666666666,0.6901333333333334,18.41,286000000.0,1111017500.0,15534292.087433575
100,Y,Y,N,N,N,N,N,1순위,해당지역,84,8.4,45.0,0.0729,0.0322333333333333,0.0022666666666666,0.1979333333333333,0.0022666666666666,0.0022666666666666,0.6901333333333334,20.02,317000000.0,1111017500.0,15833422.614700984
100,Y,Y,N,N,N,N,N,1순위,해당지역,271,13.55,41.0,0.0729,0.0322333333333333,0.0022666666666666,0.1979333333333333,0.0022666666666666,0.0022666666666666,0.6901333333333334,20.21,317000000.0,1111017500.0,15684561.085334754
100,Y,Y,N,N,N,N,N,1순위,해당지역,967,96.7,53.0,0.0729,0.0322333333333333,0.0022666666666666,0.1979333333333333,0.0022666666666666,0.0022666666666666,0.6901333333333334,24.52,438000000.0,1111017500.0,17862225.785429116
410,N,N,N,N,N,N,N,1순위,해당지역,44,2.1,43.0,0.00085,0.00085,0.1982,0.14355,0.00085,0.65485,0.00085,84.9838,348900000.0,4150025023.0,4105319.962782071
410,Y,Y,Y,N,N,Y,N,1순위,해당지역,361,25.79,50.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,52.11,347000000.0,4159013100.0,6658032.960447232
410,Y,Y,Y,N,N,Y,N,1순위,기타지역,657,82.05,59.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,52.11,347000000.0,4159013100.0,6658032.960447232
410,Y,Y,Y,N,N,Y,N,1순위,해당지역,318,26.5,54.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,52.55,339000000.0,4159013100.0,6450041.412158015
410,Y,Y,Y,N,N,Y,N,1순위,기타지역,647,87.25,62.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,52.55,339000000.0,4159013100.0,6450041.412158015
410,Y,Y,Y,N,N,Y,N,1순위,해당지역,0,202.43,69.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,58.69,408000000.0,4159013100.0,6950822.905462755
410,Y,Y,Y,N,N,Y,N,1순위,기타지역,0,574.36,69.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,58.69,408000000.0,4159013100.0,6950822.905462755
410,Y,Y,Y,N,N,Y,N,1순위,해당지역,0,113.67,64.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,58.45,398000000.0,4159013100.0,6808281.029158891
410,Y,Y,Y,N,N,Y,N,1순위,기타지역,0,333.2,66.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,58.45,398000000.0,4159013100.0,6808281.029158891
410,N,Y,N,N,N,N,N,1순위,해당지역,345,28.75,56.0,0.0009333333333333,0.1971666666666666,0.2405,0.2312999999999999,0.0266666666666666,0.3023666666666666,0.0009666666666666,59.9885,329910000.0,4159025300.0,
410,N,Y,N,N,N,N,N,1순위,해당지역,265,22.08,52.0,0.0009333333333333,0.1971666666666666,0.2405,0.2312999999999999,0.0266666666666666,0.3023666666666666,0.0009666666666666,59.9907,331310000.0,4159025300.0,
410,N,Y,N,N,N,N,N,1순위,해당지역,137,19.57,51.0,0.0009333333333333,0.1971666666666666,0.2405,0.2312999999999999,0.0266666666666666,0.3023666666666666,0.0009666666666666,84.9746,430590000.0,4159025300.0,
410,N,Y,N,N,N,N,N,1순위,해당지역,169,24.14,56.0,0.0009333333333333,0.1971666666666666,0.2405,0.2312999999999999,0.0266666666666666,0.3023666666666666,0.0009666666666666,84.9757,430860000.0,4159025300.0,
410,N,Y,N,N,N,N,N,1순위,해당지역,596,16.11,52.0,0.0009333333333333,0.1971666666666666,0.2405,0.2312999999999999,0.0266666666666666,0.3023666666666666,0.0009666666666666,84.9795,430510000.0,4159025300.0,
410,N,Y,N,N,N,N,N,1순위,해당지역,338,14.08,48.0,0.0009333333333333,0.1971666666666666,0.2405,0.2312999999999999,0.0266666666666666,0.3023666666666666,0.0009666666666666,84.9804,431630000.0,4159025300.0,
410,N,Y,N,N,N,N,N,1순위,해당지역,0,17.26,52.0,0.0009333333333333,0.1971666666666666,0.2405,0.2312999999999999,0.0266666666666666,0.3023666666666666,0.0009666666666666,84.9847,425270000.0,4159025300.0,
410,N,Y,N,N,N,N,N,1순위,해당지역,314,14.95,52.0,0.0009333333333333,0.1971666666666666,0.2405,0.2312999999999999,0.0266666666666666,0.3023666666666666,0.0009666666666666,84.9854,432140000.0,4159025300.0,
410,N,Y,N,N,N,N,N,1순위,해당지역,360,15.65,51.0,0.0009333333333333,0.1971666666666666,0.2405,0.2312999999999999,0.0266666666666666,0.3023666666666666,0.0009666666666666,84.9872,431810000.0,4159025300.0,
410,N,Y,N,N,N,N,N,1순위,해당지역,0,90.15,64.0,0.0009333333333333,0.1971666666666666,0.2405,0.2312999999999999,0.0266666666666666,0.3023666666666666,0.0009666666666666,100.8956,507860000.0,4159025300.0,
410,N,Y,N,N,N,N,N,1순위,해당지역,232,58.0,56.0,0.0009333333333333,0.1971666666666666,0.2405,0.2312999999999999,0.0266666666666666,0.3023666666666666,0.0009666666666666,109.9459,726760000.0,4159025300.0,
410,N,Y,N,N,N,N,N,1순위,해당지역,253,84.33,66.0,0.0009333333333333,0.1971666666666666,0.2405,0.2312999999999999,0.0266666666666666,0.3023666666666666,0.0009666666666666,109.9723,729220000.0,4159025300.0,
100,Y,Y,Y,N,N,N,N,1순위,해당지역,253,7.91,42.0,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,24.5533,372800000.0,1114013400.0,15182778.538585298
100,Y,Y,Y,N,N,N,N,1순위,해당지역,99,16.5,50.0,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,24.5533,388500000.0,1114013400.0,15822203.788958976
100,Y,Y,Y,N,N,N,N,1순위,해당지역,321,7.64,40.0,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,28.4064,431800000.0,1114013400.0,15200283.24119093
100,Y,Y,Y,N,N,N,N,1순위,해당지역,468,11.14,45.0,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,29.4564,462500000.0,1114013400.0,15700655.322954254
100,Y,Y,Y,N,N,N,N,1순위,해당지역,231,19.25,50.0,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,29.4564,467700000.0,1114013400.0,15877187.417847045
100,Y,Y,Y,N,N,N,N,1순위,해당지역,0,393.43,64.0,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,42.2349,678200000.0,1114013400.0,16057293.431636833
410,Y,Y,N,N,N,N,N,1순위,해당지역,27,2.45,22.0,0.3603,0.0007666666666666,0.07,0.1868666666666666,0.0257666666666666,0.226,0.1303666666666666,64.88,367000000.0,4111513300.0,5656245.325557801
410,Y,Y,N,N,N,N,N,1순위,해당지역,21,1.75,20.0,0.3603,0.0007666666666666,0.07,0.1868666666666666,0.0257666666666666,0.226,0.1303666666666666,66.48,364000000.0,4111513300.0,5474979.4580708835
410,Y,Y,N,N,N,N,N,1순위,해당지역,29,2.64,26.0,0.3603,0.0007666666666666,0.07,0.1868666666666666,0.0257666666666666,0.226,0.1303666666666666,66.48,388000000.0,4111513300.0,5835990.288395793
410,Y,Y,N,N,N,N,N,1순위,해당지역,93,8.45,36.0,0.3603,0.0007666666666666,0.07,0.1868666666666666,0.0257666666666666,0.226,0.1303666666666666,69.42,395000000.0,4111513300.0,5689651.412490536
410,Y,Y,N,Y,N,N,N,1순위,해당지역,93,10.33,47.0,0.0012666666666666,0.0012666666666666,0.2114666666666667,0.0012666666666666,0.0012666666666666,0.4184333333333332,0.3650666666666666,45.9721,316600000.0,4127310100.0,6886085.439366142
410,Y,Y,N,Y,N,N,N,1순위,해당지역,507,14.91,53.0,0.0012666666666666,0.0012666666666666,0.2114666666666667,0.0012666666666666,0.0012666666666666,0.4184333333333332,0.3650666666666666,59.9803,408500000.0,4127310100.0,6809869.228795201
410,Y,Y,N,Y,N,N,N,1순위,해당지역,619,16.73,52.0,0.0012666666666666,0.0012666666666666,0.2114666666666667,0.0012666666666666,0.0012666666666666,0.4184333333333332,0.3650666666666666,59.9893,407900000.0,4127310100.0,6798845.677508008
410,Y,Y,N,Y,N,N,N,1순위,해당지역,367,183.5,70.0,0.0012666666666666,0.0012666666666666,0.2114666666666667,0.0012666666666666,0.0012666666666666,0.4184333333333332,0.3650666666666666,72.995,489300000.0,4127310100.0,6702498.607722031
410,N,N,N,N,N,N,N,1순위,해당지역,629,7.23,45.0,0.0942333333333333,0.2322666666666666,0.0009333333333333,0.2025333333333333,0.1807666666666666,0.2883333333333333,0.0009333333333333,76.6094,414600000.0,4183025021.0,5411532.592695534
410,N,N,N,N,N,N,N,1순위,해당지역,0,13.5,57.0,0.0942333333333333,0.2322666666666666,0.0009333333333333,0.2025333333333333,0.1807666666666666,0.2883333333333333,0.0009333333333333,84.9694,459300000.0,4183025021.0,5405139.458157667
410,N,N,N,N,N,N,N,1순위,해당지역,324,6.48,45.0,0.0942333333333333,0.2322666666666666,0.0009333333333333,0.2025333333333333,0.1807666666666666,0.2883333333333333,0.0009333333333333,84.5345,454900000.0,4183025021.0,5380898.955688548
410,Y,Y,Y,N,N,Y,N,1순위,해당지역,0,198.67,69.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,84.9882,488670000.0,4159012900.0,5748976.862631022
410,Y,Y,Y,N,N,Y,N,1순위,기타지역,0,905.63,74.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,84.9882,488670000.0,4159012900.0,5748976.862631022
410,Y,Y,Y,N,N,Y,N,1순위,해당지역,0,131.08,69.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,84.9963,440340000.0,4159012900.0,5179815.924542944
410,Y,Y,Y,N,N,Y,N,1순위,기타지역,0,636.27,73.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,84.9963,440340000.0,4159012900.0,5179815.924542944
410,Y,Y,Y,N,N,Y,N,1순위,해당지역,0,945.86,69.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,102.9838,583900000.0,4159012900.0,5668943.621183167
410,Y,Y,Y,N,N,Y,N,1순위,기타지역,0,2985.36,74.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,102.9838,583900000.0,4159012900.0,5668943.621183167
410,Y,Y,Y,N,N,Y,N,1순위,해당지역,0,664.9,69.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,102.9986,514050000.0,4159012900.0,4989964.359404818
410,Y,Y,Y,N,N,Y,N,1순위,기타지역,0,2125.94,74.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,102.9986,514050000.0,4159012900.0,4989964.359404818
400,Y,Y,Y,N,N,Y,N,1순위,해당지역,738,49.2,61.0,0.1125666666666666,0.2118666666666666,0.0011,0.1636666666666666,0.1368,0.1020666666666666,0.2719333333333333,84.984,480000000.0,2826011400.0,5647663.428394565
400,Y,Y,Y,N,N,Y,N,1순위,해당지역,907,31.28,60.0,0.1125666666666666,0.2118666666666666,0.0011,0.1636666666666666,0.1368,0.1020666666666666,0.2719333333333333,84.906,473000000.0,2826011400.0,5570408.034381844
400,Y,Y,Y,N,N,Y,N,1순위,해당지역,0,43.4,60.0,0.1125666666666666,0.2118666666666666,0.0011,0.1636666666666666,0.1368,0.1020666666666666,0.2719333333333333,84.9811,473000000.0,2826011400.0,5565484.91521691
400,Y,Y,Y,N,N,Y,N,1순위,해당지역,403,50.38,67.0,0.1125666666666666,0.2118666666666666,0.0011,0.1636666666666666,0.1368,0.1020666666666666,0.2719333333333333,84.9679,471000000.0,2826011400.0,5542811.29911034
400,Y,Y,Y,N,N,Y,N,1순위,해당지역,397,49.63,57.0,0.1125666666666666,0.2118666666666666,0.0011,0.1636666666666666,0.1368,0.1020666666666666,0.2719333333333333,84.9967,471000000.0,2826011400.0,5540933.035927648
400,N,Y,N,N,N,N,N,1순위,해당지역,264,26.4,44.0,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,59.8946,396000000.0,2824510800.0,6611222.030096329
400,N,Y,N,N,N,N,N,1순위,해당지역,108,27.0,50.0,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,59.9931,392600000.0,2824510800.0,6543693.530674571
400,N,Y,N,N,N,N,N,1순위,해당지역,64,21.33,51.0,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,59.8794,399900000.0,2824510800.0,6678031.258961682
400,N,Y,N,N,N,N,N,1순위,해당지역,254,63.5,52.0,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,84.9484,523200000.0,2824510800.0,6158640.640444366
400,N,Y,N,N,N,N,N,1순위,해당지역,410,82.0,58.0,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,84.96,521300000.0,2824510800.0,6135436.252697774
400,N,Y,N,N,N,N,N,1순위,해당지역,121,60.5,56.0,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,84.8757,524600000.0,2824510800.0,6180410.849114738
400,Y,Y,Y,N,N,Y,N,1순위,해당지역,273,7.8,44.0,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.9470333333333332,0.0467666666666666,59.938,342000000.0,2826011400.0,5705437.521588427
400,Y,Y,Y,N,N,Y,N,1순위,해당지역,143,7.15,37.0,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.9470333333333332,0.0467666666666666,59.8198,331400000.0,2826011400.0,5539513.144010247
400,Y,Y,Y,N,N,Y,N,1순위,해당지역,890,37.08,52.0,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.9470333333333332,0.0467666666666666,84.8773,462600000.0,2826011400.0,5449761.923720638
400,Y,Y,Y,N,N,Y,N,1순위,해당지역,625,7.91,45.0,0.0645333333333333,0.0269333333333333,0.0012666666666666,0.2082666666666666,0.2468,0.3858,0.0664,59.938,334100000.0,2826011400.0,5573634.658630037
400,Y,Y,Y,N,N,Y,N,1순위,해당지역,302,8.39,40.0,0.0645333333333333,0.0269333333333333,0.0012666666666666,0.2082666666666666,0.2468,0.3858,0.0664,59.8198,323800000.0,2826011400.0,5412464.909144867
400,Y,Y,Y,N,N,Y,N,1순위,해당지역,0,32.8,51.0,0.0645333333333333,0.0269333333333333,0.0012666666666666,0.2082666666666666,0.2468,0.3858,0.0664,84.8773,452000000.0,2826011400.0,5324875.764523773
410,N,Y,Y,N,N,Y,N,1순위,해당지역,0,17.04,36.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,84.9927,380300000.0,4159012600.0,4474177.451437836
410,N,Y,Y,N,N,Y,N,1순위,기타지역,442,24.25,41.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,84.9927,380300000.0,4159012600.0,4474177.451437836
410,N,Y,Y,N,N,Y,N,1순위,해당지역,163,20.38,43.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,84.9933,365500000.0,4159012600.0,4300014.4915203275
410,N,Y,Y,N,N,Y,N,1순위,기타지역,94,36.31,41.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,84.9933,365500000.0,4159012600.0,4300014.4915203275
410,N,Y,Y,N,N,Y,N,1순위,해당지역,131,21.83,31.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,84.9982,373000000.0,4159012600.0,4388003.747046414
410,N,Y,Y,N,N,Y,N,1순위,기타지역,119,41.0,37.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,84.9982,373000000.0,4159012600.0,4388003.747046414
410,N,Y,Y,N,N,Y,N,1순위,해당지역,927,34.33,58.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,84.9927,389500000.0,4159012600.0,4582422.041855601
410,N,Y,Y,N,N,Y,N,1순위,기타지역,351,49.49,57.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,84.9927,389500000.0,4159012600.0,4582422.041855601
410,N,Y,Y,N,N,Y,N,1순위,해당지역,450,16.07,48.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,84.8635,389500000.0,4159012600.0,4589399.020770628
410,N,Y,Y,N,N,Y,N,1순위,기타지역,189,23.61,48.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,84.8635,389500000.0,4159012600.0,4589399.020770628
410,N,Y,Y,N,N,Y,N,1순위,해당지역,302,10.79,35.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,84.858,389500000.0,4159012600.0,4589696.499844307
410,N,Y,Y,N,N,Y,N,1순위,기타지역,232,20.3,42.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,84.858,389500000.0,4159012600.0,4589696.499844307
410,N,Y,N,Y,N,N,N,1순위,해당지역,626,13.32,51.0,0.0938666666666666,0.2386666666666666,0.0295666666666666,0.1709666666666666,0.1790333333333333,0.1084666666666666,0.1794333333333333,59.8352,399000000.0,4136025021.0,6667636.2349657165
