공급규모,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,공급세대수,순위,접수건수,경쟁률,최저당첨가점,토픽 1,토픽 2,토픽 3,토픽 4,토픽 5,토픽 6,토픽 7,법정동코드,시세차익
591,N,N,N,N,N,12,1순위,175,14.58,55.0,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,478154288.55687004
591,N,N,N,N,N,25,1순위,457,18.28,56.0,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,478554281.28458524
591,N,N,N,N,N,126,1순위,0,29.44,61.0,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,551148089.5757794
591,N,N,N,N,N,8,1순위,216,27.0,58.0,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,554148077.3534522
591,N,N,N,N,N,8,1순위,180,22.5,53.0,0.0388,0.0008,0.0008,0.4186,0.5392,0.0008,0.0008,4161025322.0,551148089.5757794
650,N,Y,N,N,N,102,1순위,380,3.73,29.0,0.0014,0.2637666666666666,0.0895333333333333,0.1297333333333333,0.1018999999999999,0.3,0.1136333333333333,4115010400.0,626344973.7611723
650,N,Y,N,N,N,131,1순위,634,4.84,34.0,0.0014,0.2637666666666666,0.0895333333333333,0.1297333333333333,0.1018999999999999,0.3,0.1136333333333333,4115010400.0,637044964.8558549
650,N,Y,N,N,N,81,1순위,169,2.09,21.0,0.0014,0.2637666666666666,0.0895333333333333,0.1297333333333333,0.1018999999999999,0.3,0.1136333333333333,4115010400.0,613375025.4968256
209,Y,Y,N,Y,N,54,1순위,589,10.91,35.0,0.0014,0.0014,0.1837,0.0014,0.07365,0.58645,0.15195,2826011000.0,361677425.243607
209,Y,Y,N,Y,N,10,1순위,148,14.8,34.0,0.0014,0.0014,0.1837,0.0014,0.07365,0.58645,0.15195,2826011000.0,350077342.89896023
209,Y,Y,N,Y,N,7,1순위,449,64.14,52.0,0.0014,0.0014,0.1837,0.0014,0.07365,0.58645,0.15195,2826011000.0,453971691.9642938
209,Y,Y,N,Y,N,11,1순위,374,34.0,46.0,0.0014,0.0014,0.1837,0.0014,0.07365,0.58645,0.15195,2826011000.0,452471781.3072847
605,N,N,N,N,N,37,1순위,142,3.84,38.0,0.0826333333333333,0.0008,0.1673333333333333,0.0024,0.0008333333333333,0.2293999999999999,0.5166,4150035026.0,327984937.51294726
605,N,N,N,N,N,233,1순위,517,2.22,31.0,0.0826333333333333,0.0008,0.1673333333333333,0.0024,0.0008333333333333,0.2293999999999999,0.5166,4150035026.0,436978655.7152823
605,N,N,N,N,N,130,1순위,188,1.45,25.0,0.0826333333333333,0.0008,0.1673333333333333,0.0024,0.0008333333333333,0.2293999999999999,0.5166,4150035026.0,422978661.2150792
233,N,Y,N,N,N,12,1순위,83,6.92,33.0,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,351574240.8337544
233,N,Y,N,N,N,8,1순위,63,7.88,35.0,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,361174248.3501769
233,N,Y,N,N,N,1,1순위,7,7.0,45.0,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,469564722.4658918
233,N,Y,N,N,N,36,1순위,316,8.78,32.0,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,469263507.51136935
233,N,Y,N,N,N,40,1순위,279,6.98,28.0,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,455863584.99494696
233,N,Y,N,N,N,9,1순위,41,4.56,27.0,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,454363663.767054
233,N,Y,N,N,N,7,1순위,61,8.71,38.0,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,466663534.48458815
233,N,Y,N,N,N,2,1순위,94,47.0,51.0,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,531660940.717534
233,N,Y,N,N,N,1,1순위,27,27.0,47.0,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,672352162.0085902
233,N,Y,N,N,N,1,1순위,27,27.0,62.0,0.0007999999999999,0.1677,0.1180499999999999,0.02705,0.36565,0.3199,0.0007999999999999,4159012500.0,758047166.3794845
744,Y,Y,Y,N,N,33,1순위,502,50.2,56.0,0.0018666666666666,0.5389666666666667,0.0018666666666666,0.2838333333333333,0.0416666666666666,0.1300666666666666,0.0018666666666666,4159013300.0,396499999.99999994
744,Y,Y,Y,N,N,33,1순위,832,160.19,62.0,0.0018666666666666,0.5389666666666667,0.0018666666666666,0.2838333333333333,0.0416666666666666,0.1300666666666666,0.0018666666666666,4159013300.0,396499999.99999994
744,Y,Y,Y,N,N,269,1순위,0,50.57,58.0,0.0018666666666666,0.5389666666666667,0.0018666666666666,0.2838333333333333,0.0416666666666666,0.1300666666666666,0.0018666666666666,4159013300.0,448400000.0
744,Y,Y,Y,N,N,269,1순위,0,128.54,64.0,0.0018666666666666,0.5389666666666667,0.0018666666666666,0.2838333333333333,0.0416666666666666,0.1300666666666666,0.0018666666666666,4159013300.0,448400000.0
744,Y,Y,Y,N,N,13,1순위,567,141.75,56.0,0.0018666666666666,0.5389666666666667,0.0018666666666666,0.2838333333333333,0.0416666666666666,0.1300666666666666,0.0018666666666666,4159013300.0,433400000.0
744,Y,Y,Y,N,N,13,1순위,846,455.67,66.0,0.0018666666666666,0.5389666666666667,0.0018666666666666,0.2838333333333333,0.0416666666666666,0.1300666666666666,0.0018666666666666,4159013300.0,433400000.0
629,N,Y,N,N,N,14,1순위,366,26.14,58.0,0.0068333333333333,0.3148666666666667,0.0427666666666666,0.0009,0.0822333333333333,0.2600666666666666,0.2923333333333333,4119410100.0,734000000.0
629,N,Y,N,N,N,17,1순위,210,12.35,50.0,0.0068333333333333,0.3148666666666667,0.0427666666666666,0.0009,0.0822333333333333,0.2600666666666666,0.2923333333333333,4119410100.0,798000000.0
629,N,Y,N,N,N,71,1순위,0,15.69,54.0,0.0068333333333333,0.3148666666666667,0.0427666666666666,0.0009,0.0822333333333333,0.2600666666666666,0.2923333333333333,4119410100.0,851000000.0
629,N,Y,N,N,N,38,1순위,260,6.84,47.0,0.0068333333333333,0.3148666666666667,0.0427666666666666,0.0009,0.0822333333333333,0.2600666666666666,0.2923333333333333,4119410100.0,851000000.0
629,N,Y,N,N,N,25,1순위,258,10.32,48.0,0.0068333333333333,0.3148666666666667,0.0427666666666666,0.0009,0.0822333333333333,0.2600666666666666,0.2923333333333333,4119410100.0,831000000.0
629,N,Y,N,N,N,84,1순위,0,13.8,52.0,0.0068333333333333,0.3148666666666667,0.0427666666666666,0.0009,0.0822333333333333,0.2600666666666666,0.2923333333333333,4119410100.0,852000000.0
629,N,Y,N,N,N,33,1순위,265,8.03,48.0,0.0068333333333333,0.3148666666666667,0.0427666666666666,0.0009,0.0822333333333333,0.2600666666666666,0.2923333333333333,4119410100.0,851000000.0000001
629,N,Y,N,N,N,36,1순위,290,8.06,48.0,0.0068333333333333,0.3148666666666667,0.0427666666666666,0.0009,0.0822333333333333,0.2600666666666666,0.2923333333333333,4119410100.0,839000000.0
968,N,Y,N,Y,N,72,1순위,0,14.4,47.0,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,498969230.70286196
968,N,Y,N,Y,N,41,1순위,292,7.12,35.0,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,497969262.53547096
968,N,Y,N,Y,N,41,1순위,291,7.1,36.0,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,497969396.5404861
968,N,Y,N,Y,N,123,1순위,0,16.59,49.0,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,583962584.8755971
968,N,Y,N,Y,N,82,1순위,508,6.2,34.0,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,577962524.8043835
968,N,Y,N,Y,N,128,1순위,0,9.91,40.0,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,577962524.8043835
968,N,Y,N,Y,N,6,1순위,713,118.83,65.0,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,643956390.3525788
968,N,Y,N,Y,N,5,1순위,146,29.2,47.0,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,636956451.96408
968,N,Y,N,Y,N,4,1순위,185,46.25,56.0,0.20365,0.03855,0.25475,0.00095,0.0660999999999999,0.41975,0.01615,2823710100.0,636956374.9497035
165,N,Y,N,N,N,15,1순위,38,2.53,26.0,0.6034,0.1222,0.0008,0.0008,0.2711,0.0008,0.0008,4155025026.0,362000000.00000006
165,N,Y,N,N,N,6,1순위,46,7.67,51.0,0.6034,0.1222,0.0008,0.0008,0.2711,0.0008,0.0008,4155025026.0,400000000.00000006
1224,N,Y,Y,N,N,81,1순위,0,27.02,51.0,0.6034,0.1222,0.0008,0.0008,0.2711,0.0008,0.0008,2811014600.0,417449846.7203032
1224,N,Y,Y,N,N,196,1순위,624,6.37,32.0,0.6034,0.1222,0.0008,0.0008,0.2711,0.0008,0.0008,2811014600.0,410749817.819419
1224,N,Y,Y,N,N,88,1순위,517,11.75,44.0,0.6034,0.1222,0.0008,0.0008,0.2711,0.0008,0.0008,2811014600.0,426850051.7507563
1224,N,Y,Y,N,N,137,1순위,532,7.71,38.0,0.6034,0.1222,0.0008,0.0008,0.2711,0.0008,0.0008,2811014600.0,404450159.06305593
1224,N,Y,Y,N,N,39,1순위,137,6.85,41.0,0.6034,0.1222,0.0008,0.0008,0.2711,0.0008,0.0008,2811014600.0,425749846.72030324
154,N,Y,N,N,N,50,1순위,154,3.08,31.0,0.0013666666666666,0.1548,0.7188333333333334,0.0013666666666666,0.0013666666666666,0.1208666666666666,0.0013666666666666,4115010100.0,560758114.3317691
154,N,Y,N,N,N,25,1순위,35,1.4,15.0,0.0013666666666666,0.1548,0.7188333333333334,0.0013666666666666,0.0013666666666666,0.1208666666666666,0.0013666666666666,4115010100.0,536858114.33176917
114,Y,Y,Y,Y,N,19,1순위,0,106.68,61.0,0.001,0.1870666666666667,0.0832666666666666,0.2183666666666666,0.3999999999999999,0.1094333333333333,0.001,1129012300.0,554769070.7833799
114,Y,Y,Y,Y,N,3,1순위,560,186.67,69.0,0.001,0.1870666666666667,0.0832666666666666,0.2183666666666666,0.3999999999999999,0.1094333333333333,0.001,1129012300.0,799552788.6352439
114,Y,Y,Y,Y,N,18,1순위,0,135.89,66.0,0.001,0.1870666666666667,0.0832666666666666,0.2183666666666666,0.3999999999999999,0.1094333333333333,0.001,1129012300.0,835652576.449335
114,Y,Y,Y,Y,N,5,1순위,654,130.8,67.0,0.001,0.1870666666666667,0.0832666666666666,0.2183666666666666,0.3999999999999999,0.1094333333333333,0.001,1129012300.0,830553044.5064871
114,Y,Y,Y,Y,N,9,1순위,0,434.56,69.0,0.001,0.1870666666666667,0.0832666666666666,0.2183666666666666,0.3999999999999999,0.1094333333333333,0.001,1129012300.0,895447059.6157005
114,Y,Y,Y,Y,N,1,1순위,991,991.0,69.0,0.001,0.1870666666666667,0.0832666666666666,0.2183666666666666,0.3999999999999999,0.1094333333333333,0.001,1129012300.0,844346984.7265561
174,Y,Y,Y,Y,N,16,1순위,317,19.81,66.0,0.1544,0.2870333333333333,0.0353999999999999,0.0648,0.0012333333333333,0.3586666666666667,0.0983666666666666,4129010300.0,650000000.0
174,Y,Y,Y,Y,N,13,1순위,332,25.54,69.0,0.1544,0.2870333333333333,0.0353999999999999,0.0648,0.0012333333333333,0.3586666666666667,0.0983666666666666,4129010300.0,654200000.0
174,Y,Y,Y,Y,N,17,1순위,447,26.29,68.0,0.1544,0.2870333333333333,0.0353999999999999,0.0648,0.0012333333333333,0.3586666666666667,0.0983666666666666,4129010300.0,649200000.0
174,Y,Y,Y,Y,N,25,1순위,0,41.8,69.0,0.1544,0.2870333333333333,0.0353999999999999,0.0648,0.0012333333333333,0.3586666666666667,0.0983666666666666,4129010300.0,885200000.0000001
174,Y,Y,Y,Y,N,16,1순위,613,38.31,69.0,0.1544,0.2870333333333333,0.0353999999999999,0.0648,0.0012333333333333,0.3586666666666667,0.0983666666666666,4129010300.0,886000000.0
419,N,N,N,N,N,36,1순위,40,1.11,21.0,0.0012,0.0343,0.46135,0.2759,0.22495,0.0012,0.0012,4150025323.0,273589328.35923505
419,N,N,N,N,N,50,1순위,271,5.42,48.0,0.0012,0.0343,0.46135,0.2759,0.22495,0.0012,0.0012,4150025323.0,318488094.5549138
419,N,N,N,N,N,57,1순위,82,1.44,25.0,0.0012,0.0343,0.46135,0.2759,0.22495,0.0012,0.0012,4150025323.0,315688057.6955148
308,Y,Y,Y,N,N,136,1순위,0,136.8,62.0,0.1165,0.2030999999999999,0.0798,0.2926666666666666,0.0676,0.0011333333333333,0.2391666666666666,4159013300.0,564000000.0
308,Y,Y,Y,N,N,136,1순위,0,279.26,66.0,0.1165,0.2030999999999999,0.0798,0.2926666666666666,0.0676,0.0011333333333333,0.2391666666666666,4159013300.0,564000000.0
308,Y,Y,Y,N,N,134,1순위,0,73.83,58.0,0.1165,0.2030999999999999,0.0798,0.2926666666666666,0.0676,0.0011333333333333,0.2391666666666666,4159013300.0,561500000.0
308,Y,Y,Y,N,N,134,1순위,0,155.91,64.0,0.1165,0.2030999999999999,0.0798,0.2926666666666666,0.0676,0.0011333333333333,0.2391666666666666,4159013300.0,561500000.0
60,N,N,N,N,N,2,1순위,32,16.0,51.0,0.3639,0.0616,0.0818,0.0009,0.13605,0.3547,0.0009,4161025321.0,367976248.3585162
60,N,N,N,N,N,2,1순위,21,10.5,56.0,0.3639,0.0616,0.0818,0.0009,0.13605,0.3547,0.0009,4161025321.0,355976317.0702358
60,N,N,N,N,N,9,1순위,97,10.78,51.0,0.3639,0.0616,0.0818,0.0009,0.13605,0.3547,0.0009,4161025321.0,434970878.1911041
60,N,N,N,N,N,3,1순위,25,8.33,37.0,0.3639,0.0616,0.0818,0.0009,0.13605,0.3547,0.0009,4161025321.0,429970752.648654
60,N,N,N,N,N,10,1순위,249,24.9,50.0,0.3639,0.0616,0.0818,0.0009,0.13605,0.3547,0.0009,4161025321.0,480966340.84141564
60,N,N,N,N,N,3,1순위,54,18.0,48.0,0.3639,0.0616,0.0818,0.0009,0.13605,0.3547,0.0009,4161025321.0,472966537.86781615
60,Y,Y,N,Y,N,1,1순위,27,27.0,47.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,467825678.8821491
60,Y,Y,N,Y,N,1,1순위,27,27.0,56.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,454715716.9723198
60,Y,Y,N,Y,N,1,1순위,42,42.0,48.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,460585636.25743437
60,Y,Y,N,Y,N,1,1순위,30,30.0,45.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,469795596.3534462
60,Y,Y,N,Y,N,1,1순위,22,22.0,51.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,546374903.8984073
60,Y,Y,N,Y,N,1,1순위,51,51.0,45.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,609682941.7710143
60,Y,Y,N,Y,N,6,1순위,136,22.67,43.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,607482923.6328379
60,Y,Y,N,Y,N,7,1순위,133,19.0,42.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,604152934.5157439
60,Y,Y,N,Y,N,4,1순위,81,20.25,46.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,611812922.7259291
60,Y,Y,N,Y,N,7,1순위,93,13.29,39.0,0.0011333333333333,0.2150333333333333,0.0329999999999999,0.0011333333333333,0.1192,0.5975333333333334,0.0329333333333333,4111113100.0,602342924.5397468
778,N,Y,Y,N,N,176,1순위,0,62.02,59.0,0.3737333333333333,0.1513,0.0280666666666666,0.0148666666666666,0.0114666666666666,0.1660666666666666,0.2546,4148011300.0,469950157.55968744
778,N,Y,Y,N,N,176,1순위,0,166.52,64.0,0.3737333333333333,0.1513,0.0280666666666666,0.0148666666666666,0.0114666666666666,0.1660666666666666,0.2546,4148011300.0,469950157.55968744
778,N,Y,Y,N,N,75,1순위,0,53.83,59.0,0.3737333333333333,0.1513,0.0280666666666666,0.0148666666666666,0.0114666666666666,0.1660666666666666,0.2546,4148011300.0,471350061.7658715
778,N,Y,Y,N,N,75,1순위,0,154.81,61.0,0.3737333333333333,0.1513,0.0280666666666666,0.0148666666666666,0.0114666666666666,0.1660666666666666,0.2546,4148011300.0,471350061.7658715
778,N,Y,Y,N,N,83,1순위,0,59.96,60.0,0.3737333333333333,0.1513,0.0280666666666666,0.0148666666666666,0.0114666666666666,0.1660666666666666,0.2546,4148011300.0,476950059.1768495
778,N,Y,Y,N,N,83,1순위,0,147.83,64.0,0.3737333333333333,0.1513,0.0280666666666666,0.0148666666666666,0.0114666666666666,0.1660666666666666,0.2546,4148011300.0,476950059.1768495
828,N,Y,N,N,N,251,1순위,0,5.8,37.0,0.0032666666666666,0.0032666666666666,0.0032666666666666,0.0032333333333333,0.0032666666666666,0.6109666666666667,0.3727,4161010300.0,529957796.2672256
828,N,Y,N,N,N,22,1순위,115,5.23,35.0,0.0032666666666666,0.0032666666666666,0.0032666666666666,0.0032333333333333,0.0032666666666666,0.6109666666666667,0.3727,4161010300.0,538957796.8630859
828,N,Y,N,N,N,56,1순위,269,4.8,31.0,0.0032666666666666,0.0032666666666666,0.0032666666666666,0.0032333333333333,0.0032666666666666,0.6109666666666667,0.3727,4161010300.0,502957838.37467736
828,N,Y,N,N,N,46,1순위,300,6.52,36.0,0.0032666666666666,0.0032666666666666,0.0032666666666666,0.0032333333333333,0.0032666666666666,0.6109666666666667,0.3727,4161010300.0,529957796.2672256
828,N,Y,N,N,N,73,1순위,585,8.01,47.0,0.0032666666666666,0.0032666666666666,0.0032666666666666,0.0032333333333333,0.0032666666666666,0.6109666666666667,0.3727,4161010300.0,631950578.1661446
28,Y,Y,N,N,N,7,1순위,579,82.71,61.0,0.0014,0.21455,0.3162,0.0014,0.20715,0.258,0.0014,4111313600.0,484066162.60660154
28,Y,Y,N,N,N,4,1순위,149,37.25,51.0,0.0014,0.21455,0.3162,0.0014,0.20715,0.258,0.0014,4111313600.0,476666185.1799126
28,Y,Y,N,N,N,2,1순위,182,91.0,60.0,0.0014,0.21455,0.3162,0.0014,0.20715,0.258,0.0014,4111313600.0,584357720.1882353
28,Y,Y,N,N,N,4,1순위,180,45.0,59.0,0.0014,0.21455,0.3162,0.0014,0.20715,0.258,0.0014,4111313600.0,577657742.7615464
28,Y,Y,N,N,N,9,1순위,0,212.11,69.0,0.0014,0.21455,0.3162,0.0014,0.20715,0.258,0.0014,4111313600.0,627352054.2871392
28,Y,Y,N,N,N,2,1순위,248,124.0,61.0,0.0014,0.21455,0.3162,0.0014,0.20715,0.258,0.0014,4111313600.0,620452065.5737947
1533,Y,Y,N,N,N,744,1순위,0,4.4,36.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,955310944.658946
1533,Y,Y,N,N,N,166,1순위,285,3.43,28.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,955310192.141314
1533,Y,Y,N,N,N,142,1순위,232,3.27,28.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,945309888.2929718
1533,Y,Y,N,N,N,86,1순위,180,4.19,37.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,935309931.2303685
1533,Y,Y,N,N,N,12,1순위,208,34.67,49.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,1175896482.2835953
1533,Y,Y,N,N,N,242,1순위,0,31.3,51.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,1124194220.4899693
1533,Y,Y,N,N,N,40,1순위,296,14.8,48.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,1124194009.0895524
1533,Y,Y,N,N,N,38,1순위,281,14.79,48.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,1089794116.910126
1533,Y,Y,N,N,N,15,1순위,111,13.88,46.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,1080195041.9194722
1533,Y,Y,N,N,N,4,1순위,38,19.0,71.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,1233889769.8432817
1533,Y,Y,N,N,N,4,1순위,15,7.5,48.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,1216888816.6330776
1533,Y,Y,N,N,N,6,1순위,25,8.33,33.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,1344886490.8044205
1533,Y,Y,N,N,N,5,1순위,18,6.0,36.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,1249881921.735333
1533,Y,Y,N,N,N,4,1순위,19,9.5,55.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,1273880559.9307427
1533,Y,Y,N,N,N,10,1순위,206,41.2,62.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,1370873848.9746847
1533,Y,Y,N,N,N,1,1순위,28,28.0,51.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,2112258466.6788647
1533,Y,Y,N,N,N,2,1순위,34,34.0,57.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,2233846618.7138834
1533,Y,Y,N,N,N,1,1순위,41,41.0,41.0,0.0127666666666666,0.4606999999999999,0.0614333333333333,0.1011,0.0427666666666666,0.0009666666666666,0.3203333333333333,2818510600.0,2378739555.9892282
33,Y,Y,N,N,N,9,1순위,370,41.11,55.0,0.0013,0.1994,0.2595333333333333,0.0012666666666666,0.3271333333333333,0.1723666666666666,0.0391,4111313600.0,479866162.60660154
33,Y,Y,N,N,N,4,1순위,202,50.5,59.0,0.0013,0.1994,0.2595333333333333,0.0012666666666666,0.3271333333333333,0.1723666666666666,0.0391,4111313600.0,465066185.1799127
33,Y,Y,N,N,N,4,1순위,100,25.0,51.0,0.0013,0.1994,0.2595333333333333,0.0012666666666666,0.3271333333333333,0.1723666666666666,0.0391,4111313600.0,577857720.1882353
33,Y,Y,N,N,N,9,1순위,425,47.22,58.0,0.0013,0.1994,0.2595333333333333,0.0012666666666666,0.3271333333333333,0.1723666666666666,0.0391,4111313600.0,562757742.7615464
33,Y,Y,N,N,N,7,1순위,542,77.43,63.0,0.0013,0.1994,0.2595333333333333,0.0012666666666666,0.3271333333333333,0.1723666666666666,0.0391,4111313600.0,608952054.2871392
72,N,N,N,N,N,19,1순위,66,3.47,42.0,0.001,0.001,0.1156,0.001,0.1815,0.699,0.001,4183033022.0,491999999.99999994
72,N,N,N,N,N,2,1순위,18,9.0,65.0,0.001,0.001,0.1156,0.001,0.1815,0.699,0.001,4183033022.0,527000000.0
207,N,Y,N,Y,N,22,1순위,244,11.09,44.0,0.0012666666666666,0.3898999999999999,0.0800666666666666,0.0819333333333333,0.0012666666666666,0.4443333333333333,0.0012666666666666,4127111100.0,443958590.17563075
207,N,Y,N,Y,N,1,1순위,26,26.0,68.0,0.0012666666666666,0.3898999999999999,0.0800666666666666,0.0819333333333333,0.0012666666666666,0.4443333333333333,0.0012666666666666,4127111100.0,437958689.3026809
207,N,Y,N,Y,N,82,1순위,542,6.61,39.0,0.0012666666666666,0.3898999999999999,0.0800666666666666,0.0819333333333333,0.0012666666666666,0.4443333333333333,0.0012666666666666,4127111100.0,544947502.7287279
207,N,Y,N,Y,N,1,1순위,93,93.0,69.0,0.0012666666666666,0.3898999999999999,0.0800666666666666,0.0819333333333333,0.0012666666666666,0.4443333333333333,0.0012666666666666,4127111100.0,548944742.7829716
1215,N,Y,N,Y,N,348,1순위,0,6.38,36.0,0.1034333333333333,0.0009,0.0008666666666666,0.0008666666666666,0.2571666666666667,0.3995333333333333,0.2371333333333333,2817710300.0,400774906.8274609
1215,N,Y,N,Y,N,81,1순위,562,6.94,32.0,0.1034333333333333,0.0009,0.0008666666666666,0.0008666666666666,0.2571666666666667,0.3995333333333333,0.2371333333333333,2817710300.0,390774918.2547199
1215,N,Y,N,Y,N,77,1순위,0,17.56,48.0,0.1034333333333333,0.0009,0.0008666666666666,0.0008666666666666,0.2571666666666667,0.3995333333333333,0.2371333333333333,2817710300.0,485268707.5603614
1215,N,Y,N,Y,N,40,1순위,561,14.03,43.0,0.1034333333333333,0.0009,0.0008666666666666,0.0008666666666666,0.2571666666666667,0.3995333333333333,0.2371333333333333,2817710300.0,473068721.7921125
1215,N,Y,N,Y,N,27,1순위,0,101.96,57.0,0.1034333333333333,0.0009,0.0008666666666666,0.0008666666666666,0.2571666666666667,0.3995333333333333,0.2371333333333333,2817710300.0,539664424.305552
1215,N,Y,N,Y,N,49,1순위,0,43.69,51.0,0.1034333333333333,0.0009,0.0008666666666666,0.0008666666666666,0.2571666666666667,0.3995333333333333,0.2371333333333333,2817710300.0,539464424.4729844
676,N,Y,N,Y,N,7,1순위,68,9.71,43.0,0.0707333333333333,0.3894999999999999,0.0010666666666666,0.0879333333333333,0.0312666666666666,0.3052666666666667,0.1143333333333333,2817710100.0,325985007.0479757
676,N,Y,N,Y,N,66,1순위,844,12.79,45.0,0.0707333333333333,0.3894999999999999,0.0010666666666666,0.0879333333333333,0.0312666666666666,0.3052666666666667,0.1143333333333333,2817710100.0,427983012.8975459
