공급지역코드,공급규모,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,공급세대수,순위,거주지역,접수건수,경쟁률,최저당첨가점,토픽 1,토픽 2,토픽 3,토픽 4,토픽 5,토픽 6,토픽 7,법정동코드,시세차익
400,1131,N,Y,N,N,N,N,N,205,1순위,해당지역,0,22.76,53.0,0.1491333333333333,0.1557,0.0837333333333333,0.057,0.0883,0.4571666666666666,0.0089666666666666,2817710300.0,569468455.5067741
400,1131,N,Y,N,N,N,N,N,87,1순위,해당지역,946,10.87,45.0,0.1491333333333333,0.1557,0.0837333333333333,0.057,0.0883,0.4571666666666666,0.0089666666666666,2817710300.0,562668457.7338398
400,1131,N,Y,N,N,N,N,N,117,1순위,해당지역,0,14.69,46.0,0.1491333333333333,0.1557,0.0837333333333333,0.057,0.0883,0.4571666666666666,0.0089666666666666,2817710300.0,676761773.7899001
400,1131,N,Y,N,N,N,N,N,2,1순위,해당지역,227,113.5,69.0,0.1491333333333333,0.1557,0.0837333333333333,0.057,0.0883,0.4571666666666666,0.0089666666666666,2817710300.0,772956557.7421086
400,1131,N,Y,N,N,N,N,N,2,1순위,해당지역,112,56.0,66.0,0.1491333333333333,0.1557,0.0837333333333333,0.057,0.0883,0.4571666666666666,0.0089666666666666,2817710300.0,837352937.2755678
400,641,Y,Y,N,N,N,N,N,47,1순위,해당지역,253,5.38,33.0,0.1949333333333333,0.0021333333333333,0.0138333333333333,0.1773333333333333,0.0021333333333333,0.1815333333333333,0.4281333333333333,2818510500.0,508465511.3781833
400,641,Y,Y,N,N,N,N,N,52,1순위,해당지역,188,3.62,23.0,0.1949333333333333,0.0021333333333333,0.0138333333333333,0.1773333333333333,0.0021333333333333,0.1815333333333333,0.4281333333333333,2818510500.0,494965485.8715918
400,641,Y,Y,N,N,N,N,N,46,1순위,해당지역,163,3.54,25.0,0.1949333333333333,0.0021333333333333,0.0138333333333333,0.1773333333333333,0.0021333333333333,0.1815333333333333,0.4281333333333333,2818510500.0,499765425.1195283
400,641,Y,Y,N,N,N,N,N,202,1순위,해당지역,0,6.18,30.0,0.1949333333333333,0.0021333333333333,0.0138333333333333,0.1773333333333333,0.0021333333333333,0.1815333333333333,0.4281333333333333,2818510500.0,572560628.9528058
400,641,Y,Y,N,N,N,N,N,3,1순위,해당지역,174,58.0,55.0,0.1949333333333333,0.0021333333333333,0.0138333333333333,0.1773333333333333,0.0021333333333333,0.1815333333333333,0.4281333333333333,2818510500.0,783547845.0491241
400,641,Y,Y,N,N,N,N,N,1,1순위,해당지역,37,37.0,41.0,0.1949333333333333,0.0021333333333333,0.0138333333333333,0.1773333333333333,0.0021333333333333,0.1815333333333333,0.4281333333333333,2818510500.0,901644947.5003247
410,448,N,Y,N,N,N,N,N,14,1순위,해당지역,221,15.79,50.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,370178453.74615127
410,448,N,Y,N,N,N,N,N,8,1순위,해당지역,94,11.75,42.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,363678457.37256247
410,448,N,Y,N,N,N,N,N,6,1순위,해당지역,49,8.17,47.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,368376394.1156346
410,448,N,Y,N,N,N,N,N,22,1순위,해당지역,231,10.5,49.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,437674352.5145399
410,448,N,Y,N,N,N,N,N,18,1순위,해당지역,170,9.44,49.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,433374352.51453984
410,448,N,Y,N,N,N,N,N,11,1순위,해당지역,91,8.27,41.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,425574358.5699624
410,448,N,Y,N,N,N,N,N,5,1순위,해당지역,41,8.2,36.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,434974352.446117
410,448,N,Y,N,N,N,N,N,4,1순위,해당지역,34,8.5,48.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,429574434.62196374
410,448,N,Y,N,N,N,N,N,7,1순위,해당지역,63,9.0,51.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,435571946.6301745
410,448,N,Y,N,N,N,N,N,44,1순위,해당지역,0,25.0,55.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,489370921.69004446
410,448,N,Y,N,N,N,N,N,16,1순위,해당지역,186,11.63,52.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,477770921.69004446
410,448,N,Y,N,N,N,N,N,17,1순위,해당지역,176,10.35,46.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,472870936.5378036
410,448,N,Y,N,N,N,N,N,22,1순위,해당지역,245,11.14,47.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,488170931.98768395
410,448,N,Y,N,N,N,N,N,23,1순위,해당지역,152,6.61,43.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,481370970.33869314
410,448,N,Y,N,N,N,N,N,17,1순위,해당지역,765,45.0,59.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,480068525.4875129
410,448,N,Y,N,N,N,N,N,6,1순위,해당지역,135,22.5,54.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,851164420.116319
410,447,N,Y,N,N,N,N,N,18,1순위,해당지역,276,15.33,43.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,372778453.74615127
410,447,N,Y,N,N,N,N,N,8,1순위,해당지역,84,10.5,41.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,365676113.68457067
410,447,N,Y,N,N,N,N,N,41,1순위,해당지역,431,10.51,42.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,440774352.5145399
410,447,N,Y,N,N,N,N,N,37,1순위,해당지역,280,7.57,36.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,422374358.5699624
410,447,N,Y,N,N,N,N,N,8,1순위,해당지역,70,8.75,40.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,414371895.347246
410,447,N,Y,N,N,N,N,N,43,1순위,해당지역,996,23.16,50.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,485770921.6900445
410,447,N,Y,N,N,N,N,N,28,1순위,해당지역,317,11.32,44.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,474270921.6900445
410,447,N,Y,N,N,N,N,N,21,1순위,해당지역,203,9.67,39.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,469370936.53780365
410,447,N,Y,N,N,N,N,N,13,1순위,해당지역,138,10.62,35.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,484570931.98768395
410,447,N,Y,N,N,N,N,N,12,1순위,해당지역,96,8.0,36.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,477870970.33869314
410,447,N,Y,N,N,N,N,N,12,1순위,해당지역,582,48.5,52.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,476568525.4875128
410,447,N,Y,N,N,N,N,N,5,1순위,해당지역,132,26.4,53.0,0.0008333333333333,0.1338333333333333,0.0008333333333333,0.0008333333333333,0.0267666666666666,0.4804666666666666,0.3563666666666667,4161011400.0,844264420.116319
100,99,Y,Y,N,N,N,N,N,9,1순위,해당지역,21,2.33,22.0,0.0729,0.0322333333333333,0.0022666666666666,0.1979333333333333,0.0022666666666666,0.0022666666666666,0.6901333333333334,1111017500.0,260986874.00633645
100,99,Y,Y,N,N,N,N,N,30,1순위,해당지역,80,2.67,19.0,0.0729,0.0322333333333333,0.0022666666666666,0.1979333333333333,0.0022666666666666,0.0022666666666666,0.6901333333333334,1111017500.0,260986693.63665462
100,99,Y,Y,N,N,N,N,N,20,1순위,해당지역,54,2.7,28.0,0.0729,0.0322333333333333,0.0022666666666666,0.1979333333333333,0.0022666666666666,0.0022666666666666,0.6901333333333334,1111017500.0,285984906.3370802
100,99,Y,Y,N,N,N,N,N,10,1순위,해당지역,84,8.4,45.0,0.0729,0.0322333333333333,0.0022666666666666,0.1979333333333333,0.0022666666666666,0.0022666666666666,0.6901333333333334,1111017500.0,316983586.35895413
100,99,Y,Y,N,N,N,N,N,20,1순위,해당지역,271,13.55,41.0,0.0729,0.0322333333333333,0.0022666666666666,0.1979333333333333,0.0022666666666666,0.0022666666666666,0.6901333333333334,1111017500.0,316983430.585138
100,99,Y,Y,N,N,N,N,N,10,1순위,해당지역,967,96.7,53.0,0.0729,0.0322333333333333,0.0022666666666666,0.1979333333333333,0.0022666666666666,0.0022666666666666,0.6901333333333334,1111017500.0,437979896.97909874
410,413,N,N,N,N,N,N,N,21,1순위,해당지역,44,2.1,43.0,0.00085,0.00085,0.1982,0.14355,0.00085,0.65485,0.00085,4150025023.0,348886618.6135368
410,380,Y,Y,Y,N,N,Y,N,45,1순위,해당지역,361,25.79,50.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,4159013100.0,346953987.65937203
410,380,Y,Y,Y,N,N,Y,N,45,1순위,기타지역,657,82.05,59.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,4159013100.0,346953987.65937203
410,380,Y,Y,Y,N,N,Y,N,40,1순위,해당지역,318,26.5,54.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,4159013100.0,338953599.1460372
410,380,Y,Y,Y,N,N,Y,N,40,1순위,기타지역,647,87.25,62.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,4159013100.0,338953599.1460372
410,380,Y,Y,Y,N,N,Y,N,45,1순위,해당지역,0,202.43,69.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,4159013100.0,407948177.6190471
410,380,Y,Y,Y,N,N,Y,N,45,1순위,기타지역,0,574.36,69.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,4159013100.0,407948177.6190471
410,380,Y,Y,Y,N,N,Y,N,40,1순위,해당지역,0,113.67,64.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,4159013100.0,397948389.53541154
410,380,Y,Y,Y,N,N,Y,N,40,1순위,기타지역,0,333.2,66.0,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,4159013100.0,397948389.53541154
100,281,Y,Y,Y,N,N,N,N,32,1순위,해당지역,253,7.91,42.0,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,1114013400.0,372787275.64107484
100,281,Y,Y,Y,N,N,N,N,6,1순위,해당지역,99,16.5,50.0,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,1114013400.0,388487275.6410749
100,281,Y,Y,Y,N,N,N,N,42,1순위,해당지역,321,7.64,40.0,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,1114013400.0,431785278.8330135
100,281,Y,Y,Y,N,N,N,N,42,1순위,해당지역,468,11.14,45.0,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,1114013400.0,462484734.6871401
100,281,Y,Y,Y,N,N,N,N,12,1순위,해당지역,231,19.25,50.0,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,1114013400.0,467684734.6871401
100,281,Y,Y,Y,N,N,N,N,7,1순위,해당지역,0,393.43,64.0,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,1114013400.0,678178112.4318618
410,48,Y,Y,N,N,N,N,N,11,1순위,해당지역,27,2.45,22.0,0.3603,0.0007666666666666,0.07,0.1868666666666666,0.0257666666666666,0.226,0.1303666666666666,4111513300.0,366967825.7655884
410,48,Y,Y,N,N,N,N,N,12,1순위,해당지역,21,1.75,20.0,0.3603,0.0007666666666666,0.07,0.1868666666666666,0.0257666666666666,0.226,0.1303666666666666,4111513300.0,363967032.3196103
410,48,Y,Y,N,N,N,N,N,11,1순위,해당지역,29,2.64,26.0,0.3603,0.0007666666666666,0.07,0.1868666666666666,0.0257666666666666,0.226,0.1303666666666666,4111513300.0,387967032.3196103
410,48,Y,Y,N,N,N,N,N,11,1순위,해당지역,93,8.45,36.0,0.3603,0.0007666666666666,0.07,0.1868666666666666,0.0257666666666666,0.226,0.1303666666666666,4111513300.0,394965574.36262554
410,158,Y,Y,N,Y,N,N,N,9,1순위,해당지역,93,10.33,47.0,0.0012666666666666,0.0012666666666666,0.2114666666666667,0.0012666666666666,0.0012666666666666,0.4184333333333332,0.3650666666666666,4127310100.0,316563234.4682756
410,158,Y,Y,N,Y,N,N,N,34,1순위,해당지역,507,14.91,53.0,0.0012666666666666,0.0012666666666666,0.2114666666666667,0.0012666666666666,0.0012666666666666,0.4184333333333332,0.3650666666666666,4127310100.0,408452031.6099876
410,158,Y,Y,N,Y,N,N,N,37,1순위,해당지역,619,16.73,52.0,0.0012666666666666,0.0012666666666666,0.2114666666666667,0.0012666666666666,0.0012666666666666,0.4184333333333332,0.3650666666666666,4127310100.0,407852024.4123659
410,158,Y,Y,N,Y,N,N,N,2,1순위,해당지역,367,183.5,70.0,0.0012666666666666,0.0012666666666666,0.2114666666666667,0.0012666666666666,0.0012666666666666,0.4184333333333332,0.3650666666666666,4127310100.0,489241623.28916407
410,453,N,N,N,N,N,N,N,87,1순위,해당지역,629,7.23,45.0,0.0942333333333333,0.2322666666666666,0.0009333333333333,0.2025333333333333,0.1807666666666666,0.2883333333333333,0.0009333333333333,4183025021.0,414564959.4042363
410,453,N,N,N,N,N,N,N,96,1순위,해당지역,0,13.5,57.0,0.0942333333333333,0.2322666666666666,0.0009333333333333,0.2025333333333333,0.1807666666666666,0.2883333333333333,0.0009333333333333,4183025021.0,459261135.59957814
410,453,N,N,N,N,N,N,N,50,1순위,해당지역,324,6.48,45.0,0.0942333333333333,0.2322666666666666,0.0009333333333333,0.2025333333333333,0.1807666666666666,0.2883333333333333,0.0009333333333333,4183025021.0,454861334.5197511
410,531,Y,Y,Y,N,N,Y,N,80,1순위,해당지역,0,198.67,69.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,488576015.9107699
410,531,Y,Y,Y,N,N,Y,N,80,1순위,기타지역,0,905.63,74.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,488576015.9107699
410,531,Y,Y,Y,N,N,Y,N,81,1순위,해당지역,0,131.08,69.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,440246006.95339555
410,531,Y,Y,Y,N,N,Y,N,81,1순위,기타지역,0,636.27,73.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,440246006.95339555
410,531,Y,Y,Y,N,N,Y,N,71,1순위,해당지역,0,945.86,69.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,583786115.50017
410,531,Y,Y,Y,N,N,Y,N,71,1순위,기타지역,0,2985.36,74.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,583786115.50017
410,531,Y,Y,Y,N,N,Y,N,70,1순위,해당지역,0,664.9,69.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,513936099.1336094
410,531,Y,Y,Y,N,N,Y,N,70,1순위,기타지역,0,2125.94,74.0,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,513936099.1336094
400,447,Y,Y,Y,N,N,Y,N,30,1순위,해당지역,738,49.2,61.0,0.1125666666666666,0.2118666666666666,0.0011,0.1636666666666666,0.1368,0.1020666666666666,0.2719333333333333,2826011400.0,479956415.30085474
400,447,Y,Y,Y,N,N,Y,N,58,1순위,해당지역,907,31.28,60.0,0.1125666666666666,0.2118666666666666,0.0011,0.1636666666666666,0.1368,0.1020666666666666,0.2719333333333333,2826011400.0,472956455.3037557
400,447,Y,Y,Y,N,N,Y,N,84,1순위,해당지역,0,43.4,60.0,0.1125666666666666,0.2118666666666666,0.0011,0.1636666666666666,0.1368,0.1020666666666666,0.2719333333333333,2826011400.0,472956416.7881421
400,447,Y,Y,Y,N,N,Y,N,15,1순위,해당지역,403,50.38,67.0,0.1125666666666666,0.2118666666666666,0.0011,0.1636666666666666,0.1368,0.1020666666666666,0.2719333333333333,2826011400.0,470956423.5578638
400,447,Y,Y,Y,N,N,Y,N,15,1순위,해당지역,397,49.63,57.0,0.1125666666666666,0.2118666666666666,0.0011,0.1636666666666666,0.1368,0.1020666666666666,0.2719333333333333,2826011400.0,470956408.7875619
400,49,N,Y,N,N,N,N,N,10,1순위,해당지역,264,26.4,44.0,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,2824510800.0,395979992.6850713
400,49,N,Y,N,N,N,N,N,4,1순위,해당지역,108,27.0,50.0,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,2824510800.0,392579959.78192943
400,49,N,Y,N,N,N,N,N,3,1순위,해당지역,64,21.33,51.0,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,2824510800.0,399879997.7625105
400,49,N,Y,N,N,N,N,N,4,1순위,해당지역,254,63.5,52.0,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,2824510800.0,523171623.66237545
400,49,N,Y,N,N,N,N,N,5,1순위,해당지역,410,82.0,58.0,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,2824510800.0,521271619.7874877
400,49,N,Y,N,N,N,N,N,2,1순위,해당지역,121,60.5,56.0,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,2824510800.0,524571647.9472325
400,370,Y,Y,Y,N,N,Y,N,69,1순위,해당지역,273,7.8,44.0,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.9470333333333332,0.0467666666666666,2826011400.0,341970204.44970053
400,370,Y,Y,Y,N,N,Y,N,39,1순위,해당지역,143,7.15,37.0,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.9470333333333332,0.0467666666666666,2826011400.0,331370263.2076512
400,370,Y,Y,Y,N,N,Y,N,48,1순위,해당지역,890,37.08,52.0,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.9470333333333332,0.0467666666666666,2826011400.0,462557806.96951133
400,810,Y,Y,Y,N,N,Y,N,157,1순위,해당지역,625,7.91,45.0,0.0645333333333333,0.0269333333333333,0.0012666666666666,0.2082666666666666,0.2468,0.3858,0.0664,2826011400.0,334070204.44970053
400,810,Y,Y,Y,N,N,Y,N,72,1순위,해당지역,302,8.39,40.0,0.0645333333333333,0.0269333333333333,0.0012666666666666,0.2082666666666666,0.2468,0.3858,0.0664,2826011400.0,323770263.20765114
400,810,Y,Y,Y,N,N,Y,N,112,1순위,해당지역,0,32.8,51.0,0.0645333333333333,0.0269333333333333,0.0012666666666666,0.2082666666666666,0.2468,0.3858,0.0664,2826011400.0,451957806.9695113
410,650,N,Y,Y,N,N,Y,N,227,1순위,해당지역,0,17.04,36.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,380272127.88949144
410,650,N,Y,Y,N,N,Y,N,227,1순위,기타지역,442,24.25,41.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,380272127.88949144
410,650,N,Y,Y,N,N,Y,N,26,1순위,해당지역,163,20.38,43.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,365472127.6927302
410,650,N,Y,Y,N,N,Y,N,26,1순위,기타지역,94,36.31,41.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,365472127.6927302
410,650,N,Y,Y,N,N,Y,N,21,1순위,해당지역,131,21.83,31.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,372972126.085847
410,650,N,Y,Y,N,N,Y,N,21,1순위,기타지역,119,41.0,37.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,372972126.085847
410,650,N,Y,Y,N,N,Y,N,90,1순위,해당지역,927,34.33,58.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,389473121.3328494
410,650,N,Y,Y,N,N,Y,N,90,1순위,기타지역,351,49.49,57.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,389473121.3328494
410,650,N,Y,Y,N,N,Y,N,92,1순위,해당지역,450,16.07,48.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,389473162.1919326
410,650,N,Y,Y,N,N,Y,N,92,1순위,기타지역,189,23.61,48.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,389473162.1919326
410,650,N,Y,Y,N,N,Y,N,92,1순위,해당지역,302,10.79,35.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,389473163.93128985
410,650,N,Y,Y,N,N,Y,N,92,1순위,기타지역,232,20.3,42.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,389473163.93128985
410,237,N,Y,N,Y,N,N,N,47,1순위,해당지역,626,13.32,51.0,0.0938666666666666,0.2386666666666666,0.0295666666666666,0.1709666666666666,0.1790333333333333,0.1084666666666666,0.1794333333333333,4136025021.0,398963129.1543279
410,237,N,Y,N,Y,N,N,N,22,1순위,해당지역,167,7.59,44.0,0.0938666666666666,0.2386666666666666,0.0295666666666666,0.1709666666666666,0.1790333333333333,0.1084666666666666,0.1794333333333333,4136025021.0,390963076.34542155
410,237,N,Y,N,Y,N,N,N,28,1순위,해당지역,153,5.46,42.0,0.0938666666666666,0.2386666666666666,0.0295666666666666,0.1709666666666666,0.1790333333333333,0.1084666666666666,0.1794333333333333,4136025021.0,379963042.45405805
410,237,N,Y,N,Y,N,N,N,32,1순위,해당지역,0,38.72,61.0,0.0938666666666666,0.2386666666666666,0.0295666666666666,0.1709666666666666,0.1790333333333333,0.1084666666666666,0.1794333333333333,4136025021.0,535947665.449483
100,112,Y,Y,N,N,N,N,N,5,1순위,해당지역,487,97.4,55.0,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,444759904.6824167
100,112,Y,Y,N,N,N,N,N,1,1순위,해당지역,121,121.0,53.0,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,494759904.68241674
100,112,Y,Y,N,N,N,N,N,1,1순위,해당지역,70,70.0,56.0,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,634748531.126896
100,112,Y,Y,N,N,N,N,N,40,1순위,해당지역,0,37.65,54.0,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,694744822.3170244
100,112,Y,Y,N,N,N,N,N,6,1순위,해당지역,159,26.5,53.0,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,674744880.6762031
100,112,Y,Y,N,N,N,N,N,4,1순위,해당지역,139,34.75,57.0,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,624744853.6180378
100,112,Y,Y,N,N,N,N,N,1,1순위,해당지역,76,76.0,59.0,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,624744853.6180378
100,112,Y,Y,N,N,N,N,N,1,1순위,해당지역,155,155.0,60.0,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,694743539.856057
100,112,Y,Y,N,N,N,N,N,10,1순위,해당지역,828,82.8,58.0,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,694741768.1066111
410,274,N,Y,N,Y,N,N,N,13,1순위,해당지역,47,3.62,39.0,0.0939666666666666,0.0014666666666666,0.1141666666666666,0.1713333333333333,0.0226333333333333,0.2047,0.3918333333333333,4136025022.0,297874027.68335354
410,274,N,Y,N,Y,N,N,N,88,1순위,해당지역,826,9.39,51.0,0.0939666666666666,0.0014666666666666,0.1141666666666666,0.1713333333333333,0.0226333333333333,0.2047,0.3918333333333333,4136025022.0,399967444.7628451
