공급지역명,공급규모,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,거주지역,접수건수,경쟁률,최고당첨가점,토픽 1,토픽 2,토픽 3,토픽 4,토픽 5,토픽 6,토픽 7,기준금리,시세차익
경기,512,N,Y,Y,N,N,Y,N,해당지역,385.0,19.25,59.0,0.0773333333333333,0.0010333333333333,0.1595,0.0010333333333333,0.0010333333333333,0.0796333333333333,0.6803,0.5,516756291.3954114
경기,512,N,Y,Y,N,N,Y,N,기타지역,390.0,38.91,60.0,0.0773333333333333,0.0010333333333333,0.1595,0.0010333333333333,0.0010333333333333,0.0796333333333333,0.6803,0.5,516756291.3954114
경기,297,N,Y,Y,N,N,Y,N,해당지역,685.0,52.69,64.0,0.1713666666666666,0.0473666666666666,0.0008333333333333,0.0388333333333333,0.0008333333333333,0.0765333333333333,0.6641,0.5,495696163.7980479
경기,297,N,Y,Y,N,N,Y,N,기타지역,572.0,87.76,60.0,0.1713666666666666,0.0473666666666666,0.0008333333333333,0.0388333333333333,0.0008333333333333,0.0765333333333333,0.6641,0.5,495696163.7980479
경기,297,N,Y,Y,N,N,Y,N,해당지역,488.0,34.86,54.0,0.1713666666666666,0.0473666666666666,0.0008333333333333,0.0388333333333333,0.0008333333333333,0.0765333333333333,0.6641,0.5,452416146.0569027
경기,297,N,Y,Y,N,N,Y,N,기타지역,622.0,66.61,53.0,0.1713666666666666,0.0473666666666666,0.0008333333333333,0.0388333333333333,0.0008333333333333,0.0765333333333333,0.6641,0.5,452416146.0569027
경기,297,N,Y,Y,N,N,Y,N,해당지역,139.0,23.17,69.0,0.1713666666666666,0.0473666666666666,0.0008333333333333,0.0388333333333333,0.0008333333333333,0.0765333333333333,0.6641,0.5,580449773.0074823
경기,297,N,Y,Y,N,N,Y,N,기타지역,195.0,71.11,52.0,0.1713666666666666,0.0473666666666666,0.0008333333333333,0.0388333333333333,0.0008333333333333,0.0765333333333333,0.6641,0.5,580449773.0074823
경기,297,N,Y,Y,N,N,Y,N,해당지역,192.0,32.0,52.0,0.1713666666666666,0.0473666666666666,0.0008333333333333,0.0388333333333333,0.0008333333333333,0.0765333333333333,0.6641,0.5,579769770.5997555
경기,297,N,Y,Y,N,N,Y,N,기타지역,202.0,78.0,55.0,0.1713666666666666,0.0473666666666666,0.0008333333333333,0.0388333333333333,0.0008333333333333,0.0765333333333333,0.6641,0.5,579769770.5997555
경기,297,N,Y,Y,N,N,Y,N,해당지역,346.0,28.83,57.0,0.1713666666666666,0.0473666666666666,0.0008333333333333,0.0388333333333333,0.0008333333333333,0.0765333333333333,0.6641,0.5,518909675.4945452
경기,297,N,Y,Y,N,N,Y,N,기타지역,417.0,66.65,56.0,0.1713666666666666,0.0473666666666666,0.0008333333333333,0.0388333333333333,0.0008333333333333,0.0765333333333333,0.6641,0.5,518909675.4945452
경기,1598,Y,Y,N,Y,N,N,N,해당지역,492.0,10.7,60.0,0.1351333333333333,0.2284666666666666,0.0009666666666666,0.1735,0.0689666666666666,0.0614333333333333,0.3314666666666667,0.5,366167812.39022183
경기,1598,Y,Y,N,Y,N,N,N,해당지역,162.0,13.5,67.0,0.1351333333333333,0.2284666666666666,0.0009666666666666,0.1735,0.0689666666666666,0.0614333333333333,0.3314666666666667,0.5,356967911.2262805
경기,1598,Y,Y,N,Y,N,N,N,해당지역,1361.0,6.74,69.0,0.1351333333333333,0.2284666666666666,0.0009666666666666,0.1735,0.0689666666666666,0.0614333333333333,0.3314666666666667,0.5,472660551.2344438
경기,1598,Y,Y,N,Y,N,N,N,해당지역,545.0,4.26,69.0,0.1351333333333333,0.2284666666666666,0.0009666666666666,0.1735,0.0689666666666666,0.0614333333333333,0.3314666666666667,0.5,468260584.1797967
경기,1598,Y,Y,N,Y,N,N,N,해당지역,178.0,10.47,60.0,0.1351333333333333,0.2284666666666666,0.0009666666666666,0.1735,0.0689666666666666,0.0614333333333333,0.3314666666666667,0.5,471260571.0016555
경기,1598,Y,Y,N,Y,N,N,N,해당지역,94.0,18.8,53.0,0.1351333333333333,0.2284666666666666,0.0009666666666666,0.1735,0.0689666666666666,0.0614333333333333,0.3314666666666667,0.5,460860551.2344438
경기,1598,Y,Y,N,Y,N,N,N,해당지역,188.0,8.55,64.0,0.1351333333333333,0.2284666666666666,0.0009666666666666,0.1735,0.0689666666666666,0.0614333333333333,0.3314666666666667,0.5,459460571.0016555
경기,1598,Y,Y,N,Y,N,N,N,해당지역,1026.0,11.03,69.0,0.1351333333333333,0.2284666666666666,0.0009666666666666,0.1735,0.0689666666666666,0.0614333333333333,0.3314666666666667,0.5,566650871.8897634
경기,1598,Y,Y,N,Y,N,N,N,해당지역,248.0,8.27,64.0,0.1351333333333333,0.2284666666666666,0.0009666666666666,0.1735,0.0689666666666666,0.0614333333333333,0.3314666666666667,0.5,567650740.1083517
경기,1598,Y,Y,N,Y,N,N,N,해당지역,146.0,29.2,60.0,0.1351333333333333,0.2284666666666666,0.0009666666666666,0.1735,0.0689666666666666,0.0614333333333333,0.3314666666666667,0.5,552350865.3006928
경기,1598,Y,Y,N,Y,N,N,N,해당지역,2577.0,19.52,73.0,0.1351333333333333,0.2284666666666666,0.0009666666666666,0.1735,0.0689666666666666,0.0614333333333333,0.3314666666666667,0.5,618544421.1896665
경기,1598,Y,Y,N,Y,N,N,N,해당지역,805.0,9.47,63.0,0.1351333333333333,0.2284666666666666,0.0009666666666666,0.1735,0.0689666666666666,0.0614333333333333,0.3314666666666667,0.5,623944052.201714
경기,1598,Y,Y,N,Y,N,N,N,해당지역,288.0,36.0,69.0,0.1351333333333333,0.2284666666666666,0.0009666666666666,0.1735,0.0689666666666666,0.0614333333333333,0.3314666666666667,0.5,602844414.600596
경기,1598,Y,Y,N,Y,N,N,N,해당지역,9634.0,148.22,68.0,0.1351333333333333,0.2284666666666666,0.0009666666666666,0.1735,0.0689666666666666,0.0614333333333333,0.3314666666666667,0.5,727334412.3914571
인천,104,N,Y,N,Y,N,N,N,해당지역,226.0,9.83,64.0,0.0008999999999999,0.1438666666666666,0.0178,0.0359666666666666,0.1807,0.4747666666666666,0.1459666666666666,0.5,386962463.3137172
인천,104,N,Y,N,Y,N,N,N,해당지역,266.0,9.17,56.0,0.0008999999999999,0.1438666666666666,0.0178,0.0359666666666666,0.1807,0.4747666666666666,0.1459666666666666,0.5,379512472.3657406
인천,104,N,Y,N,Y,N,N,N,해당지역,463.0,231.5,58.0,0.0008999999999999,0.1438666666666666,0.0178,0.0359666666666666,0.1807,0.4747666666666666,0.1459666666666666,0.5,462643431.5495909
인천,977,N,Y,N,N,N,N,N,해당지역,1207.0,18.57,71.0,0.0011,0.6692666666666667,0.0377333333333333,0.0469333333333333,0.1877999999999999,0.0011,0.0561,0.5,561672571.109826
인천,977,N,Y,N,N,N,N,N,해당지역,337.0,7.66,59.0,0.0011,0.6692666666666667,0.0377333333333333,0.0469333333333333,0.1877999999999999,0.0011,0.0561,0.5,555472574.1101263
인천,977,N,Y,N,N,N,N,N,해당지역,2825.0,18.34,74.0,0.0011,0.6692666666666667,0.0377333333333333,0.0469333333333333,0.1877999999999999,0.0011,0.0561,0.5,614769375.0308665
인천,977,N,Y,N,N,N,N,N,해당지역,898.0,7.68,65.0,0.0011,0.6692666666666667,0.0377333333333333,0.0469333333333333,0.1877999999999999,0.0011,0.0561,0.5,616369276.4547341
인천,977,N,Y,N,N,N,N,N,해당지역,236.0,6.38,67.0,0.0011,0.6692666666666667,0.0377333333333333,0.0469333333333333,0.1877999999999999,0.0011,0.0561,0.5,599669335.0148127
인천,977,N,Y,N,N,N,N,N,해당지역,1511.0,10.21,69.0,0.0011,0.6692666666666667,0.0377333333333333,0.0469333333333333,0.1877999999999999,0.0011,0.0561,0.5,708663232.0424675
인천,977,N,Y,N,N,N,N,N,해당지역,122.0,61.0,62.0,0.0011,0.6692666666666667,0.0377333333333333,0.0469333333333333,0.1877999999999999,0.0011,0.0561,0.5,874950549.8091371
경기,750,N,N,N,N,N,N,N,해당지역,93.0,2.07,58.0,0.1622333333333333,0.2869666666666666,0.0309333333333333,0.2934333333333334,0.0013333333333333,0.2238,0.0013333333333333,0.5,315080677.75606006
경기,750,N,N,N,N,N,N,N,해당지역,178.0,1.89,70.0,0.1622333333333333,0.2869666666666666,0.0309333333333333,0.2934333333333334,0.0013333333333333,0.2238,0.0013333333333333,0.5,375676035.2970937
경기,750,N,N,N,N,N,N,N,해당지역,659.0,5.07,69.0,0.1622333333333333,0.2869666666666666,0.0309333333333333,0.2934333333333334,0.0013333333333333,0.2238,0.0013333333333333,0.5,429272786.2973662
경기,750,N,N,N,N,N,N,N,해당지역,128.0,1.17,54.0,0.1622333333333333,0.2869666666666666,0.0309333333333333,0.2934333333333334,0.0013333333333333,0.2238,0.0013333333333333,0.5,424972635.9639265
경기,852,N,N,N,N,N,N,N,해당지역,470.0,3.03,63.0,0.1268,0.2990666666666666,0.0014333333333333,0.2913,0.0577666666666666,0.0168,0.2068999999999999,0.5,424972786.2973662
경기,539,N,N,Y,N,N,Y,N,해당지역,230.0,32.86,71.0,0.1006,0.0008,0.4519,0.0008,0.0008,0.4443,0.0008,0.5,290456387.5347934
경기,539,N,N,Y,N,N,Y,N,기타지역,320.0,68.27,65.0,0.1006,0.0008,0.4519,0.0008,0.0008,0.4443,0.0008,0.5,290456387.5347934
경기,539,N,N,Y,N,N,Y,N,해당지역,371.0,20.61,69.0,0.1006,0.0008,0.4519,0.0008,0.0008,0.4443,0.0008,0.5,281216395.06013244
경기,539,N,N,Y,N,N,Y,N,기타지역,367.0,29.0,60.0,0.1006,0.0008,0.4519,0.0008,0.0008,0.4443,0.0008,0.5,281216395.06013244
경기,539,N,N,Y,N,N,Y,N,해당지역,246.0,14.47,64.0,0.1006,0.0008,0.4519,0.0008,0.0008,0.4443,0.0008,0.5,274306361.7280023
경기,539,N,N,Y,N,N,Y,N,기타지역,366.0,28.89,63.0,0.1006,0.0008,0.4519,0.0008,0.0008,0.4443,0.0008,0.5,274306361.7280023
경기,539,N,N,Y,N,N,Y,N,해당지역,333.0,10.41,58.0,0.1006,0.0008,0.4519,0.0008,0.0008,0.4443,0.0008,0.5,261406370.15953407
경기,539,N,N,Y,N,N,Y,N,기타지역,526.0,21.96,60.0,0.1006,0.0008,0.4519,0.0008,0.0008,0.4443,0.0008,0.5,261406370.15953407
서울,51,Y,Y,Y,Y,N,N,N,해당지역,5274.0,405.69,75.0,0.2206999999999999,0.2187666666666666,0.0111333333333333,0.5004000000000001,0.0461333333333333,0.0014333333333333,0.0014333333333333,0.5,511035280.9475023
서울,51,Y,Y,Y,Y,N,N,N,해당지역,4645.0,331.79,74.0,0.2206999999999999,0.2187666666666666,0.0111333333333333,0.5004000000000001,0.0461333333333333,0.0014333333333333,0.0014333333333333,0.5,517135283.70308757
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,7461.0,155.44,82.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,899751044.7499028
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,2649.0,126.14,77.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,860151257.1638068
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,1158.0,89.08,74.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,869151133.2556962
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,1220.0,87.14,73.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,869151133.2556962
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,421.0,70.17,70.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,872350973.9452683
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,468.0,93.6,70.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,852650832.335999
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,179.0,179.0,67.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,832450513.7151432
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,272.0,136.0,66.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,864049646.358369
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,89.0,89.0,69.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,850149770.2664796
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,232.0,116.0,69.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,849549699.4618449
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,169.0,84.5,69.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,851249646.358369
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,187.0,187.0,68.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,844749628.6572104
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,175.0,175.0,68.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,853451186.3591721
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,96.0,96.0,64.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,843651062.4510616
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,97.0,97.0,64.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,843651062.4510616
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,407.0,67.83,69.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,863750124.2896528
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,306.0,102.0,70.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,899750903.1406336
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,310.0,155.0,81.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,899750035.7838595
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,212.0,212.0,69.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,856950743.8302057
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,124.0,124.0,63.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,899750425.2093499
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,300.0,100.0,71.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,839751274.8649654
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,383.0,95.75,69.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,851750177.3931286
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,284.0,94.67,69.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,867750814.6348404
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,14040.0,342.44,70.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,1086421147.4929316
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,3135.0,165.0,69.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,1044021129.791773
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,6856.0,180.42,69.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,1015320740.3662823
서울,780,Y,Y,Y,N,Y,Y,Y,해당지역,1572.0,131.0,68.0,0.1312333333333333,0.4526,0.0013333333333333,0.2985333333333333,0.0013333333333333,0.0859666666666666,0.0290666666666666,0.5,1006520687.2628065
경기,869,Y,Y,N,Y,N,N,N,해당지역,490.0,2.9,69.0,0.1035,0.1748333333333333,0.0340333333333333,0.0193333333333333,0.1204666666666666,0.3735333333333333,0.1743333333333333,0.5,360966195.61193454
경기,869,Y,Y,N,Y,N,N,N,해당지역,125.0,1.14,69.0,0.1035,0.1748333333333333,0.0340333333333333,0.0193333333333333,0.1204666666666666,0.3735333333333333,0.1743333333333333,0.5,355966195.61193454
경기,869,Y,Y,N,Y,N,N,N,해당지역,81.0,1.23,58.0,0.1035,0.1748333333333333,0.0340333333333333,0.0193333333333333,0.1204666666666666,0.3735333333333333,0.1743333333333333,0.5,353966072.93682176
경기,869,Y,Y,N,Y,N,N,N,해당지역,370.0,16.09,69.0,0.1035,0.1748333333333333,0.0340333333333333,0.0193333333333333,0.1204666666666666,0.3735333333333333,0.1743333333333333,0.5,480951901.38313925
경기,869,Y,Y,N,Y,N,N,N,해당지역,102.0,4.25,65.0,0.1035,0.1748333333333333,0.0340333333333333,0.0193333333333333,0.1204666666666666,0.3735333333333333,0.1743333333333333,0.5,474951859.7359301
경기,869,Y,Y,N,Y,N,N,N,해당지역,172.0,2.36,60.0,0.1035,0.1748333333333333,0.0340333333333333,0.0193333333333333,0.1204666666666666,0.3735333333333333,0.1743333333333333,0.5,466951874.2982876
인천,117,Y,Y,N,N,N,Y,N,해당지역,81.0,40.5,54.0,0.0008,0.0925333333333333,0.0353333333333333,0.0362666666666666,0.0219,0.4872333333333333,0.3258333333333333,0.5,651932834.5244373
인천,117,Y,Y,N,N,N,Y,N,해당지역,213.0,35.5,65.0,0.0008,0.0925333333333333,0.0353333333333333,0.0362666666666666,0.0219,0.4872333333333333,0.3258333333333333,0.5,652932753.8176118
인천,117,Y,Y,N,N,N,Y,N,해당지역,843.0,105.38,69.0,0.0008,0.0925333333333333,0.0353333333333333,0.0362666666666666,0.0219,0.4872333333333333,0.3258333333333333,0.5,774923800.3817471
인천,117,Y,Y,N,N,N,Y,N,해당지역,216.0,36.0,64.0,0.0008,0.0925333333333333,0.0353333333333333,0.0362666666666666,0.0219,0.4872333333333333,0.3258333333333333,0.5,778923852.2134638
인천,117,Y,Y,N,N,N,Y,N,해당지역,158.0,52.67,56.0,0.0008,0.0925333333333333,0.0353333333333333,0.0362666666666666,0.0219,0.4872333333333333,0.3258333333333333,0.5,783923797.8708681
인천,117,Y,Y,N,N,N,Y,N,해당지역,74.0,18.5,46.0,0.0008,0.0925333333333333,0.0353333333333333,0.0362666666666666,0.0219,0.4872333333333333,0.3258333333333333,0.5,740924470.7864436
인천,117,Y,Y,N,N,N,Y,N,해당지역,118.0,23.6,51.0,0.0008,0.0925333333333333,0.0353333333333333,0.0362666666666666,0.0219,0.4872333333333333,0.3258333333333333,0.5,746924492.4876124
인천,117,Y,Y,N,N,N,Y,N,해당지역,63.0,21.0,57.0,0.0008,0.0925333333333333,0.0353333333333333,0.0362666666666666,0.0219,0.4872333333333333,0.3258333333333333,0.5,771924265.9704555
인천,117,Y,Y,N,N,N,Y,N,해당지역,71.0,71.0,48.0,0.0008,0.0925333333333333,0.0353333333333333,0.0362666666666666,0.0219,0.4872333333333333,0.3258333333333333,0.5,713923993.6297569
경기,1721,N,Y,N,N,N,N,N,해당지역,369.0,1.63,69.0,0.0014333333333333,0.2636666666666666,0.2483,0.0014333333333333,0.0014333333333333,0.4527666666666667,0.0309666666666666,0.5,289975470.9194665
경기,1721,N,Y,N,N,N,N,N,해당지역,170.0,3.09,69.0,0.0014333333333333,0.2636666666666666,0.2483,0.0014333333333333,0.0014333333333333,0.4527666666666667,0.0309666666666666,0.5,345968819.9982934
경기,1721,N,Y,N,N,N,N,N,해당지역,79.0,1.16,61.0,0.0014333333333333,0.2636666666666666,0.2483,0.0014333333333333,0.0014333333333333,0.4527666666666667,0.0309666666666666,0.5,341968893.9462054
경기,1721,N,Y,N,N,N,N,N,해당지역,1113.0,4.56,69.0,0.0014333333333333,0.2636666666666666,0.2483,0.0014333333333333,0.0014333333333333,0.4527666666666667,0.0309666666666666,0.5,387965153.54426867
경기,1721,N,Y,N,N,N,N,N,해당지역,175.0,1.88,62.0,0.0014333333333333,0.2636666666666666,0.2483,0.0014333333333333,0.0014333333333333,0.4527666666666667,0.0309666666666666,0.5,383965180.4232267
경기,1475,N,Y,N,N,N,N,N,해당지역,366.0,3.85,74.0,0.0012,0.2803333333333333,0.2798666666666666,0.0012333333333333,0.0138999999999999,0.4221999999999999,0.0012,0.5,365624709.888822
경기,1475,N,Y,N,N,N,N,N,해당지역,90.0,3.33,59.0,0.0012,0.2803333333333333,0.2798666666666666,0.0012333333333333,0.0138999999999999,0.4221999999999999,0.0012,0.5,364704701.4531612
경기,1475,N,Y,N,N,N,N,N,해당지역,334.0,3.41,60.0,0.0012,0.2803333333333333,0.2798666666666666,0.0012333333333333,0.0138999999999999,0.4221999999999999,0.0012,0.5,351974705.67099166
경기,1475,N,Y,N,N,N,N,N,해당지역,372.0,5.03,69.0,0.0012,0.2803333333333333,0.2798666666666666,0.0012333333333333,0.0138999999999999,0.4221999999999999,0.0012,0.5,452917526.92362255
경기,1475,N,Y,N,N,N,N,N,해당지역,414.0,4.55,62.0,0.0012,0.2803333333333333,0.2798666666666666,0.0012333333333333,0.0138999999999999,0.4221999999999999,0.0012,0.5,436577526.9236225
경기,1475,N,Y,N,N,N,N,N,해당지역,912.0,8.6,69.0,0.0012,0.2803333333333333,0.2798666666666666,0.0012333333333333,0.0138999999999999,0.4221999999999999,0.0012,0.5,498704165.3127805
경기,1475,N,Y,N,N,N,N,N,해당지역,920.0,10.82,72.0,0.0012,0.2803333333333333,0.2798666666666666,0.0012333333333333,0.0138999999999999,0.4221999999999999,0.0012,0.5,495084156.87711966
경기,1475,N,Y,N,N,N,N,N,해당지역,447.0,6.48,66.0,0.0012,0.2803333333333333,0.2798666666666666,0.0012333333333333,0.0138999999999999,0.4221999999999999,0.0012,0.5,495884156.87711966
경기,1475,N,Y,N,N,N,N,N,해당지역,785.0,7.01,69.0,0.0012,0.2803333333333333,0.2798666666666666,0.0012333333333333,0.0138999999999999,0.4221999999999999,0.0012,0.5,476854156.87711966
경기,1063,Y,Y,N,N,N,N,N,해당지역,1156.0,14.1,69.0,0.0225333333333333,0.0008333333333333,0.3039,0.0438999999999999,0.1656333333333333,0.2739666666666667,0.1893333333333333,0.5,510162313.9044948
경기,1063,Y,Y,N,N,N,N,N,해당지역,965.0,11.35,62.0,0.0225333333333333,0.0008333333333333,0.3039,0.0438999999999999,0.1656333333333333,0.2739666666666667,0.1893333333333333,0.5,505622395.5319157
경기,1063,Y,Y,N,N,N,N,N,해당지역,4028.0,16.58,69.0,0.0225333333333333,0.0008333333333333,0.3039,0.0438999999999999,0.1656333333333333,0.2739666666666667,0.1893333333333333,0.5,616113801.6470828
경기,1063,Y,Y,N,N,N,N,N,해당지역,1989.0,14.95,69.0,0.0225333333333333,0.0008333333333333,0.3039,0.0438999999999999,0.1656333333333333,0.2739666666666667,0.1893333333333333,0.5,616653800.6246098
인천,1409,N,Y,Y,N,N,Y,N,해당지역,1547.0,23.8,69.0,0.0008,0.2246666666666666,0.4104333333333333,0.0427333333333333,0.0178666666666666,0.1517666666666666,0.1517333333333333,0.5,386962073.87348247
인천,1409,N,Y,Y,N,N,Y,N,해당지역,48.0,16.0,57.0,0.0008,0.2246666666666666,0.4104333333333333,0.0427333333333333,0.0178666666666666,0.1517666666666666,0.1517333333333333,0.5,380562074.0965965
인천,1409,N,Y,Y,N,N,Y,N,해당지역,618.0,4.68,65.0,0.0008,0.2246666666666666,0.4104333333333333,0.0427333333333333,0.0178666666666666,0.1517666666666666,0.1517333333333333,0.5,385462078.6927454
인천,1409,N,Y,Y,N,N,Y,N,해당지역,28.0,4.67,59.0,0.0008,0.2246666666666666,0.4104333333333333,0.0427333333333333,0.0178666666666666,0.1517666666666666,0.1517333333333333,0.5,336862078.6927454
인천,1409,N,Y,Y,N,N,Y,N,해당지역,77.0,12.83,69.0,0.0008,0.2246666666666666,0.4104333333333333,0.0427333333333333,0.0178666666666666,0.1517666666666666,0.1517333333333333,0.5,340262073.87348247
인천,1409,N,Y,Y,N,N,Y,N,해당지역,615.0,7.5,65.0,0.0008,0.2246666666666666,0.4104333333333333,0.0427333333333333,0.0178666666666666,0.1517666666666666,0.1517333333333333,0.5,443656250.6867167
인천,1409,N,Y,Y,N,N,Y,N,해당지역,884.0,5.85,65.0,0.0008,0.2246666666666666,0.4104333333333333,0.0427333333333333,0.0178666666666666,0.1517666666666666,0.1517333333333333,0.5,443856260.1021285
인천,1409,N,Y,Y,N,N,Y,N,해당지역,28.0,14.0,67.0,0.0008,0.2246666666666666,0.4104333333333333,0.0427333333333333,0.0178666666666666,0.1517666666666666,0.1517333333333333,0.5,390256260.10212845
인천,1409,N,Y,Y,N,N,Y,N,해당지역,41.0,20.5,65.0,0.0008,0.2246666666666666,0.4104333333333333,0.0427333333333333,0.0178666666666666,0.1517666666666666,0.1517333333333333,0.5,390056250.6867167
경기,930,N,Y,Y,N,N,Y,N,기타지역,474.0,3.38,68.0,0.1112333333333333,0.0011,0.028,0.0605666666666666,0.2134,0.5300999999999999,0.0555666666666666,0.5,411262441.7885043
경기,930,N,Y,Y,N,N,Y,N,기타지역,105.0,1.44,62.0,0.1112333333333333,0.0011,0.028,0.0605666666666666,0.2134,0.5300999999999999,0.0555666666666666,0.5,411262466.9757843
경기,505,N,N,N,N,N,N,N,해당지역,150.0,1.46,51.0,0.0258666666666666,0.2920666666666666,0.1073,0.4585666666666666,0.0186333333333333,0.0966666666666666,0.0009,0.5,254183402.3755927
경기,505,N,N,N,N,N,N,N,해당지역,137.0,1.76,56.0,0.0258666666666666,0.2920666666666666,0.1073,0.4585666666666666,0.0186333333333333,0.0966666666666666,0.0009,0.5,323178694.1001711
경기,505,N,N,N,N,N,N,N,해당지역,689.0,7.66,66.0,0.0258666666666666,0.2920666666666666,0.1073,0.4585666666666666,0.0186333333333333,0.0966666666666666,0.0009,0.5,354776478.91169435
경기,472,N,N,N,N,N,N,N,해당지역,252.0,2.33,77.0,0.1073,0.3023333333333333,0.4112333333333333,0.0973,0.0349333333333333,0.0334333333333333,0.0134333333333333,0.5,329166520.18127763
인천,1503,Y,Y,N,N,N,Y,N,해당지역,966.0,42.0,69.0,0.0017,0.4075666666666666,0.1409333333333333,0.1478666666666666,0.0176,0.0485666666666666,0.2358666666666666,0.5,758925215.5345933
인천,1503,Y,Y,N,N,N,Y,N,해당지역,346.0,15.04,65.0,0.0017,0.4075666666666666,0.1409333333333333,0.1478666666666666,0.0176,0.0485666666666666,0.2358666666666666,0.5,741925212.1878939
