공고번호,주택명,공급지역코드,공급규모,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,공급세대수,순위,거주지역,접수건수,경쟁률,최저당첨가점,전용면적,미달여부,공급금액(최고가 기준),법정동코드,전용면적당 시세차익
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,157,1순위,해당지역,0,14.48,58.0,59.98,N,480650000.0,4145010800.0,8012588.078514773
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,157,1순위,기타지역,0,0.0,0.0,59.98,Y,480650000.0,4145010800.0,8012588.078514773
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,157,2순위,해당지역,0,0.0,0.0,59.98,Y,480650000.0,4145010800.0,8012588.078514773
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,157,2순위,기타지역,0,0.0,0.0,59.98,Y,480650000.0,4145010800.0,8012588.078514773
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,54,1순위,해당지역,925,17.13,57.0,59.882,N,482450000.0,4145010800.0,8055761.710677143
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,54,1순위,기타지역,0,0.0,0.0,59.882,Y,482450000.0,4145010800.0,8055761.710677143
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,54,2순위,해당지역,0,0.0,0.0,59.882,Y,482450000.0,4145010800.0,8055761.710677143
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,54,2순위,기타지역,0,0.0,0.0,59.882,Y,482450000.0,4145010800.0,8055761.710677143
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,42,1순위,해당지역,0,29.5,62.0,74.642,N,630250000.0,4145010800.0,8442721.207302852
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,42,1순위,기타지역,0,0.0,0.0,74.642,Y,630250000.0,4145010800.0,8442721.207302852
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,42,2순위,해당지역,0,0.0,0.0,74.642,Y,630250000.0,4145010800.0,8442721.207302852
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,42,2순위,기타지역,0,0.0,0.0,74.642,Y,630250000.0,4145010800.0,8442721.207302852
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,38,1순위,해당지역,0,84.61,65.0,84.874,N,764130000.0,4145010800.0,9002194.070215961
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,38,1순위,기타지역,0,0.0,0.0,84.874,Y,764130000.0,4145010800.0,9002194.070215961
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,38,2순위,해당지역,0,0.0,0.0,84.874,Y,764130000.0,4145010800.0,9002194.070215961
2021000708,더샵 하남에디피스,410,596,Y,Y,Y,Y,N,N,N,38,2순위,기타지역,0,0.0,0.0,84.874,Y,764130000.0,4145010800.0,9002194.070215961
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,278,1순위,해당지역,0,6.09,37.0,84.9942,N,463000000.0,4122010500.0,5446913.939041139
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,278,1순위,기타지역,0,0.0,0.0,84.9942,Y,463000000.0,4122010500.0,5446913.939041139
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,278,2순위,해당지역,0,0.0,0.0,84.9942,Y,463000000.0,4122010500.0,5446913.939041139
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,278,2순위,기타지역,0,0.0,0.0,84.9942,Y,463000000.0,4122010500.0,5446913.939041139
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,75,1순위,해당지역,255,3.4,23.0,84.9366,N,460000000.0,4122010500.0,5415287.667193195
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,75,1순위,기타지역,0,0.0,0.0,84.9366,Y,460000000.0,4122010500.0,5415287.667193195
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,75,2순위,해당지역,0,0.0,0.0,84.9366,Y,460000000.0,4122010500.0,5415287.667193195
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,75,2순위,기타지역,0,0.0,0.0,84.9366,Y,460000000.0,4122010500.0,5415287.667193195
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,11,1순위,해당지역,125,11.36,41.0,84.9882,N,466000000.0,4122010500.0,5482597.534918958
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,11,1순위,기타지역,0,0.0,0.0,84.9882,Y,466000000.0,4122010500.0,5482597.534918958
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,11,2순위,해당지역,0,0.0,0.0,84.9882,Y,466000000.0,4122010500.0,5482597.534918958
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,11,2순위,기타지역,0,0.0,0.0,84.9882,Y,466000000.0,4122010500.0,5482597.534918958
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,7,1순위,해당지역,67,9.57,43.0,84.9882,N,459000000.0,4122010500.0,5400233.159629212
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,7,1순위,기타지역,0,0.0,0.0,84.9882,Y,459000000.0,4122010500.0,5400233.159629212
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,7,2순위,해당지역,0,0.0,0.0,84.9882,Y,459000000.0,4122010500.0,5400233.159629212
2021000707,평택 지제역 동문 디 이스트(5단지),410,741,N,Y,N,N,N,N,N,7,2순위,기타지역,0,0.0,0.0,84.9882,Y,459000000.0,4122010500.0,5400233.159629212
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,107,1순위,해당지역,138,1.29,24.0,59.9947,N,272000000.0,4182025021.0,4533532.442203581
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,107,1순위,기타지역,477,0.0,0.0,59.9947,Y,272000000.0,4182025021.0,4533532.442203581
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,107,2순위,해당지역,0,0.0,0.0,59.9947,Y,272000000.0,4182025021.0,4533532.442203581
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,107,2순위,기타지역,0,0.0,0.0,59.9947,Y,272000000.0,4182025021.0,4533532.442203581
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,12,1순위,해당지역,11,0.92,0.0,59.9945,Y,266000000.0,4182025021.0,4433538.388528038
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,12,1순위,기타지역,121,121.0,0.0,59.9945,N,266000000.0,4182025021.0,4433538.388528038
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,12,2순위,해당지역,0,0.0,60.0,59.9945,Y,266000000.0,4182025021.0,4433538.388528038
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,12,2순위,기타지역,0,0.0,0.0,59.9945,Y,266000000.0,4182025021.0,4433538.388528038
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,79,1순위,해당지역,301,3.81,44.0,84.9594,N,384000000.0,4182025021.0,4519604.559882931
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,79,1순위,기타지역,980,0.0,0.0,84.9594,Y,384000000.0,4182025021.0,4519604.559882931
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,79,2순위,해당지역,0,0.0,0.0,84.9594,Y,384000000.0,4182025021.0,4519604.559882931
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,79,2순위,기타지역,0,0.0,0.0,84.9594,Y,384000000.0,4182025021.0,4519604.559882931
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,50,1순위,해당지역,81,1.62,27.0,84.975,N,383000000.0,4182025021.0,4507006.63140372
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,50,1순위,기타지역,235,0.0,0.0,84.975,Y,383000000.0,4182025021.0,4507006.63140372
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,50,2순위,해당지역,0,0.0,0.0,84.975,Y,383000000.0,4182025021.0,4507006.63140372
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,50,2순위,기타지역,0,0.0,0.0,84.975,Y,383000000.0,4182025021.0,4507006.63140372
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,72,1순위,해당지역,104,1.44,27.0,84.9709,N,377000000.0,4182025021.0,4436611.70270236
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,72,1순위,기타지역,428,0.0,0.0,84.9709,Y,377000000.0,4182025021.0,4436611.70270236
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,72,2순위,해당지역,0,0.0,0.0,84.9709,Y,377000000.0,4182025021.0,4436611.70270236
2021000671,힐스테이트 가평 더뉴클래스,410,451,N,N,N,N,N,N,N,72,2순위,기타지역,0,0.0,0.0,84.9709,Y,377000000.0,4182025021.0,4436611.70270236
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,95,1순위,해당지역,72,0.76,0.0,77.9189,Y,408000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,95,1순위,기타지역,407,17.7,0.0,77.9189,N,408000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,95,2순위,해당지역,0,0.0,54.0,77.9189,Y,408000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,95,2순위,기타지역,0,0.0,0.0,77.9189,Y,408000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,59,1순위,해당지역,13,0.22,0.0,77.8676,Y,405000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,59,1순위,기타지역,128,2.78,0.0,77.8676,N,405000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,59,2순위,해당지역,28,0.0,32.0,77.8676,Y,405000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,59,2순위,기타지역,327,0.0,0.0,77.8676,Y,405000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,7,1순위,해당지역,51,7.29,51.0,77.9189,N,421000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,7,1순위,기타지역,143,0.0,0.0,77.9189,Y,421000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,7,2순위,해당지역,0,0.0,0.0,77.9189,Y,421000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,7,2순위,기타지역,0,0.0,0.0,77.9189,Y,421000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,2,1순위,해당지역,3,1.5,0.0,108.396,N,1013000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,2,1순위,기타지역,47,0.0,0.0,108.396,Y,1013000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,2,2순위,해당지역,0,0.0,0.0,108.396,Y,1013000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,2,2순위,기타지역,0,0.0,0.0,108.396,Y,1013000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,1,1순위,해당지역,2,2.0,0.0,108.7421,N,1018000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,1,1순위,기타지역,20,0.0,0.0,108.7421,Y,1018000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,1,2순위,해당지역,0,0.0,0.0,108.7421,Y,1018000000.0,4183031023.0,
2021000623,양평 우방아이유쉘 에코리버,410,219,N,N,N,N,N,N,N,1,2순위,기타지역,0,0.0,0.0,108.7421,Y,1018000000.0,4183031023.0,
2021000627,인천강화 서희스타힐스 2단지,400,154,N,N,N,N,N,N,N,111,1순위,해당지역,41,0.37,0.0,59.957,Y,268000000.0,2871031025.0,4469612.64563795
2021000627,인천강화 서희스타힐스 2단지,400,154,N,N,N,N,N,N,N,111,1순위,기타지역,67,0.97,0.0,59.957,Y,268000000.0,2871031025.0,4469612.64563795
2021000627,인천강화 서희스타힐스 2단지,400,154,N,N,N,N,N,N,N,111,2순위,해당지역,37,12.33,0.0,59.957,N,268000000.0,2871031025.0,4469612.64563795
2021000627,인천강화 서희스타힐스 2단지,400,154,N,N,N,N,N,N,N,111,2순위,기타지역,35,0.0,0.0,59.957,Y,268000000.0,2871031025.0,4469612.64563795
2021000627,인천강화 서희스타힐스 2단지,400,154,N,N,N,N,N,N,N,33,1순위,해당지역,13,0.39,0.0,59.9669,Y,265000000.0,2871031025.0,4418847.111422772
2021000627,인천강화 서희스타힐스 2단지,400,154,N,N,N,N,N,N,N,33,1순위,기타지역,34,1.7,0.0,59.9669,N,265000000.0,2871031025.0,4418847.111422772
2021000627,인천강화 서희스타힐스 2단지,400,154,N,N,N,N,N,N,N,33,2순위,해당지역,5,0.0,0.0,59.9669,Y,265000000.0,2871031025.0,4418847.111422772
2021000627,인천강화 서희스타힐스 2단지,400,154,N,N,N,N,N,N,N,33,2순위,기타지역,32,0.0,0.0,59.9669,Y,265000000.0,2871031025.0,4418847.111422772
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,96,1순위,해당지역,27,0.28,0.0,59.957,Y,274000000.0,2871031025.0,4569684.363702563
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,96,1순위,기타지역,45,0.75,0.0,59.957,Y,274000000.0,2871031025.0,4569684.363702563
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,96,2순위,해당지역,15,0.91,0.0,59.957,Y,274000000.0,2871031025.0,4569684.363702563
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,96,2순위,기타지역,36,4.0,0.0,59.957,N,274000000.0,2871031025.0,4569684.363702563
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,14,1순위,해당지역,2,0.14,0.0,59.9669,Y,271000000.0,2871031025.0,4518902.308539848
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,14,1순위,기타지역,7,0.64,0.0,59.9669,Y,271000000.0,2871031025.0,4518902.308539848
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,14,2순위,해당지역,1,0.71,0.0,59.9669,Y,271000000.0,2871031025.0,4518902.308539848
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,14,2순위,기타지역,17,4.25,0.0,59.9669,N,271000000.0,2871031025.0,4518902.308539848
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,94,1순위,해당지역,44,0.47,0.0,71.995,Y,322000000.0,2871031025.0,4472275.386864041
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,94,1순위,기타지역,66,1.32,0.0,71.995,N,322000000.0,2871031025.0,4472275.386864041
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,94,2순위,해당지역,50,0.0,0.0,71.995,Y,322000000.0,2871031025.0,4472275.386864041
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,94,2순위,기타지역,68,0.0,0.0,71.995,Y,322000000.0,2871031025.0,4472275.386864041
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,32,1순위,해당지역,8,0.25,0.0,71.9635,Y,319000000.0,2871031025.0,4432545.312363295
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,32,1순위,기타지역,14,0.69,0.0,71.9635,Y,319000000.0,2871031025.0,4432545.312363295
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,32,2순위,해당지역,27,2.7,0.0,71.9635,N,319000000.0,2871031025.0,4432545.312363295
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,32,2순위,기타지역,40,0.0,0.0,71.9635,Y,319000000.0,2871031025.0,4432545.312363295
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,31,1순위,해당지역,62,2.0,40.0,84.9495,N,373000000.0,2871031025.0,4390586.5440921355
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,31,1순위,기타지역,142,0.0,0.0,84.9495,Y,373000000.0,2871031025.0,4390586.5440921355
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,31,2순위,해당지역,0,0.0,0.0,84.9495,Y,373000000.0,2871031025.0,4390586.5440921355
2021000626,인천강화 서희스타힐스 1단지,400,303,N,N,N,N,N,N,N,31,2순위,기타지역,0,0.0,0.0,84.9495,Y,373000000.0,2871031025.0,4390586.5440921355
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,26,1순위,해당지역,0,321.31,71.0,84.0964,N,806070000.0,1174010300.0,9583092.250858705
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,26,1순위,기타지역,0,520.38,0.0,84.0964,N,806070000.0,1174010300.0,9583092.250858705
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,26,2순위,해당지역,0,0.0,70.0,84.0964,Y,806070000.0,1174010300.0,9583092.250858705
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,26,2순위,기타지역,0,0.0,0.0,84.0964,Y,806070000.0,1174010300.0,9583092.250858705
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,15,1순위,해당지역,0,190.63,71.0,84.0964,N,798970000.0,1174010300.0,9498665.33127594
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,15,1순위,기타지역,859,339.43,0.0,84.0964,N,798970000.0,1174010300.0,9498665.33127594
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,15,2순위,해당지역,0,0.0,70.0,84.0964,Y,798970000.0,1174010300.0,9498665.33127594
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,15,2순위,기타지역,0,0.0,0.0,84.0964,Y,798970000.0,1174010300.0,9498665.33127594
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,5,1순위,해당지역,619,206.33,69.0,84.8514,N,803910000.0,1174010300.0,9472348.893405326
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,5,1순위,기타지역,410,513.0,0.0,84.8514,N,803910000.0,1174010300.0,9472348.893405326
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,5,2순위,해당지역,0,0.0,69.0,84.8514,Y,803910000.0,1174010300.0,9472348.893405326
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,5,2순위,기타지역,0,0.0,0.0,84.8514,Y,803910000.0,1174010300.0,9472348.893405326
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,48,1순위,해당지역,0,436.96,72.0,84.0835,N,805270000.0,1174010300.0,9575048.430386113
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,48,1순위,기타지역,0,689.79,0.0,84.0835,N,805270000.0,1174010300.0,9575048.430386113
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,48,2순위,해당지역,0,0.0,70.0,84.0835,Y,805270000.0,1174010300.0,9575048.430386113
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,48,2순위,기타지역,0,0.0,0.0,84.0835,Y,805270000.0,1174010300.0,9575048.430386113
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,12,1순위,해당지역,791,131.83,69.0,84.2087,N,798490000.0,1174010300.0,9480295.22964539
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,12,1순위,기타지역,439,204.0,0.0,84.2087,N,798490000.0,1174010300.0,9480295.22964539
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,12,2순위,해당지역,0,0.0,69.0,84.2087,Y,798490000.0,1174010300.0,9480295.22964539
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,12,2순위,기타지역,0,0.0,0.0,84.2087,Y,798490000.0,1174010300.0,9480295.22964539
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,6,1순위,해당지역,372,124.0,69.0,84.2087,N,805610000.0,1174010300.0,9564847.063363284
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,6,1순위,기타지역,211,193.33,0.0,84.2087,N,805610000.0,1174010300.0,9564847.063363284
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,6,2순위,해당지역,0,0.0,69.0,84.2087,Y,805610000.0,1174010300.0,9564847.063363284
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,6,2순위,기타지역,0,0.0,0.0,84.2087,Y,805610000.0,1174010300.0,9564847.063363284
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,11,1순위,해당지역,875,145.83,69.0,84.1277,N,790570000.0,1174010300.0,9395282.376876835
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,11,1순위,기타지역,441,262.0,0.0,84.1277,N,790570000.0,1174010300.0,9395282.376876835
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,11,2순위,해당지역,0,0.0,69.0,84.1277,Y,790570000.0,1174010300.0,9395282.376876835
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,11,2순위,기타지역,0,0.0,0.0,84.1277,Y,790570000.0,1174010300.0,9395282.376876835
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,1,1순위,해당지역,539,539.0,71.0,84.0593,N,779510000.0,1174010300.0,9271355.252687288
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,1,1순위,기타지역,245,0.0,0.0,84.0593,Y,779510000.0,1174010300.0,9271355.252687288
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,1,2순위,해당지역,0,0.0,0.0,84.0593,Y,779510000.0,1174010300.0,9271355.252687288
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,1,2순위,기타지역,0,0.0,0.0,84.0593,Y,779510000.0,1174010300.0,9271355.252687288
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,16,1순위,해당지역,0,235.63,70.0,84.0505,N,772840000.0,1174010300.0,9192969.107963517
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,16,1순위,기타지역,0,362.63,0.0,84.0505,N,772840000.0,1174010300.0,9192969.107963517
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,16,2순위,해당지역,0,0.0,69.0,84.0505,Y,772840000.0,1174010300.0,9192969.107963517
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,16,2순위,기타지역,0,0.0,0.0,84.0505,Y,772840000.0,1174010300.0,9192969.107963517
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,4,1순위,해당지역,631,315.5,69.0,84.358,N,794910000.0,1174010300.0,9421074.959280442
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,4,1순위,기타지역,333,481.0,0.0,84.358,N,794910000.0,1174010300.0,9421074.959280442
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,4,2순위,해당지역,0,0.0,69.0,84.358,Y,794910000.0,1174010300.0,9421074.959280442
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,4,2순위,기타지역,0,0.0,0.0,84.358,Y,794910000.0,1174010300.0,9421074.959280442
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,14,1순위,해당지역,975,139.29,69.0,84.2924,N,802890000.0,1174010300.0,9523078.845166903
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,14,1순위,기타지역,581,221.29,0.0,84.2924,N,802890000.0,1174010300.0,9523078.845166903
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,14,2순위,해당지역,0,0.0,69.0,84.2924,Y,802890000.0,1174010300.0,9523078.845166903
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,14,2순위,기타지역,0,0.0,0.0,84.2924,Y,802890000.0,1174010300.0,9523078.845166903
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,14,1순위,해당지역,868,124.0,69.0,84.2718,N,791380000.0,1174010300.0,9388825.348683553
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,14,1순위,기타지역,511,196.0,0.0,84.2718,N,791380000.0,1174010300.0,9388825.348683553
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,14,2순위,해당지역,0,0.0,69.0,84.2718,Y,791380000.0,1174010300.0,9388825.348683553
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,14,2순위,기타지역,0,0.0,0.0,84.2718,Y,791380000.0,1174010300.0,9388825.348683553
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,6,1순위,해당지역,517,172.33,70.0,84.4162,N,797370000.0,1174010300.0,9443719.644185
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,6,1순위,기타지역,285,266.33,0.0,84.4162,N,797370000.0,1174010300.0,9443719.644185
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,6,2순위,해당지역,0,0.0,69.0,84.4162,Y,797370000.0,1174010300.0,9443719.644185
2021000516,e편한세상 강일 어반브릿지,100,593,Y,Y,Y,N,Y,Y,Y,6,2순위,기타지역,0,0.0,0.0,84.4162,Y,797370000.0,1174010300.0,9443719.644185
