공급규모,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,순위,거주지역,접수건수,경쟁률,토픽 1,토픽 2,토픽 3,토픽 4,토픽 5,토픽 6,토픽 7,법정동코드,기준금리,시세차익
380,Y,Y,Y,N,N,Y,N,1순위,해당지역,318.0,26.5,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,4159013100.0,0.5,338953599.1460372
380,Y,Y,Y,N,N,Y,N,1순위,기타지역,647.0,87.25,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,4159013100.0,0.5,338953599.1460372
380,Y,Y,Y,N,N,Y,N,1순위,해당지역,2834.0,202.43,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,4159013100.0,0.5,407948177.6190471
380,Y,Y,Y,N,N,Y,N,1순위,기타지역,3951.0,574.36,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,4159013100.0,0.5,407948177.6190471
380,Y,Y,Y,N,N,Y,N,1순위,해당지역,1364.0,113.67,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,4159013100.0,0.5,397948389.53541154
380,Y,Y,Y,N,N,Y,N,1순위,기타지역,2221.0,333.2,0.2212333333333333,0.1338666666666666,0.1498,0.1737666666666666,0.1049,0.1460666666666666,0.0703666666666666,4159013100.0,0.5,397948389.53541154
281,Y,Y,Y,N,N,N,N,1순위,해당지역,253.0,7.91,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,1114013400.0,0.5,372787275.64107484
281,Y,Y,Y,N,N,N,N,1순위,해당지역,99.0,16.5,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,1114013400.0,0.5,388487275.6410749
281,Y,Y,Y,N,N,N,N,1순위,해당지역,321.0,7.64,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,1114013400.0,0.5,431785278.8330135
281,Y,Y,Y,N,N,N,N,1순위,해당지역,468.0,11.14,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,1114013400.0,0.5,462484734.6871401
281,Y,Y,Y,N,N,N,N,1순위,해당지역,231.0,19.25,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,1114013400.0,0.5,467684734.6871401
281,Y,Y,Y,N,N,N,N,1순위,해당지역,2754.0,393.43,0.2173,0.3138333333333333,0.0159666666666666,0.2567,0.0992333333333333,0.0832,0.0137666666666666,1114013400.0,0.5,678178112.4318618
48,Y,Y,N,N,N,N,N,1순위,해당지역,27.0,2.45,0.3603,0.0007666666666666,0.07,0.1868666666666666,0.0257666666666666,0.226,0.1303666666666666,4111513300.0,0.5,366967825.7655884
48,Y,Y,N,N,N,N,N,1순위,해당지역,21.0,1.75,0.3603,0.0007666666666666,0.07,0.1868666666666666,0.0257666666666666,0.226,0.1303666666666666,4111513300.0,0.5,363967032.3196103
48,Y,Y,N,N,N,N,N,1순위,해당지역,29.0,2.64,0.3603,0.0007666666666666,0.07,0.1868666666666666,0.0257666666666666,0.226,0.1303666666666666,4111513300.0,0.5,387967032.3196103
48,Y,Y,N,N,N,N,N,1순위,해당지역,93.0,8.45,0.3603,0.0007666666666666,0.07,0.1868666666666666,0.0257666666666666,0.226,0.1303666666666666,4111513300.0,0.5,394965574.36262554
158,Y,Y,N,Y,N,N,N,1순위,해당지역,93.0,10.33,0.0012666666666666,0.0012666666666666,0.2114666666666667,0.0012666666666666,0.0012666666666666,0.4184333333333332,0.3650666666666666,4127310100.0,0.5,316563234.4682756
158,Y,Y,N,Y,N,N,N,1순위,해당지역,507.0,14.91,0.0012666666666666,0.0012666666666666,0.2114666666666667,0.0012666666666666,0.0012666666666666,0.4184333333333332,0.3650666666666666,4127310100.0,0.5,408452031.6099876
158,Y,Y,N,Y,N,N,N,1순위,해당지역,619.0,16.73,0.0012666666666666,0.0012666666666666,0.2114666666666667,0.0012666666666666,0.0012666666666666,0.4184333333333332,0.3650666666666666,4127310100.0,0.5,407852024.4123659
158,Y,Y,N,Y,N,N,N,1순위,해당지역,367.0,183.5,0.0012666666666666,0.0012666666666666,0.2114666666666667,0.0012666666666666,0.0012666666666666,0.4184333333333332,0.3650666666666666,4127310100.0,0.5,489241623.28916407
453,N,N,N,N,N,N,N,1순위,해당지역,629.0,7.23,0.0942333333333333,0.2322666666666666,0.0009333333333333,0.2025333333333333,0.1807666666666666,0.2883333333333333,0.0009333333333333,4183025021.0,0.5,414564959.4042363
453,N,N,N,N,N,N,N,1순위,해당지역,1296.0,13.5,0.0942333333333333,0.2322666666666666,0.0009333333333333,0.2025333333333333,0.1807666666666666,0.2883333333333333,0.0009333333333333,4183025021.0,0.5,459261135.59957814
453,N,N,N,N,N,N,N,1순위,해당지역,324.0,6.48,0.0942333333333333,0.2322666666666666,0.0009333333333333,0.2025333333333333,0.1807666666666666,0.2883333333333333,0.0009333333333333,4183025021.0,0.5,454861334.5197511
531,Y,Y,Y,N,N,Y,N,1순위,해당지역,4768.0,198.67,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,0.5,488576015.9107699
531,Y,Y,Y,N,N,Y,N,1순위,기타지역,15399.0,905.63,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,0.5,488576015.9107699
531,Y,Y,Y,N,N,Y,N,1순위,해당지역,3146.0,131.08,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,0.5,440246006.95339555
531,Y,Y,Y,N,N,Y,N,1순위,기타지역,11840.0,636.27,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,0.5,440246006.95339555
531,Y,Y,Y,N,N,Y,N,1순위,해당지역,19863.0,945.86,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,0.5,583786115.50017
531,Y,Y,Y,N,N,Y,N,1순위,기타지역,31385.0,2985.36,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,0.5,583786115.50017
531,Y,Y,Y,N,N,Y,N,1순위,해당지역,13963.0,664.9,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,0.5,513936099.1336094
531,Y,Y,Y,N,N,Y,N,1순위,기타지역,22139.0,2125.94,0.3072999999999999,0.2006666666666667,0.0395,0.3511,0.0789333333333333,0.0011666666666666,0.0213,4159012900.0,0.5,513936099.1336094
447,Y,Y,Y,N,N,Y,N,1순위,해당지역,738.0,49.2,0.1125666666666666,0.2118666666666666,0.0011,0.1636666666666666,0.1368,0.1020666666666666,0.2719333333333333,2826011400.0,0.5,479956415.30085474
447,Y,Y,Y,N,N,Y,N,1순위,해당지역,907.0,31.28,0.1125666666666666,0.2118666666666666,0.0011,0.1636666666666666,0.1368,0.1020666666666666,0.2719333333333333,2826011400.0,0.5,472956455.3037557
447,Y,Y,Y,N,N,Y,N,1순위,해당지역,1823.0,43.4,0.1125666666666666,0.2118666666666666,0.0011,0.1636666666666666,0.1368,0.1020666666666666,0.2719333333333333,2826011400.0,0.5,472956416.7881421
447,Y,Y,Y,N,N,Y,N,1순위,해당지역,403.0,50.38,0.1125666666666666,0.2118666666666666,0.0011,0.1636666666666666,0.1368,0.1020666666666666,0.2719333333333333,2826011400.0,0.5,470956423.5578638
447,Y,Y,Y,N,N,Y,N,1순위,해당지역,397.0,49.63,0.1125666666666666,0.2118666666666666,0.0011,0.1636666666666666,0.1368,0.1020666666666666,0.2719333333333333,2826011400.0,0.5,470956408.7875619
49,N,Y,N,N,N,N,N,1순위,해당지역,264.0,26.4,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,2824510800.0,0.5,395979992.6850713
49,N,Y,N,N,N,N,N,1순위,해당지역,108.0,27.0,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,2824510800.0,0.5,392579959.78192943
49,N,Y,N,N,N,N,N,1순위,해당지역,64.0,21.33,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,2824510800.0,0.5,399879997.7625105
49,N,Y,N,N,N,N,N,1순위,해당지역,254.0,63.5,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,2824510800.0,0.5,523171623.66237545
49,N,Y,N,N,N,N,N,1순위,해당지역,410.0,82.0,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,2824510800.0,0.5,521271619.7874877
49,N,Y,N,N,N,N,N,1순위,해당지역,121.0,60.5,0.0556333333333333,0.0009666666666666,0.1175333333333333,0.0009666666666666,0.0009666666666666,0.2908666666666666,0.5331333333333333,2824510800.0,0.5,524571647.9472325
370,Y,Y,Y,N,N,Y,N,1순위,해당지역,273.0,7.8,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.9470333333333332,0.0467666666666666,2826011400.0,0.5,341970204.44970053
370,Y,Y,Y,N,N,Y,N,1순위,해당지역,143.0,7.15,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.9470333333333332,0.0467666666666666,2826011400.0,0.5,331370263.2076512
370,Y,Y,Y,N,N,Y,N,1순위,해당지역,890.0,37.08,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.0012666666666666,0.9470333333333332,0.0467666666666666,2826011400.0,0.5,462557806.96951133
810,Y,Y,Y,N,N,Y,N,1순위,해당지역,625.0,7.91,0.0645333333333333,0.0269333333333333,0.0012666666666666,0.2082666666666666,0.2468,0.3858,0.0664,2826011400.0,0.5,334070204.44970053
810,Y,Y,Y,N,N,Y,N,1순위,해당지역,302.0,8.39,0.0645333333333333,0.0269333333333333,0.0012666666666666,0.2082666666666666,0.2468,0.3858,0.0664,2826011400.0,0.5,323770263.20765114
810,Y,Y,Y,N,N,Y,N,1순위,해당지역,1837.0,32.8,0.0645333333333333,0.0269333333333333,0.0012666666666666,0.2082666666666666,0.2468,0.3858,0.0664,2826011400.0,0.5,451957806.9695113
650,N,Y,Y,N,N,Y,N,1순위,해당지역,1159.0,17.04,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,0.5,380272127.88949144
650,N,Y,Y,N,N,Y,N,1순위,기타지역,442.0,24.25,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,0.5,380272127.88949144
650,N,Y,Y,N,N,Y,N,1순위,해당지역,163.0,20.38,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,0.5,365472127.6927302
650,N,Y,Y,N,N,Y,N,1순위,기타지역,94.0,36.31,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,0.5,365472127.6927302
650,N,Y,Y,N,N,Y,N,1순위,해당지역,131.0,21.83,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,0.5,372972126.085847
650,N,Y,Y,N,N,Y,N,1순위,기타지역,119.0,41.0,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,0.5,372972126.085847
650,N,Y,Y,N,N,Y,N,1순위,해당지역,927.0,34.33,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,0.5,389473121.3328494
650,N,Y,Y,N,N,Y,N,1순위,기타지역,351.0,49.49,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,0.5,389473121.3328494
650,N,Y,Y,N,N,Y,N,1순위,해당지역,450.0,16.07,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,0.5,389473162.1919326
650,N,Y,Y,N,N,Y,N,1순위,기타지역,189.0,23.61,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,0.5,389473162.1919326
650,N,Y,Y,N,N,Y,N,1순위,해당지역,302.0,10.79,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,0.5,389473163.93128985
650,N,Y,Y,N,N,Y,N,1순위,기타지역,232.0,20.3,0.1007,0.1323,0.0012,0.632,0.0012,0.0012,0.1315,4159012600.0,0.5,389473163.93128985
237,N,Y,N,Y,N,N,N,1순위,해당지역,626.0,13.32,0.0938666666666666,0.2386666666666666,0.0295666666666666,0.1709666666666666,0.1790333333333333,0.1084666666666666,0.1794333333333333,4136025021.0,0.5,398963129.1543279
237,N,Y,N,Y,N,N,N,1순위,해당지역,167.0,7.59,0.0938666666666666,0.2386666666666666,0.0295666666666666,0.1709666666666666,0.1790333333333333,0.1084666666666666,0.1794333333333333,4136025021.0,0.5,390963076.34542155
237,N,Y,N,Y,N,N,N,1순위,해당지역,153.0,5.46,0.0938666666666666,0.2386666666666666,0.0295666666666666,0.1709666666666666,0.1790333333333333,0.1084666666666666,0.1794333333333333,4136025021.0,0.5,379963042.45405805
237,N,Y,N,Y,N,N,N,1순위,해당지역,1239.0,38.72,0.0938666666666666,0.2386666666666666,0.0295666666666666,0.1709666666666666,0.1790333333333333,0.1084666666666666,0.1794333333333333,4136025021.0,0.5,535947665.449483
112,Y,Y,N,N,N,N,N,1순위,해당지역,487.0,97.4,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,0.5,444759904.6824167
112,Y,Y,N,N,N,N,N,1순위,해당지역,121.0,121.0,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,0.5,494759904.68241674
112,Y,Y,N,N,N,N,N,1순위,해당지역,70.0,70.0,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,0.5,634748531.126896
112,Y,Y,N,N,N,N,N,1순위,해당지역,1506.0,37.65,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,0.5,694744822.3170244
112,Y,Y,N,N,N,N,N,1순위,해당지역,159.0,26.5,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,0.5,674744880.6762031
112,Y,Y,N,N,N,N,N,1순위,해당지역,139.0,34.75,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,0.5,624744853.6180378
112,Y,Y,N,N,N,N,N,1순위,해당지역,76.0,76.0,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,0.5,624744853.6180378
112,Y,Y,N,N,N,N,N,1순위,해당지역,155.0,155.0,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,0.5,694743539.856057
112,Y,Y,N,N,N,N,N,1순위,해당지역,828.0,82.8,0.0940666666666666,0.2174666666666666,0.0248333333333333,0.1714666666666666,0.0227666666666666,0.0926333333333333,0.3768666666666667,1132010500.0,0.5,694741768.1066111
274,N,Y,N,Y,N,N,N,1순위,해당지역,47.0,3.62,0.0939666666666666,0.0014666666666666,0.1141666666666666,0.1713333333333333,0.0226333333333333,0.2047,0.3918333333333333,4136025022.0,0.5,297874027.68335354
274,N,Y,N,Y,N,N,N,1순위,해당지역,826.0,9.39,0.0939666666666666,0.0014666666666666,0.1141666666666666,0.1713333333333333,0.0226333333333333,0.2047,0.3918333333333333,4136025022.0,0.5,399967444.7628451
274,N,Y,N,Y,N,N,N,1순위,해당지역,174.0,7.57,0.0939666666666666,0.0014666666666666,0.1141666666666666,0.1713333333333333,0.0226333333333333,0.2047,0.3918333333333333,4136025022.0,0.5,386367444.7628451
274,N,Y,N,Y,N,N,N,1순위,해당지역,219.0,36.5,0.0939666666666666,0.0014666666666666,0.1141666666666666,0.1713333333333333,0.0226333333333333,0.2047,0.3918333333333333,4136025022.0,0.5,469759429.82571644
274,N,Y,N,Y,N,N,N,1순위,해당지역,216.0,36.0,0.0939666666666666,0.0014666666666666,0.1141666666666666,0.1713333333333333,0.0226333333333333,0.2047,0.3918333333333333,4136025022.0,0.5,488957812.6814724
274,N,Y,N,Y,N,N,N,1순위,해당지역,507.0,507.0,0.0939666666666666,0.0014666666666666,0.1141666666666666,0.1713333333333333,0.0226333333333333,0.2047,0.3918333333333333,4136025022.0,0.5,528623946.78109103
1172,Y,Y,Y,N,N,Y,N,1순위,해당지역,744.0,15.5,0.1104333333333333,0.1848666666666666,0.0119999999999999,0.0936333333333333,0.0532333333333333,0.2211666666666666,0.3247666666666666,2826011400.0,0.5,399958218.36423624
1172,Y,Y,Y,N,N,Y,N,1순위,해당지역,2293.0,20.66,0.1104333333333333,0.1848666666666666,0.0119999999999999,0.0936333333333333,0.0532333333333333,0.2211666666666666,0.3247666666666666,2826011400.0,0.5,443953829.03001606
1172,Y,Y,Y,N,N,Y,N,1순위,해당지역,582.0,32.33,0.1104333333333333,0.1848666666666666,0.0119999999999999,0.0936333333333333,0.0532333333333333,0.2211666666666666,0.3247666666666666,2826011400.0,0.5,442953811.258552
1172,Y,Y,Y,N,N,Y,N,1순위,해당지역,1377.0,14.05,0.1104333333333333,0.1848666666666666,0.0119999999999999,0.0936333333333333,0.0532333333333333,0.2211666666666666,0.3247666666666666,2826011400.0,0.5,535944136.89745665
1172,Y,Y,Y,N,N,Y,N,1순위,해당지역,801.0,12.14,0.1104333333333333,0.1848666666666666,0.0119999999999999,0.0936333333333333,0.0532333333333333,0.2211666666666666,0.3247666666666666,2826011400.0,0.5,541944180.3750445
34,Y,Y,N,N,N,N,N,1순위,해당지역,1231.0,94.69,0.1861666666666666,0.1598666666666666,0.0435333333333333,0.1032666666666666,0.2760666666666667,0.1700333333333333,0.0611333333333333,1162010100.0,0.5,536345112.7961773
34,Y,Y,N,N,N,N,N,1순위,해당지역,2691.0,538.2,0.1861666666666666,0.1598666666666666,0.0435333333333333,0.1032666666666666,0.2760666666666667,0.1700333333333333,0.0611333333333333,1162010100.0,0.5,677025493.5513511
1069,N,Y,N,Y,N,N,N,1순위,해당지역,38.0,1.73,0.0399666666666666,0.0010666666666666,0.1276666666666666,0.0098666666666666,0.0010666666666666,0.3307333333333333,0.4895666666666667,4146110100.0,0.5,272479961.7033445
1069,N,Y,N,Y,N,N,N,1순위,해당지역,508.0,2.59,0.0399666666666666,0.0010666666666666,0.1276666666666666,0.0098666666666666,0.0010666666666666,0.3307333333333333,0.4895666666666667,4146110100.0,0.5,316976870.36782175
1069,N,Y,N,Y,N,N,N,1순위,해당지역,608.0,7.79,0.0399666666666666,0.0010666666666666,0.1276666666666666,0.0098666666666666,0.0010666666666666,0.3307333333333333,0.4895666666666667,4146110100.0,0.5,387771091.46950287
1069,N,Y,N,Y,N,N,N,1순위,해당지역,695.0,17.38,0.0399666666666666,0.0010666666666666,0.1276666666666666,0.0098666666666666,0.0010666666666666,0.3307333333333333,0.4895666666666667,4146110100.0,0.5,427267230.8869619
208,N,Y,Y,N,N,Y,N,1순위,해당지역,104.0,104.0,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,607848980.8287804
208,N,Y,Y,N,N,Y,N,1순위,기타지역,65.0,482.0,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,607848980.8287804
208,N,Y,Y,N,N,Y,N,1순위,해당지역,99.0,99.0,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,541247514.4699912
208,N,Y,Y,N,N,Y,N,1순위,기타지역,114.0,550.0,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,541247514.4699912
208,N,Y,Y,N,N,Y,N,1순위,해당지역,19.0,19.0,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,552845905.1293049
208,N,Y,Y,N,N,Y,N,1순위,기타지역,12.0,79.0,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,552845905.1293049
208,N,Y,Y,N,N,Y,N,1순위,해당지역,9.0,9.0,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,643241392.6206322
208,N,Y,Y,N,N,Y,N,1순위,기타지역,3.0,24.0,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,643241392.6206322
208,N,Y,Y,N,N,Y,N,1순위,해당지역,70.0,7.0,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,659339894.488088
208,N,Y,Y,N,N,Y,N,1순위,기타지역,33.0,19.44,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,659339894.488088
208,N,Y,Y,N,N,Y,N,1순위,기타지역,1.0,5.5,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,658539894.488088
208,N,Y,Y,N,N,Y,N,1순위,기타지역,3.0,15.0,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,612539796.0953604
208,N,Y,Y,N,N,Y,N,1순위,해당지역,7.0,7.0,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,707839796.0953604
208,N,Y,Y,N,N,Y,N,1순위,기타지역,3.0,21.0,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,707839796.0953604
208,N,Y,Y,N,N,Y,N,1순위,해당지역,40.0,4.44,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,612939758.284592
208,N,Y,Y,N,N,Y,N,1순위,기타지역,23.0,12.06,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,612939758.284592
208,N,Y,Y,N,N,Y,N,1순위,기타지역,8.0,7.5,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,612339758.284592
208,N,Y,Y,N,N,Y,N,1순위,해당지역,140.0,15.56,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,708339758.284592
208,N,Y,Y,N,N,Y,N,1순위,기타지역,65.0,38.73,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,708339758.284592
208,N,Y,Y,N,N,Y,N,1순위,해당지역,20.0,10.0,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,705239758.284592
208,N,Y,Y,N,N,Y,N,1순위,기타지역,3.0,26.0,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,705239758.284592
208,N,Y,Y,N,N,Y,N,1순위,해당지역,49.0,4.45,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,649235443.1968498
208,N,Y,Y,N,N,Y,N,1순위,기타지역,30.0,15.12,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,649235443.1968498
208,N,Y,Y,N,N,Y,N,1순위,기타지역,3.0,15.0,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,648635443.1968498
208,N,Y,Y,N,N,Y,N,1순위,해당지역,38.0,4.22,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,703718787.871131
208,N,Y,Y,N,N,Y,N,1순위,기타지역,10.0,10.31,0.0006666666666666,0.0179333333333333,0.0633333333333333,0.0997666666666666,0.0420333333333333,0.2137,0.5625,4137010800.0,0.5,703718787.871131
512,N,Y,Y,N,N,Y,N,1순위,해당지역,906.0,39.39,0.0773333333333333,0.0010333333333333,0.1595,0.0010333333333333,0.0010333333333333,0.0796333333333333,0.6803,4148011700.0,0.5,492921228.53291976
512,N,Y,Y,N,N,Y,N,1순위,기타지역,790.0,64.26,0.0773333333333333,0.0010333333333333,0.1595,0.0010333333333333,0.0010333333333333,0.0796333333333333,0.6803,4148011700.0,0.5,492921228.53291976
512,N,Y,Y,N,N,Y,N,1순위,해당지역,512.0,22.26,0.0773333333333333,0.0010333333333333,0.1595,0.0010333333333333,0.0010333333333333,0.0796333333333333,0.6803,4148011700.0,0.5,449641212.46080387
512,N,Y,Y,N,N,Y,N,1순위,기타지역,642.0,42.18,0.0773333333333333,0.0010333333333333,0.1595,0.0010333333333333,0.0010333333333333,0.0796333333333333,0.6803,4148011700.0,0.5,449641212.46080387
512,N,Y,Y,N,N,Y,N,1순위,해당지역,163.0,13.58,0.0773333333333333,0.0010333333333333,0.1595,0.0010333333333333,0.0010333333333333,0.0796333333333333,0.6803,4148011700.0,0.5,578296379.7346483
512,N,Y,Y,N,N,Y,N,1순위,기타지역,255.0,41.45,0.0773333333333333,0.0010333333333333,0.1595,0.0010333333333333,0.0010333333333333,0.0796333333333333,0.6803,4148011700.0,0.5,578296379.7346483
512,N,Y,Y,N,N,Y,N,1순위,해당지역,191.0,23.88,0.0773333333333333,0.0010333333333333,0.1595,0.0010333333333333,0.0010333333333333,0.0796333333333333,0.6803,4148011700.0,0.5,577616377.5534327
512,N,Y,Y,N,N,Y,N,1순위,기타지역,143.0,39.64,0.0773333333333333,0.0010333333333333,0.1595,0.0010333333333333,0.0010333333333333,0.0796333333333333,0.6803,4148011700.0,0.5,577616377.5534327
512,N,Y,Y,N,N,Y,N,1순위,해당지역,385.0,19.25,0.0773333333333333,0.0010333333333333,0.1595,0.0010333333333333,0.0010333333333333,0.0796333333333333,0.6803,4148011700.0,0.5,516756291.3954114
512,N,Y,Y,N,N,Y,N,1순위,기타지역,390.0,38.91,0.0773333333333333,0.0010333333333333,0.1595,0.0010333333333333,0.0010333333333333,0.0796333333333333,0.6803,4148011700.0,0.5,516756291.3954114
