NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
6245,서울특별시 은평구 응암동,109-22,109,22,드림캐시아2,84.96,202501,15,"68,500",-,9,개인,개인,2011,응암로 305,-,중개거래,서울 은평구,-
6246,서울특별시 강동구 상일동,476,476,0,중앙하이츠,59.94,202501,15,"78,400",-,5,개인,개인,1992,구천면로 557,-,중개거래,"서울 강동구, 서울 송파구",-
6247,서울특별시 송파구 잠실동,19,19,0,잠실엘스,84.8,202501,15,"267,000",-,17,개인,개인,2008,올림픽로 99,-,중개거래,서울 송파구,-
6248,서울특별시 성북구 하월곡동,225,225,0,래미안월곡,59.754,202501,15,"73,000",-,15,개인,법인,2006,오패산로 90,-,중개거래,서울 성북구,-
6249,서울특별시 성북구 하월곡동,225,225,0,래미안월곡,59.754,202501,15,"74,000",-,19,개인,개인,2006,오패산로 90,-,중개거래,서울 성북구,-
6250,서울특별시 성북구 하월곡동,222,222,0,월곡두산위브,59.855,202501,15,"67,000",-,1,개인,개인,2003,오패산로 46,-,중개거래,"경기 김포시, 서울 성북구",-
6251,서울특별시 송파구 잠실동,19,19,0,잠실엘스,59.96,202501,15,"200,000",-,1,개인,개인,2008,올림픽로 99,-,중개거래,서울 송파구,-
6252,서울특별시 송파구 잠실동,35,35,0,트리지움,59.88,202501,15,"225,500",-,16,개인,개인,2007,잠실로 62,-,중개거래,"서울 성동구, 서울 송파구",-
6253,서울특별시 송파구 잠실동,44,44,0,레이크팰리스,59.97,202501,15,"203,000",-,21,개인,개인,2006,잠실로 88,-,중개거래,서울 송파구,-
6254,서울특별시 광진구 광장동,582,582,0,광장힐스테이트,84.96,202501,15,"206,000",1402,13,개인,개인,2012,아차산로 537-17,-,중개거래,서울 광진구,25.01.15
6255,서울특별시 송파구 풍납동,514,514,0,잠실올림픽공원아이파크,59.97,202501,15,"161,700",-,8,개인,개인,2019,올림픽로43길 34,20250212,중개거래,서울 송파구,-
6256,서울특별시 송파구 송파동,243,243,0,래미안송파파인탑,64.66,202501,15,"165,000",-,19,개인,개인,2012,오금로32길 31,-,중개거래,서울 송파구,-
6257,서울특별시 노원구 월계동,18,18,0,한진한화그랑빌,59.94,202501,15,"76,500",-,21,개인,개인,2002,마들로 31,-,중개거래,서울 노원구,-
6258,서울특별시 양천구 목동,935,935,0,진도1,59.84,202501,15,"110,000",101,17,개인,개인,1998,목동서로 264,-,중개거래,서울 양천구,25.01.20
6259,서울특별시 동대문구 이문동,225,225,0,대림e-편한세상,59.958,202501,15,"79,500",-,16,개인,개인,2003,한천로63길 10,-,중개거래,서울 동대문구,-
6260,서울특별시 강동구 고덕동,688,688,0,래미안힐스테이트고덕,84.83,202501,15,"157,000",-,15,개인,개인,2016,아리수로50길 50,-,중개거래,서울 강동구,-
6261,서울특별시 송파구 문정동,150,150,0,올림픽훼밀리타운,158.705,202501,15,"242,000",-,6,개인,개인,1988,중대로 24,-,중개거래,서울 송파구,-
6262,서울특별시 송파구 문정동,19,19,0,문정대우푸르지오2차,84.82,202501,15,"112,000",-,9,개인,개인,2001,송이로32길 37,-,중개거래,서울 송파구,-
6263,서울특별시 송파구 문정동,19,19,0,문정대우푸르지오2차,84.82,202501,15,"112,000",-,9,개인,개인,2001,송이로32길 37,20250205,중개거래,서울 송파구,-
6264,서울특별시 성북구 장위동,320,320,0,래미안장위퍼스트하이,84.94,202501,15,"109,000",-,10,개인,개인,2020,한천로 713,-,중개거래,서울 성북구,-
6265,서울특별시 도봉구 방학동,743,743,0,북한산청호아파트,57.41,202501,15,"46,000",101,1,개인,법인,2022,방학로 112-29,-,직거래,-,25.02.17
6266,서울특별시 은평구 불광동,643,643,0,북한산힐스테이트7차,84.947,202501,15,"105,000",-,6,개인,개인,2011,통일로 796,-,중개거래,서울 은평구,-
6267,서울특별시 은평구 녹번동,283,283,0,래미안베라힐즈,84.98,202501,15,"106,000",213동,3,개인,개인,2019,통일로 630,-,중개거래,서울 은평구,25.02.25
6268,서울특별시 동작구 사당동,105,105,0,사당우성3,84.66,202501,15,"120,000",-,5,개인,개인,1993,동작대로29길 115,-,중개거래,서울 동작구,-
6269,서울특별시 양천구 신정동,1285,1285,0,푸른마을4,84.99,202501,15,"77,000",-,6,개인,개인,2002,신정로7길 60-7,-,중개거래,"대구 수성구, 서울 양천구",-
6270,서울특별시 양천구 신정동,327,327,0,목동신시가지13,70.73,202501,15,"160,000",-,2,개인,개인,1987,목동동로 100,-,중개거래,"서울 양천구, 서울 영등포구",-
6271,서울특별시 양천구 신정동,327,327,0,목동신시가지13,98.63,202501,15,"208,000",-,5,개인,개인,1987,목동동로 100,-,중개거래,서울 양천구,-
6272,서울특별시 도봉구 쌍문동,59,59,0,한양2,48.96,202501,15,"35,900",-,9,개인,개인,1988,해등로 231,-,중개거래,서울 도봉구,-
6273,서울특별시 중구 신당동,840,840,0,현대,79.11,202501,15,"86,000",-,5,개인,개인,1993,다산로36길 109,-,중개거래,"서울 성동구, 서울 중구",-
6274,서울특별시 강동구 고덕동,486,486,0,아남1,84.91,202501,15,"104,000",7,8,개인,개인,1996,양재대로 1706,-,직거래,-,25.01.17
6275,서울특별시 강남구 역삼동,757,757,0,역삼래미안,80.87,202501,15,"268,000",-,7,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,-
6276,서울특별시 강북구 미아동,1353,1353,0,에스케이북한산시티,114.85,202501,15,"76,000",-,6,개인,개인,2004,솔샘로 174,-,중개거래,서울 강북구,-
6277,서울특별시 노원구 중계동,588,588,0,양지마을(대림)2,84.88,202501,15,"89,500",-,3,기타,기타,1999,덕릉로73길 28,-,중개거래,서울 노원구,-
6278,서울특별시 노원구 중계동,576,576,0,현대(3차),84.35,202501,15,"76,400",101,3,개인,개인,1992,중계로 172-13,-,중개거래,서울 노원구,25.02.26
6279,서울특별시 양천구 신정동,333,333,0,대림,84.86,202501,15,"105,500",102,15,개인,개인,1992,신목로5길 9,-,중개거래,서울 양천구,25.02.14
6280,서울특별시 강남구 역삼동,835-68,835,68,롯데캐슬노블,176.03,202501,15,"235,000",-,13,개인,개인,2007,도곡로13길 19,-,중개거래,서울 강남구,-
6281,서울특별시 양천구 신정동,325,325,0,목동신시가지11,66.24,202501,15,"143,000",1105,9,개인,개인,1988,목동동로 10,-,중개거래,서울 양천구,25.02.28
6282,서울특별시 양천구 신정동,325,325,0,목동신시가지11,66.24,202501,15,"143,000",-,9,개인,개인,1988,목동동로 10,20250123,중개거래,서울 양천구,-
6283,서울특별시 동대문구 제기동,1212,1212,0,한신아파트,59.84,202501,15,"71,000",-,5,개인,개인,2004,고산자로 534,-,중개거래,서울 동대문구,-
6284,서울특별시 금천구 시흥동,1026,1026,0,남서울힐스테이트,84.697,202501,15,"90,700",-,16,개인,개인,2014,시흥대로 165,-,중개거래,서울 금천구,-
6285,서울특별시 강남구 자곡동,602,602,0,강남자곡아이파크,84.92,202501,15,"159,500",-,6,개인,개인,2014,자곡로 175,-,중개거래,서울 강남구,-
6286,서울특별시 동대문구 용두동,791,791,0,용두두산위브,59.99,202501,15,"98,500",-,11,개인,개인,2009,정릉천동로 16,-,중개거래,서울 동대문구,-
6287,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,84.706,202501,15,"99,000",-,6,개인,개인,2002,연희로 38-20,-,중개거래,서울 서대문구,-
6288,서울특별시 강남구 일원동,615-1,615,1,개포한신,107.6,202501,15,"229,000",-,7,개인,개인,1984,개포로110길 43,-,중개거래,서울 강남구,-
6289,서울특별시 구로구 개봉동,489,489,0,개봉동현대아이파크,84.98,202501,15,"88,500",-,13,개인,개인,2006,개봉로2길 133-15,-,중개거래,서울 구로구,-
6290,서울특별시 중구 신당동,840,840,0,현대,79.11,202501,15,"86,000",-,5,개인,개인,1993,다산로36길 109,20250211,중개거래,"서울 성동구, 서울 중구",-
6291,서울특별시 강동구 명일동,15,15,0,삼익그린2차,66.87,202501,15,"127,000",501,14,개인,개인,1983,고덕로 210,-,중개거래,서울 강동구,25.02.28
6292,서울특별시 강서구 방화동,286-1,286,1,한미(286-1),47.22,202501,15,"40,500",-,3,개인,개인,1988,양천로23길 9,-,중개거래,서울 강서구,-
6293,서울특별시 강서구 방화동,796,796,0,신동아,59.4,202501,15,"57,400",-,10,개인,개인,1995,방화대로37길 15,-,중개거래,서울 강서구,-
6294,서울특별시 동작구 흑석동,340,340,0,롯데캐슬에듀포레,59.8718,202501,15,"158,500",-,6,개인,개인,2018,서달로 123,-,중개거래,서울 동작구,-
6295,서울특별시 중구 신당동,852,852,0,청구e편한세상,59.89,202501,15,"134,500",103,7,개인,개인,2011,청구로 64,-,중개거래,서울 중구,25.02.28
6296,서울특별시 중구 신당동,857,857,0,약수역더시티,19.06,202501,15,"27,900",-,11,개인,개인,2021,동호로7길 14,-,중개거래,서울 중구,-
6297,서울특별시 동대문구 장안동,344-8,344,8,태솔타운(1차),41.67,202501,15,"21,000",-,8,개인,개인,2012,장한로26가길 15,-,직거래,-,25.02.03
6298,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),84.87,202501,15,"93,500",-,12,개인,개인,2003,장안벚꽃로 107,-,중개거래,서울 동대문구,-
6299,서울특별시 송파구 마천동,576,576,0,우방아파트,79.07,202501,15,"87,300",-,4,개인,개인,2002,성내천로 211,-,중개거래,서울 송파구,-
6300,서울특별시 중랑구 면목동,1549,1549,0,용마산모아엘가파크포레,58.66,202501,15,"70,000",102,8,개인,개인,2023,용마산로84길 9-16,-,중개거래,서울 중랑구,25.03.05
6301,서울특별시 중랑구 면목동,1549,1549,0,용마산모아엘가파크포레,84.9,202501,15,"85,370",104,8,개인,개인,2023,용마산로84길 9-16,-,중개거래,서울 중랑구,25.03.06
6302,서울특별시 중구 신당동,844,844,0,남산타운,114.88,202501,15,"128,500",-,1,개인,개인,2002,다산로 32,-,중개거래,서울 중구,-
6303,서울특별시 마포구 공덕동,476,476,0,공덕파크자이,84.996,202501,15,"188,000",-,6,개인,개인,2015,백범로 152,-,중개거래,서울 마포구,-
6304,서울특별시 마포구 염리동,532,532,0,마포프레스티지자이,59.8772,202501,15,"181,000",-,15,개인,개인,2021,대흥로24길 24,-,중개거래,"서울 마포구, 서울 서대문구",-
6305,서울특별시 동작구 신대방동,709,709,0,벽산,59.76,202501,15,"70,000",-,10,개인,개인,1997,여의대방로22길 24,-,중개거래,서울 동작구,-
6306,서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),78.05,202501,15,"416,000",-,4,개인,개인,1977,압구정로 321,-,중개거래,서울 강남구,-
6307,서울특별시 용산구 이촌동,404,404,0,한가람,114.96,202501,15,"230,000",-,1,개인,기타,1998,이촌로65가길 51,-,중개거래,서울 용산구,-
6308,서울특별시 광진구 구의동,611,611,0,구의현대2단지,84.88,202501,15,"145,000",-,13,개인,개인,1996,광나루로56길 32,-,중개거래,서울 광진구,-
6309,서울특별시 성동구 금호동2가,1217,1217,0,래미안하이리버,59.99,202501,15,"145,000",-,16,개인,개인,2012,금호로 107,-,중개거래,서울 성동구,-
6310,서울특별시 강동구 고덕동,693,693,0,고덕그라시움,59.785,202501,15,"154,000",-,10,개인,개인,2019,고덕로 333,-,중개거래,서울 강동구,-
6311,서울특별시 송파구 가락동,111-13,111,13,로즈힐파크(A동),105.77,202501,15,"92,000",-,5,개인,개인,2009,송이로26길 18,-,중개거래,서울 송파구,-
6312,서울특별시 송파구 가락동,913,913,0,헬리오시티,99.6,202501,15,"259,000",-,2,개인,개인,2018,송파대로 345,-,중개거래,서울 송파구,-
6313,서울특별시 용산구 신계동,48,48,0,용산e편한세상,124.08,202501,15,"232,750",-,11,개인,개인,2011,원효로 216,-,중개거래,서울 용산구,-
6314,서울특별시 구로구 개봉동,470,470,0,삼환,84.945,202501,15,"65,000",-,5,개인,개인,1995,남부순환로95길 54,-,중개거래,서울 구로구,-
6315,서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,59.92,202501,15,"229,000",107,8,개인,개인,2020,개포로 264,-,중개거래,서울 강남구,25.02.28
6316,서울특별시 강남구 도곡동,538-3,538,3,래미안도곡카운티,93.07,202501,15,"310,000",107,3,개인,개인,2016,도곡로 320,-,중개거래,서울 강남구,25.01.31
6317,서울특별시 영등포구 신길동,4958,4958,0,보라매에스케이뷰,59.98,202501,15,"133,000",-,22,개인,개인,2020,여의대방로35가길 19,-,중개거래,서울 영등포구,-
6318,서울특별시 강서구 마곡동,744,744,0,마곡엠밸리9단지,59.86,202501,15,"109,000",-,1,개인,개인,2021,공항대로 103,-,중개거래,서울 강서구,-
6319,서울특별시 강서구 마곡동,1478,1478,0,마곡삼성아파트,59.95,202501,15,"60,000",-,1,개인,개인,1998,방화대로34길 113,-,중개거래,서울 강서구,-
6320,서울특별시 강서구 마곡동,422,422,0,신안,84.97,202501,15,"100,000",-,15,개인,개인,1993,양천로30길 123-9,-,직거래,-,-
6321,서울특별시 강남구 도곡동,966,966,0,매봉삼성,83.49,202501,15,"160,000",101,20,개인,개인,1999,언주로 203,-,중개거래,서울 강남구,25.03.06
6322,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),49.56,202501,15,"72,000",-,11,개인,개인,1992,허준로 47,-,중개거래,서울 강서구,-
6323,서울특별시 송파구 풍납동,514,514,0,잠실올림픽공원아이파크,59.97,202501,15,"161,700",-,8,개인,개인,2019,올림픽로43길 34,-,중개거래,서울 송파구,-
6324,서울특별시 강동구 고덕동,693,693,0,고덕그라시움,59.785,202501,15,"145,000",-,8,개인,개인,2019,고덕로 333,-,중개거래,서울 강동구,-
6325,서울특별시 구로구 궁동,143-1,143,1,다청림101동(143-1),84.21,202501,15,"47,500",-,5,개인,개인,2012,오리로22나길 16-9,-,중개거래,서울 구로구,-
6326,서울특별시 구로구 항동,241,241,0,한양수자인에듀힐즈,76.9519,202501,15,"81,000",-,13,개인,개인,2019,항동로 42,-,중개거래,"경기 부천시 원미구, 서울 구로구",-
6327,서울특별시 동대문구 답십리동,808,808,0,대림,59.65,202501,15,"69,500",-,14,개인,개인,2003,답십리로60길 38,-,중개거래,서울 동대문구,-
6328,서울특별시 노원구 상계동,1312,1312,0,수락리버시티3단지,84.81,202501,15,"65,000",302,7,개인,개인,2009,누원로 28,-,직거래,-,25.01.21
6329,서울특별시 노원구 상계동,1355,1355,0,노원센트럴푸르지오,59.996,202501,15,"82,000",106,21,개인,개인,2021,수락산로 12,-,중개거래,서울 노원구,25.02.26
6330,서울특별시 강동구 고덕동,693,693,0,고덕그라시움,84.244,202501,15,"180,000",-,2,개인,개인,2019,고덕로 333,-,중개거래,서울 강동구,-
6331,서울특별시 강남구 논현동,275,275,0,동부센트레빌,114.498,202501,15,"223,500",-,12,개인,개인,2003,언주로116길 6,-,중개거래,서울 강남구,-
6332,서울특별시 동대문구 답십리동,808,808,0,대림,59.65,202501,15,"69,500",-,14,개인,개인,2003,답십리로60길 38,20250205,중개거래,서울 동대문구,-
6333,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",101.65,202501,15,"139,000",-,17,개인,개인,2008,강서로 266,-,중개거래,서울 강서구,-
6334,서울특별시 강서구 화곡동,927-1,927,1,웰라이빌,84.85,202501,15,"53,000",-,11,개인,개인,2000,강서로5나길 104,-,중개거래,서울 강서구,-
6335,서울특별시 동대문구 답십리동,42,42,0,동답한신,44.35,202501,15,"52,300",-,7,개인,개인,1992,답십리로 210-30,-,중개거래,서울 동대문구,-
6336,서울특별시 강동구 성내동,552-1,552,1,한영해시안아파트,64.24,202501,15,"76,900",-,3,개인,개인,2022,성내로 20,-,직거래,-,-
6337,서울특별시 서대문구 홍은동,456,456,0,두산,84.84,202501,15,"67,000",-,11,개인,개인,1997,모래내로 309,-,중개거래,"서울 마포구, 서울 서대문구",-
6338,서울특별시 마포구 창전동,437,437,0,창전래미안,59.94,202501,15,"106,800",-,5,개인,개인,1998,서강로 95,-,중개거래,서울 마포구,-
6339,서울특별시 서대문구 홍제동,469,469,0,인왕산한신휴플러스,84.925,202501,15,"90,000",-,4,개인,개인,2009,통일로 397,-,중개거래,서울 서대문구,25.03.04
6340,서울특별시 성북구 보문동6가,458,458,0,보문파크뷰자이,59.81,202501,15,"90,000",114동,8,개인,개인,2017,보문사길 111,-,중개거래,서울 성북구,25.02.24
6341,서울특별시 노원구 월계동,927,927,0,한일2,84.846,202501,15,"58,000",-,5,개인,개인,2000,석계로13길 6-10,20250124,중개거래,서울 노원구,-
6342,서울특별시 중구 신당동,844,844,0,남산타운,84.88,202501,15,"128,000",-,12,개인,개인,2002,다산로 32,-,중개거래,서울 중구,-
6343,서울특별시 강동구 고덕동,688,688,0,래미안힐스테이트고덕,84.9,202501,15,"160,000",-,5,개인,개인,2016,아리수로50길 50,-,중개거래,서울 강동구,-
6344,서울특별시 노원구 상계동,1255,1255,0,은빛1단지,49.77,202501,15,"43,200",108,15,개인,개인,1998,동일로245길 162,-,중개거래,서울 노원구,25.02.27
6345,서울특별시 강서구 등촌동,702,702,0,주공10,58.14,202501,15,"73,000",-,15,개인,개인,1995,화곡로63가길 71,-,중개거래,서울 강서구,-
6346,서울특별시 금천구 독산동,1007-13,1007,13,e편한세상독산더타워,59.6222,202501,15,"73,000",-,25,개인,개인,2019,범안로 1212,-,중개거래,서울 금천구,-
6347,서울특별시 금천구 독산동,333-24,333,24,중앙아파트,35.61,202501,15,"21,700",-,6,개인,개인,1989,범안로15길 65,-,중개거래,서울 금천구,25.02.07
6348,서울특별시 강동구 암사동,419,419,0,암사동한솔,113.14,202501,15,"81,500",104,8,개인,개인,2002,암사19길 25,-,중개거래,서울 강동구,25.02.28
6349,서울특별시 강동구 암사동,419,419,0,암사동한솔,113.14,202501,15,"81,500",-,8,개인,개인,2002,암사19길 25,20250115,직거래,-,-
6350,서울특별시 금천구 독산동,711-2,711,2,금천현대,59.82,202501,15,"58,200",-,11,개인,개인,2002,벚꽃로 73,-,중개거래,서울 금천구,-
6351,서울특별시 강동구 암사동,414-2,414,2,롯데캐슬퍼스트,59.99,202501,15,"125,000",-,24,개인,개인,2008,고덕로 131,-,중개거래,서울 강동구,-
6352,서울특별시 강서구 염창동,290,290,0,벽산늘푸른,59.97,202501,15,"65,300",-,12,개인,개인,1998,양천로63길 52,-,중개거래,서울 강서구,-
6353,서울특별시 강서구 염창동,257,257,0,리버펠리스1동,142.42,202501,15,"135,000",1,14,개인,개인,2001,양천로77길 43,-,직거래,-,25.02.10
6354,서울특별시 노원구 상계동,1296,1296,0,상록수1단지,53.656,202501,15,"39,000",102,1,개인,개인,2002,동일로239나길 31,-,중개거래,서울 노원구,25.02.28
6355,서울특별시 송파구 신천동,17,17,0,파크리오,59.86,202501,15,"199,000",-,2,개인,개인,2008,올림픽로 435,-,중개거래,서울 송파구,-
6356,서울특별시 송파구 신천동,17,17,0,파크리오,59.95,202501,15,"195,000",-,4,개인,개인,2008,올림픽로 435,-,중개거래,서울 송파구,-
6357,서울특별시 송파구 신천동,17,17,0,파크리오,84.79,202501,15,"247,500",-,26,개인,개인,2008,올림픽로 435,-,중개거래,서울 송파구,-
6358,서울특별시 마포구 서교동,487,487,0,대우미래사랑,57.36,202501,15,"54,700",-,4,개인,개인,2005,월드컵북로5나길 18,-,중개거래,서울 마포구,-
6359,서울특별시 은평구 진관동,62,62,0,은평스카이뷰자이,84.3363,202501,15,"107,000",-,10,개인,개인,2019,통일로 1034,-,중개거래,서울 은평구,-
6360,서울특별시 강남구 청담동,108,108,0,청담건영,84.595,202501,15,"260,000",-,7,개인,개인,1994,도산대로89길 49,-,중개거래,서울 강남구,-
6361,서울특별시 성동구 하왕십리동,1070,1070,0,센트라스,59.95,202501,15,"140,000",-,5,개인,개인,2016,왕십리로 410,-,중개거래,서울 성동구,-
6362,서울특별시 서대문구 홍제동,460,460,0,인왕산현대,59.93,202501,15,"70,000",107,3,개인,개인,2000,통일로34길 46,-,중개거래,서울 서대문구,25.02.20
6363,서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202501,15,"86,500",-,5,개인,개인,2003,숭인로2길 61,20250117,중개거래,서울 성북구,-
6364,서울특별시 성북구 길음동,1280,1280,0,길음뉴타운2단지푸르지오,59.99,202501,15,"68,000",-,15,개인,개인,2005,길음로 119,-,중개거래,서울 성북구,-
6365,서울특별시 노원구 월계동,322-1,322,1,성원(사슴4),39.6,202501,15,"36,500",-,13,개인,개인,1995,마들로3길 37,-,중개거래,서울 노원구,-
6366,서울특별시 성북구 정릉동,1017,1017,0,쌍용2,59.9,202501,14,"52,500",-,10,개인,개인,1999,북악산로 847,-,중개거래,서울 성북구,-
6367,서울특별시 영등포구 당산동4가,98,98,0,브라운스톤당산,84.039,202501,14,"117,000",-,8,개인,개인,2015,영신로55길 8,-,중개거래,서울 영등포구,-
6368,서울특별시 동대문구 장안동,334-3,334,3,태솔아파트5차,54.36,202501,14,"45,500",-,8,개인,개인,2020,답십리로 314,-,중개거래,서울 동대문구,25.02.17
6369,서울특별시 서대문구 홍제동,463,463,0,문화촌현대,84.99,202501,14,"77,000",-,16,개인,개인,2002,문화촌길 6-24,-,중개거래,서울 서대문구,-
6370,서울특별시 광진구 구의동,611,611,0,구의현대2단지,84.91,202501,14,"150,000",-,5,개인,개인,1996,광나루로56길 32,-,중개거래,서울 광진구,-
6371,서울특별시 구로구 고척동,296,296,0,대우,59.97,202501,14,"54,800",-,5,개인,개인,1999,고척로52길 48,-,중개거래,서울 구로구,-
6372,서울특별시 동대문구 청량리동,205-755,205,755,청량리신주,84.45,202501,14,"27,800",-,2,개인,개인,2004,회기로8길 37,-,중개거래,서울 동대문구,25.02.07
6373,서울특별시 구로구 구로동,1267,1267,0,신도림태영타운,84.87,202501,14,"106,000",102,21,개인,개인,2000,새말로 93,-,중개거래,서울 구로구,25.02.26
6374,서울특별시 서초구 반포동,01월 18일,18,1,래미안퍼스티지,84.93,202501,14,"427,000",107,15,개인,개인,2009,반포대로 275,-,중개거래,서울 서초구,25.02.10
6375,서울특별시 강남구 역삼동,709-5,709,5,테헤란아이파크,84.641,202501,14,"260,000",-,8,개인,개인,2014,테헤란로52길 16,-,중개거래,"서울 강남구, 서울 강동구",-
6376,서울특별시 서대문구 대현동,144,144,0,신촌럭키,83.38,202501,14,"98,000",-,7,개인,개인,1999,이화여대길 50-12,-,중개거래,서울 서대문구,-
6377,서울특별시 구로구 신도림동,638,638,0,우성5,79.56,202501,14,"80,000",501,5,개인,개인,1994,신도림로21길 21,-,중개거래,서울 구로구,25.03.05
6378,서울특별시 성동구 옥수동,528,528,0,옥수파크힐스101동~116동,84.3,202501,14,"198,000",-,12,개인,개인,2016,매봉길 50,-,중개거래,서울 성동구,-
6379,서울특별시 중랑구 면목동,1522,1522,0,두산4,84.87,202501,14,"81,000",-,23,개인,개인,2000,면목로35길 63,-,중개거래,서울 중랑구,-
6380,서울특별시 중랑구 상봉동,500,500,0,프레미어스엠코,111.56,202501,14,"130,000",-,42,개인,개인,2013,망우로 353,-,중개거래,서울 중랑구,-
6381,서울특별시 성동구 금호동4가,1550,1550,0,브라운스톤2차,84.98,202501,14,"137,500",-,7,개인,개인,2010,동호로 93,-,중개거래,"서울 성동구, 서울 중구",-
6382,서울특별시 영등포구 양평동3가,24,24,0,삼천리,84.94,202501,14,"100,000",101,11,개인,개인,2000,선유서로 115,-,중개거래,서울 영등포구,25.01.24
6383,서울특별시 중랑구 신내동,656,656,0,화성.두산아파트,66.96,202501,14,"60,000",-,13,개인,개인,1995,신내로 155,-,중개거래,서울 중랑구,-
6384,서울특별시 서대문구 홍은동,22,22,0,유원,64.26,202501,14,"49,000",-,10,개인,개인,1987,홍은중앙로1길 33,-,중개거래,서울 서대문구,-
6385,서울특별시 성동구 금호동2가,1,1,0,신금호파크자이,84.98,202501,14,"185,000",-,14,개인,개인,2016,금호로 173,-,중개거래,서울 성동구,-
6386,서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,84.83,202501,14,"297,500",-,23,개인,개인,2020,개포로 264,-,중개거래,서울 강남구,-
6387,서울특별시 종로구 연건동,195-10,195,10,이화에수풀,16.98,202501,14,"17,700",이화에수풀,8,법인,개인,2014,대학로 47,-,중개거래,서울 성북구,25.02.20
6388,서울특별시 영등포구 대림동,1132,1132,0,영등포자이르네,49.01,202501,14,"61,000",-,4,개인,개인,2022,시흥대로 625,-,중개거래,서울 영등포구,-
6389,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),39.6,202501,14,"59,800",-,14,개인,개인,1992,허준로 47,-,중개거래,서울 강서구,-
6390,서울특별시 강서구 가양동,1485,1485,0,가양6단지,39.6,202501,14,"59,990",-,12,개인,개인,1992,허준로 175,-,중개거래,서울 강서구,-
6391,서울특별시 강서구 가양동,1474,1474,0,대림경동아파트,131.4,202501,14,"120,000",104,10,개인,개인,1993,허준로 121,-,중개거래,서울 강서구,25.02.03
6392,서울특별시 송파구 오금동,114-29,114,29,한두리,68.7,202501,14,"47,000",-,4,개인,개인,2004,마천로 193,-,직거래,-,25.01.22
6393,서울특별시 송파구 오금동,11,11,0,현대백조,114.36,202501,14,"120,000",-,5,개인,개인,1997,양재대로72길 15,-,중개거래,서울 송파구,-
6394,서울특별시 송파구 오금동,01월 06일,1,6,에스아이팰리스송파올림픽공원,16.6,202501,14,"22,000",-,10,개인,개인,2021,양재대로 1158,-,중개거래,서울 송파구,25.01.14
6395,서울특별시 성북구 돈암동,609-1,609,1,한진(609-1),113.67,202501,14,"84,500",-,14,개인,개인,1998,성북로4길 52,-,중개거래,서울 성북구,-
6396,서울특별시 송파구 신천동,17,17,0,파크리오,84.9,202501,14,"220,000",-,3,개인,개인,2008,올림픽로 435,-,중개거래,서울 송파구,-
6397,서울특별시 강서구 화곡동,1139,1139,0,초록,49.77,202501,14,"59,500",-,8,개인,개인,1998,강서로45다길 30-27,-,중개거래,서울 강서구,-
6398,서울특별시 송파구 신천동,17,17,0,파크리오,84.97,202501,14,"244,500",-,9,개인,개인,2008,올림픽로 435,-,중개거래,서울 송파구,-
6399,서울특별시 성동구 마장동,768-1,768,1,아트리움,93.05,202501,14,"61,000",-,4,개인,개인,2004,마장로39길 36,-,중개거래,서울 성동구,-
6400,서울특별시 송파구 방이동,212-8,212,8,코오롱아파트,84.95,202501,14,"140,000",-,4,개인,개인,1991,오금로31길 27,-,중개거래,"서울 강동구, 서울 송파구",-
6401,서울특별시 송파구 신천동,17,17,0,파크리오,59.95,202501,14,"199,000",-,2,개인,개인,2008,올림픽로 435,-,중개거래,서울 송파구,-
6402,서울특별시 강서구 등촌동,688,688,0,주공3,58.14,202501,14,"69,500",-,1,개인,개인,1995,강서로56나길 37,-,중개거래,서울 강서구,-
6403,서울특별시 마포구 아현동,738,738,0,마포트라팰리스2차,104.89,202501,14,"143,000",-,11,개인,개인,2008,마포대로 201,-,중개거래,서울 마포구,-
6404,서울특별시 서초구 우면동,788,788,0,엘에이치서초4단지,84.99,202501,14,"135,000",402,12,개인,개인,2013,양재대로2길 33,-,중개거래,서울 서초구,25.01.17
6405,서울특별시 서초구 우면동,773,773,0,서초힐스,84.96,202501,14,"150,500",-,12,개인,개인,2012,양재대로2길 90,-,중개거래,서울 서초구,-
6406,서울특별시 송파구 신천동,17,17,0,파크리오,84.9,202501,14,"207,000",-,5,개인,개인,2008,올림픽로 435,-,중개거래,서울 송파구,-
6407,서울특별시 성북구 길음동,1283,1283,0,길음뉴타운6단지(래미안),59.373,202501,14,"91,500",-,6,개인,개인,2007,길음로 16,-,중개거래,서울 성북구,-
