지역,법정동,거래금액_2020,거래금액_2021,거래금액_2022,거래금액_2023,거래금액_2024,거래금액_2025
경기,동천동,85525.0,113484.6153846154,71083.33333333333,83911.76470588235,91380.43478260867,90740.3846153846
경기,동패동,34459.230769230766,48400.0,49441.66666666666,50002.17391304348,49403.44827586207,54210.256410256414
경기,마도면 두곡리,14000.0,14700.0,,,,19000.0
경기,마두동,46276.0162601626,63478.94736842105,62437.5,60777.77777777778,42708.82352941176,51913.63636363636
경기,마북동,59465.53398058253,68977.77777777778,47166.66666666666,61587.5,58973.68421052631,50644.117647058825
경기,마산동,48944.444444444445,49762.8275862069,39886.66666666666,41640.71428571428,39991.66666666666,40604.76190476191
경기,마장면 덕평리,,3300.0,,,,
경기,마장면 오천리,24600.0,44000.0,8300.0,35433.333333333336,35200.0,30250.0
경기,마평동,19311.53846153846,32050.0,34500.0,29600.0,22000.0,20450.0
경기,만송동,30557.14285714286,49000.0,26600.0,21650.0,33200.0,31685.714285714286
경기,망월동,91235.9813084112,106256.25,75866.66666666667,85298.27586206897,92011.90476190476,88616.07142857143
경기,망포동,68199.73821989528,75590.47619047618,59325.86206896552,60042.857142857145,66259.42028985507,63937.6404494382
경기,매교동,28533.33333333333,27650.0,22380.98901098901,43725.0,67247.05882352941,74509.52380952382
경기,매산동,22850.0,,,,19000.0,22875.0
경기,매산로1가,7950.0,,,,7000.0,7500.0
경기,매산로2가,52930.769230769234,99000.0,55000.0,,68750.0,61750.0
경기,매산로3가,20100.0,45200.0,,,,39000.0
경기,매송면 천천리,,15000.0,,,,
경기,매탄동,45991.23222748815,57111.53846153846,48893.47826086957,40319.16666666666,51758.333333333336,48505.73770491804
경기,매화동,14075.0,22000.0,,19580.0,11500.0,20200.0
경기,멱곡동,16600.0,,,,,16450.0
경기,모현읍 왕산리,23400.0,,,,27010.0,37597.142857142855
경기,모현읍 일산리,28057.14285714286,34900.0,,36500.0,28500.0,27150.0
경기,목감동,39900.0,38800.0,52833.333333333336,44650.0,59433.333333333336,77000.0
경기,목동,58562.857142857145,73120.0,51409.375,56374.28571428572,64458.82352941176,59980.48780487805
경기,목동동,46100.44642857143,59943.333333333336,40565.90909090909,47400.0,50188.09523809524,46086.04651162791
경기,목현동,29700.0,,,,,30000.0
경기,문발동,32860.0,41000.0,,,34500.0,
경기,문산읍 당동리,25650.298507462685,32955.555555555555,28712.5,24311.0,22145.83333333333,22686.666666666668
경기,문산읍 문산리,17957.69230769231,21350.0,13600.0,22616.666666666668,18562.5,12500.0
경기,문산읍 선유리,17939.354838709678,23038.88888888889,21850.0,21933.33333333333,19655.0,22315.384615384617
경기,문형동,25270.0,38625.0,23666.666666666668,29400.0,29400.0,21771.42857142857
경기,미산동,32260.0,8000.0,15000.0,20250.0,33166.666666666664,50000.0
경기,미양면 보체리,11175.0,12800.0,12000.0,,,9800.0
경기,미양면 양변리,,,4500.0,5320.0,5075.0,5300.0
경기,민락동,29992.265193370167,43801.851851851854,33960.0,30638.70967741936,37756.25,31222.549019607843
경기,박달동,41238.46153846154,58800.0,45700.0,52033.333333333336,44252.94117647059,43968.75
경기,반송동,65631.58878504673,49478.47826086957,53481.08108108108,59083.4375,71337.83783783784,67418.26923076923
경기,반월동,50678.0,68880.0,43366.1,54418.181818181816,57062.857142857145,53902.63157894737
경기,반정동,,,57000.0,,68140.0,
경기,배곧동,53459.22330097087,66930.0,47590.21739130434,51521.66666666666,54544.444444444445,49782.77777777778
경기,백사면 모전리,15900.0,12550.0,,,13756.0,15000.0
경기,백사면 조읍리,8766.666666666666,8300.0,,10000.0,10800.0,10633.333333333334
경기,백석동,43469.26605504588,54933.333333333336,50433.333333333336,48306.25,61150.0,37396.89473684211
경기,백석읍 가업리,13870.0,24850.0,13000.0,17000.0,16000.0,12900.0
경기,백석읍 방성리,11850.0,12150.0,19000.0,15850.0,,16066.666666666666
경기,백석읍 복지리,16758.064516129034,22516.666666666668,10000.0,24000.0,17466.666666666668,19357.14285714286
경기,백석읍 오산리,11540.0,19650.0,15850.0,18000.0,,14000.0
경기,백암면 근창리,9500.0,7650.0,,,,8600.0
경기,백현동,182600.0,203350.0,182500.0,163700.0,227000.0,216166.66666666663
경기,법원읍 가야리,6950.0,8750.0,9500.0,6825.0,,8850.0
경기,법원읍 법원리,,15900.0,,,,7000.0
경기,별내동,77038.88888888889,94625.0,69571.42857142857,64256.25,73405.26315789473,69832.43243243243
경기,별내면 청학리,25408.33333333333,34833.333333333336,24333.33333333333,28277.777777777777,27500.0,28790.90909090909
경기,별양동,143688.23529411765,199000.0,135900.0,167325.0,219416.66666666663,191563.3333333333
경기,병점동,30200.0,40891.66666666666,31991.666666666668,36773.52941176471,37748.75,37593.07692307692
경기,보개면 기좌리,9250.0,,,11000.0,,
경기,보라동,42998.14814814815,57142.857142857145,47125.0,47386.66666666666,43292.857142857145,42182.35294117647
경기,보산동,6300.0,,,8000.0,,5500.0
경기,보정동,86621.01449275362,112150.0,79125.0,93785.71428571428,78721.42857142857,83100.0
경기,본오동,24495.20547945205,44215.38461538462,29337.5,41469.230769230766,30711.764705882357,36000.0
경기,봉담읍 내리,,,,,48350.0,48500.0
경기,봉담읍 동화리,29035.185185185182,38320.0,35060.0,36055.55555555556,40122.22222222222,38036.36363636364
경기,봉담읍 상리,24390.90909090909,46920.0,28500.0,29863.636363636364,31900.0,38785.71428571428
경기,봉담읍 수기리,,,17000.0,,,
경기,봉담읍 수영리,32320.83333333333,63000.0,32650.0,33020.0,34871.42857142857,32542.85714285714
경기,봉담읍 와우리,31421.21212121212,27403.33333333333,31128.571428571428,28859.090909090908,32045.0,33889.393939393936
경기,봉담읍 유리,14000.0,25000.0,,25000.0,20000.0,22250.0
경기,봉산동,8366.666666666666,,,12900.0,9000.0,12000.0
경기,부곡동,50771.42857142857,76000.0,,52250.0,56000.0,55733.333333333336
경기,부림동,141220.58823529413,215000.0,120000.0,145400.0,162922.22222222222,192575.0
경기,부발읍 가산리,9700.0,11400.0,,11700.0,,10800.0
경기,부발읍 마암리,12500.0,9750.0,,,9800.0,
경기,부발읍 무촌리,17000.0,4500.0,4800.0,21350.0,,5200.0
경기,부발읍 신원리,,8300.0,5733.333333333333,,11500.0,
경기,부발읍 신하리,16200.0,25380.0,27050.0,19485.714285714286,16700.0,20175.0
경기,부발읍 아미리,29942.06349206349,16875.0,26666.666666666668,32700.0,33100.0,32925.0
경기,부발읍 응암리,7942.857142857143,11860.714285714286,8750.0,8410.0,7750.0,7555.555555555556
경기,부산동,25231.68316831683,39112.5,32197.36842105263,35125.0,33947.6,31507.69230769231
경기,북변동,30500.0,45888.88888888889,26471.42857142857,37481.81818181818,30176.92307692308,31946.42857142857
경기,분당동,103533.33333333331,102000.0,99500.0,104250.0,132500.0,96333.33333333331
경기,비봉면 삼화리,,,,,,39481.333333333336
경기,비봉면 양노리,,25750.0,,,,
경기,비산동,48788.940092165896,56916.66666666666,49686.66666666666,59439.0243902439,60213.670886075946,61282.21276595745
경기,비전동,24581.967213114756,25644.68085106383,29294.444444444445,24339.58333333333,27518.75,23728.0
경기,사동,35953.57142857143,39287.5,45000.0,50705.55555555556,45153.75,40922.619047619046
경기,사리현동,19423.33333333333,18170.0,31000.0,25775.0,30000.0,26250.0
경기,사사동,17971.428571428572,,19000.0,22300.0,,13850.0
경기,사우동,31602.17391304348,45614.28571428572,42311.11111111111,31800.0,41841.66666666666,31962.5
경기,사음동,21000.0,27750.0,,,,
경기,산곡동,53366.66666666666,,,51040.0,48233.333333333336,54955.0
경기,산본동,46810.78328981724,61196.0,47094.117647058825,54350.0,51735.294117647056,50236.98630136986
경기,산북동,15866.666666666666,,,,,
경기,산척동,64032.5,72375.0,55365.21739130434,68934.375,66936.36363636363,63358.82352941176
경기,산현동,57025.0,64500.0,46050.0,50016.66666666666,48316.66666666666,51960.0
경기,삼가동,37411.90476190476,38600.0,29725.0,42400.0,41355.55555555556,38125.0
경기,삼동,25549.242424242424,,46475.0,46960.0,41250.0,45657.142857142855
경기,삼송동,82150.0,,65266.66666666666,68975.0,78083.33333333333,73256.66666666667
경기,삼숭동,19335.50724637681,28973.68421052632,21194.444444444445,20945.652173913044,26291.666666666668,22851.85185185185
경기,삼평동,146624.07407407407,,104666.66666666669,156088.88888888888,174187.5,149486.95652173914
경기,상갈동,38154.6875,53966.66666666666,45000.0,39450.0,42600.0,40633.333333333336
경기,상대원동,38012.121212121216,55600.0,34500.0,38371.42857142857,39500.0,37884.42857142857
경기,상동,14000.0,17500.0,,,,
경기,상패동,6912.5,,10000.0,7066.666666666667,7450.0,9300.0
경기,상하동,37339.68253968254,45090.0,42000.0,36018.181818181816,39041.17647058824,33072.916666666664
경기,상현동,73253.97647058824,85648.0,65220.0,73288.63636363637,75051.6129032258,75288.23529411765
경기,새솔동,53630.55555555556,67333.33333333333,51700.0,52529.41176470588,56105.26315789474,55728.57142857143
경기,생연동,10938.949044585986,14703.333333333334,12779.166666666666,12721.052631578948,11503.846153846154,12448.275862068966
경기,서동,12290.90909090909,19450.0,14566.666666666666,16340.0,19166.666666666668,19466.666666666668
경기,서둔동,51755.0,,38800.0,38150.0,38850.0,40100.0
경기,서정동,16544.904761904763,17425.0,13428.125,16281.25,16042.857142857143,26229.714285714286
경기,서천동,56109.85915492957,67466.66666666667,48400.0,54192.857142857145,59500.0,57683.333333333336
경기,서현동,104173.88059701493,135333.33333333334,83500.0,107031.57894736844,129779.41176470587,119894.11764705884
경기,석수동,58916.5,74142.85714285714,54533.333333333336,54843.75,50892.5,56392.307692307695
경기,석우동,62810.86956521739,69316.66666666667,58089.28571428572,65662.5,64825.0,65230.0
경기,석정동,25135.0,22800.0,9000.0,34833.333333333336,32500.0,25388.88888888889
경기,선단동,15300.0,,21400.0,18700.0,,17400.0
경기,선동,100405.88235294116,120500.0,104500.0,94206.66666666669,90221.42857142857,103581.81818181818
경기,선부동,25369.59064327485,32284.4,29279.166666666668,33491.17647058824,36969.230769230766,32935.0
경기,설악면 선촌리,29000.0,25350.0,,,30500.0,
경기,성남동,44088.88888888889,62600.0,43000.0,80000.0,71500.0,48660.0
경기,성복동,93119.23076923077,113458.33333333331,88291.66666666667,90147.5,95785.47619047618,101310.63829787234
경기,성사동,39297.5,38600.0,47233.333333333336,33165.38461538462,40950.0,37907.142857142855
경기,성석동,17000.0,,,,27300.0,23100.0
경기,성포동,30914.06779661017,43762.5,46860.0,35027.27272727273,42050.0,38827.27272727273
경기,세교동,26798.86363636364,38179.41176470588,28347.82608695652,31439.473684210527,32360.0,29414.0
경기,세류동,51677.083333333336,39350.0,48783.333333333336,43077.77777777778,45150.833333333336,41732.142857142855
경기,세종대왕면 신지리,,19000.0,,17000.0,18700.0,
경기,소사동,31656.0,44133.333333333336,40000.0,34008.333333333336,35684.61538461538,37158.21428571428
경기,소하동,74212.76595744681,62678.57142857143,53428.57142857143,61893.75,71616.66666666667,60133.21428571428
경기,소흘읍 송우리,18327.835616438355,28526.0,26937.5,23132.14285714286,23406.666666666668,22091.666666666668
경기,소흘읍 이동교리,15816.666666666666,21000.0,,14800.0,15700.0,12800.0
경기,소흘읍 초가팔리,9504.166666666666,15120.0,12200.0,10250.0,9880.0,12050.0
경기,송내동,14678.358208955224,26083.33333333333,19433.33333333333,16754.545454545456,22815.0,14442.307692307691
경기,송동,61781.25,86400.0,66600.0,70200.0,70200.0,92866.66666666669
경기,송산동,12937.5,25500.0,,28100.0,17650.0,22716.666666666668
경기,송산면 사강리,19566.75,22166.666666666668,,,,
경기,송산면 육일리,18025.0,17900.0,,,20533.33333333333,18200.0
경기,송정동,24390.0,21472.222222222223,24594.444444444445,27927.272727272728,34568.75,31590.90909090909
경기,송죽동,36295.23809523809,38983.333333333336,53875.0,42060.0,43880.0,53042.857142857145
경기,수내동,128897.41379310343,158144.44444444444,114833.33333333331,139750.0,169395.0,160779.3103448276
경기,수암동,16125.0,17700.0,14062.5,17416.666666666668,,6300.0
경기,수진동,52100.0,,,38860.0,,68071.42857142857
경기,수청동,25501.88679245283,41140.0,44500.0,40037.5,34262.5,29400.0
경기,수택동,41479.807692307695,57277.77777777778,68000.0,48698.07692307692,51133.333333333336,58803.125
경기,숭인동,9650.0,15900.0,,19940.0,16500.0,15000.0
경기,식사동,69194.0594059406,95187.5,73375.0,70234.78260869565,70100.0,60750.90909090909
경기,신갈동,48563.15789473684,62525.0,44350.0,48495.66666666666,47267.5,53571.66666666666
경기,신곡동,23575.830258302583,37285.9375,32788.46153846154,31022.80701754386,30805.737704918032,29195.36842105263
경기,신길동,27553.33333333333,38500.0,35820.0,37307.142857142855,40000.0,34911.11111111111
경기,신동,71776.66666666667,,57966.66666666666,65933.33333333333,72180.0,76400.0
경기,신둔면 도봉리,14250.0,21000.0,,,,
경기,신둔면 수광리,,16750.0,,16000.0,10500.0,
경기,신둔면 수하리,20620.0,27100.0,22500.0,,22533.33333333333,22333.33333333333
경기,신봉동,70554.54545454546,79194.13432835821,60281.81818181818,60253.333333333336,72031.81818181818,67011.53846153847
경기,신북면 가채리,6566.666666666667,9600.0,8300.0,7625.0,,4100.0
경기,신북면 기지리,6287.5,6550.0,7712.5,8733.333333333334,7250.0,6057.142857142857
경기,신소현동,18566.666666666668,28500.0,24250.0,22500.0,21660.0,22900.0
경기,신원동,64763.26530612245,73625.0,,58585.71428571428,62041.66666666666,61335.0
경기,신읍동,14957.142857142857,16119.444444444443,10414.285714285714,16050.0,11900.0,12770.0
경기,신장동,66998.03571428571,52841.379310344826,23096.296296296296,39280.17307692308,60617.391304347824,64710.0
경기,신천동,23130.20833333333,28640.0,29500.0,27983.33333333333,30637.5,26672.727272727272
경기,신현동,55808.333333333336,66000.0,55000.0,38800.0,54522.72727272727,57958.82352941176
경기,신흥동,79592.85714285714,90333.33333333331,83022.22222222222,82352.94117647059,82325.0,97552.17391304349
경기,쌍령동,31680.0,45671.42857142857,38200.0,40100.0,34728.57142857143,39262.5
경기,아동동,20373.68421052632,24830.0,21921.42857142857,24977.777777777777,22650.0,22363.793103448275
경기,아양동,6640.625,13155.555555555557,12600.0,11211.111111111111,20058.666666666668,15471.42857142857
경기,안녕동,22521.875,,31666.666666666668,29483.33333333333,24062.5,32825.0
경기,안양동,56758.63636363636,39488.4,50322.91666666666,48184.21052631579,48992.19512195122,56279.891304347824
경기,안중읍 금곡리,8533.333333333334,11560.0,11333.333333333334,10614.285714285714,10600.0,10875.0
경기,안중읍 송담리,24767.5,38975.0,14200.0,29600.0,28000.0,27785.714285714286
경기,안중읍 학현리,,10500.0,,6200.0,,
경기,안중읍 현화리,17526.315789473683,22681.25,23475.0,20620.0,19243.18181818182,19673.529411764703
경기,안흥동,29347.57575757576,33912.5,,32887.5,23475.0,56600.0
경기,야당동,43671.969696969696,61128.125,43185.0,47314.583333333336,48785.71428571428,48113.10344827586
경기,야동동,13301.470588235294,16415.384615384617,15250.0,15883.333333333334,,12100.0
경기,야탑동,87270.42253521127,113013.33333333331,92750.0,71269.23076923077,83532.75862068965,82609.30232558139
경기,양벌동,35763.04347826087,36381.81818181818,30300.0,36542.857142857145,28206.666666666668,30076.92307692308
경기,양산동,37410.34482758621,47666.66666666666,24825.0,51000.0,36666.66666666666,37620.0
경기,양서면 양수리,25877.272727272728,30700.0,52000.0,35687.5,34000.0,
경기,양서면 용담리,30500.0,31900.0,,31000.0,,
경기,양지동,52000.0,,,,58500.0,64500.0
경기,양지면 양지리,20416.666666666668,24000.0,,34150.0,8000.0,22800.0
경기,양촌읍 양곡리,31311.11111111111,39340.0,34400.0,29158.33333333333,30550.0,30900.0
경기,양촌읍 학운리,26111.11111111111,33200.0,27700.0,26000.0,27000.0,26520.0
경기,양평읍 공흥리,18987.5,,22000.0,21000.0,18350.0,17500.0
경기,양평읍 백안리,30695.0,34500.0,,24000.0,29750.0,28000.0
경기,양평읍 양근리,31433.33333333333,25742.85714285714,32780.0,31590.571428571428,36925.0,31475.0
경기,양평읍 창대리,,,,,38666.66666666666,43825.0
경기,어룡동,,,,22750.0,24500.0,
경기,언남동,52759.13513513513,66677.77777777778,51333.333333333336,48200.0,55960.0,57433.333333333336
경기,여수동,86353.33333333333,97300.0,67300.0,87425.0,84780.0,83570.0
경기,역동,67345.65217391304,62000.0,59766.66666666666,67333.33333333333,64833.333333333336,62125.0
경기,역북동,41499.230769230766,50091.25,42750.0,43670.0,43635.0,40972.72727272727
경기,연무동,22192.85714285714,29800.0,27125.0,24000.0,35500.0,42300.0
경기,연양동,15633.333333333334,20000.0,,19125.0,19300.0,17250.0
경기,연천읍 옥산리,,,9500.0,20500.0,24000.0,27325.0
경기,연천읍 차탄리,,,,,,6500.0
경기,연천읍 현가리,,,,,15300.0,
경기,영덕동,57068.98734177216,73035.71428571429,50941.66666666666,48952.77777777778,54194.73684210526,57546.15384615384
경기,영북면 운천리,4900.0,,,,,
경기,영천동,65464.93506493507,78740.47619047618,59165.0,60967.1875,58057.40740740741,63781.48148148148
경기,영통동,44894.59459459459,55252.77777777778,39435.17857142857,41873.84615384616,51129.74647887324,47601.46788990826
경기,영화동,23500.0,16750.0,,22300.0,20000.0,
경기,오남읍 양지리,27690.47619047619,41425.0,28200.0,36255.55555555556,39154.16666666666,38130.0
경기,오남읍 오남리,17149.5,28519.23076923077,21800.0,20372.5,18925.0,22916.176470588234
경기,오목천동,41406.52173913043,56000.0,40542.857142857145,38207.27272727273,47150.0,48612.5
경기,오산동,57549.230769230766,92552.0,64138.09523809524,55617.64705882353,60997.05882352941,65078.57142857143
경기,오성면 숙성리,14000.0,11500.0,,,,
경기,오전동,41683.79746835443,59483.333333333336,48000.0,50539.28571428572,49187.5,50397.142857142855
경기,오학동,19100.0,29943.846153846152,30750.0,31577.777777777777,8316.666666666666,16550.0
경기,옥산동,11979.411764705885,14000.0,13000.0,,9400.0,37950.0
경기,옥정동,32778.740157480315,45986.36363636364,32603.20512820513,39474.32432432433,40396.72131147541,40222.72727272727
경기,와동,,,,35250.0,34000.0,42500.0
경기,와동동,39190.890410958906,56576.19047619047,37533.333333333336,44966.66666666666,44894.117647058825,40182.5
경기,와부읍 덕소리,50365.57377049181,64288.88888888889,40243.75,42620.0,45457.142857142855,46224.24242424242
경기,와부읍 도곡리,50494.28571428572,65100.0,49055.55555555556,41455.55555555556,72526.0,55095.833333333336
경기,왕곡동,32121.052631578947,38350.0,35333.333333333336,40000.0,33500.0,49000.0
경기,외삼미동,49208.333333333336,58950.0,45483.333333333336,49112.5,51800.0,46625.0
경기,용문면 다문리,24112.5,26233.33333333333,20000.0,26285.0,22800.0,24700.0
경기,용문면 마룡리,,,,11000.0,,
경기,용이동,37377.40384615384,43969.04761904762,39928.57142857143,46033.333333333336,42698.27586206896,38343.24324324324
경기,용현동,19611.020408163266,27213.88888888889,27464.285714285717,31918.18181818182,38171.5,30743.478260869564
경기,우만동,42919.29824561404,45425.0,22603.571428571428,44861.11111111111,43757.89473684211,30144.736842105263
경기,우정읍 조암리,19760.0,16800.0,9950.0,13220.0,25100.0,18477.777777777777
경기,운양동,46308.10810810811,56808.4,43562.5,48779.62962962963,48638.88888888889,45179.16666666666
경기,운중동,128237.5,122000.0,107000.0,139125.0,127608.33333333331,126194.73684210528
경기,운학동,,,8900.0,,11500.0,
경기,원곡동,37576.27118644068,45750.0,39583.333333333336,51366.66666666666,49118.181818181816,50840.74074074074
경기,원곡면 반제리,10840.0,15300.0,14100.0,12150.0,11000.0,10400.0
경기,원곡면 외가천리,18250.0,24230.0,,21200.0,13500.0,19025.0
경기,원동,21539.785714285717,31792.105263157893,22269.444444444445,28919.444444444445,27310.29411764706,25647.5
경기,원문동,149225.8064516129,130250.0,116027.77777777778,132000.0,145227.27272727274,169281.25
경기,원천동,75908.23529411765,76444.44444444444,100516.66666666669,86723.07692307692,75409.09090909091,79895.71428571429
경기,원흥동,78207.4074074074,78625.0,66333.33333333333,56533.333333333336,72050.0,71400.0
경기,월곶동,18566.06557377049,29875.0,20647.904761904763,17082.125,18450.0,20976.2
경기,월송동,12711.111111111111,17400.0,12700.0,14742.857142857143,14300.0,14900.0
경기,월피동,23601.470588235294,35188.88888888889,31550.0,28330.0,32858.333333333336,30240.0
경기,유방동,13541.176470588236,23500.0,17650.0,17375.0,17500.0,18314.285714285717
경기,율전동,28998.115942028984,36375.0,37666.66666666666,40694.444444444445,35525.0,37760.86956521739
경기,은계동,12930.76923076923,26066.666666666668,20000.0,23500.0,21000.0,17000.0
경기,은행동,39510.95890410959,37217.857142857145,46929.72972972973,46597.67441860465,51311.53846153846,52697.65625
경기,의정부동,30725.0,13295.714285714286,19119.04761904762,22577.391304347828,25223.529411764703,39965.21739130434
경기,이동,42666.66666666666,50000.0,,42600.0,,50400.0
경기,이동읍 송전리,19587.5,30000.0,28300.0,37666.66666666666,29500.0,33000.0
경기,이동읍 천리,16692.0,24320.0,20850.0,29328.571428571428,23333.33333333333,28550.0
경기,이매동,125476.59574468085,170000.0,110200.0,127833.33333333331,145583.33333333334,127092.0
경기,이목동,60823.52941176471,58000.0,41833.333333333336,57820.0,60255.55555555556,57500.0
경기,이의동,121403.94736842104,137125.0,108825.0,121495.83333333331,145385.7142857143,117776.92307692308
경기,이충동,16971.052631578947,21814.70588235294,19318.42105263158,17455.0,21506.666666666668,21597.5
경기,인계동,31503.508771929824,11017.391304347826,26925.0,33865.74074074074,33796.42857142857,33815.38461538462
경기,인지동,6900.0,7425.0,8500.0,7400.0,7500.0,8566.666666666666
경기,인창동,57062.24489795919,64107.69230769231,54950.0,52970.58823529412,65377.5,58382.5
경기,일동면 기산리,6000.0,19750.0,16900.0,7400.0,26000.0,18000.0
경기,일산동,35981.95718654434,44033.72093023256,36846.0,38157.142857142855,39026.470588235294,38221.333333333336
경기,일죽면 송천리,,11133.333333333334,14166.666666666666,14166.666666666666,11500.0,12200.0
경기,일직동,121155.0,110000.0,97625.0,110166.66666666669,110928.57142857143,107750.0
경기,입북동,33960.0,68000.0,,43150.0,44080.0,49050.0
경기,장곡동,25320.83333333333,41331.25,24157.14285714286,26883.33333333333,47445.454545454544,34361.76470588235
경기,장기동,49636.76470588235,57409.09090909091,49223.52941176471,45266.66666666666,48261.11111111111,44390.67796610169
경기,장당동,23749.772727272728,27625.0,25833.33333333333,29800.0,26044.444444444445,21675.0
경기,장상동,16500.0,,,,25500.0,
경기,장안동,25044.444444444445,43000.0,37666.66666666666,33933.333333333336,33300.0,31540.0
경기,장안면 사곡리,9500.0,12900.0,,13400.0,14850.0,12000.0
경기,장암동,24592.753623188404,,29150.0,34895.454545454544,28093.33333333333,26775.0
경기,장지동,58566.66666666666,63616.66666666666,55906.66666666666,59500.0,59760.95238095238,63163.04347826087
경기,장항동,53006.25,76350.0,54240.0,70666.66666666667,86047.05882352941,65740.0
경기,장현동,23333.33333333333,,39480.0,42083.333333333336,46109.09090909091,51711.76470588235
경기,장호원읍 노탑리,,5300.0,11700.0,8300.0,,
경기,장호원읍 장호원리,8400.0,15000.0,,7400.0,,16500.0
경기,장호원읍 진암리,18100.0,12262.5,15325.0,10520.0,16458.333333333332,17250.0
경기,장흥면 부곡리,21371.42857142857,26750.0,29700.0,31900.0,36775.0,35833.333333333336
경기,장흥면 일영리,22450.0,25000.0,35000.0,24000.0,,25250.0
경기,적성면 구읍리,11000.0,,,,,
경기,적성면 마지리,,,,,,5300.0
경기,전곡읍 은대리,11000.0,,29000.0,19750.0,27000.0,9650.0
경기,전곡읍 전곡리,10382.35294117647,9530.0,8375.0,8300.0,13925.0,14630.588235294115
경기,점봉동,10925.555555555557,14266.666666666666,9500.0,13900.0,17500.0,12858.333333333334
경기,정남면 덕절리,,,,,17000.0,19700.0
경기,정남면 발산리,9912.5,11580.0,10500.0,11525.0,14160.0,9850.0
경기,정왕동,19919.342857142856,31215.686274509804,23921.62162162162,25811.827956989247,25507.40740740741,26715.303030303032
경기,정자동,70890.45197740113,93267.74193548386,60576.206896551725,75630.76923076923,89625.20202020202,84393.1654676259
경기,조남동,53750.0,64062.5,49700.0,53525.0,49270.0,48300.0
경기,조리읍 대원리,23242.59259259259,35677.77777777778,,27033.33333333333,26944.444444444445,27862.5
경기,조리읍 봉일천리,16601.136363636364,25756.666666666668,21700.0,12733.333333333334,23871.42857142857,18493.75
경기,조원동,44838.392857142855,45791.66666666666,37600.0,48053.333333333336,47837.5,48811.53846153846
경기,조종면 현리,,,7000.0,,,
경기,주교동,26547.36842105263,25454.0,27100.0,24746.5,32460.0,25000.0
경기,주엽동,38269.36936936937,56543.333333333336,48863.63636363636,45539.13043478261,41870.967741935485,43365.90909090909
경기,죽백동,35948.101265822785,49212.5,38750.0,41580.0,43262.5,41346.66666666666
경기,죽산면 장원리,7583.333333333333,7850.0,10750.0,6550.0,9450.0,9037.5
경기,죽산면 죽산리,,3700.0,,,,
경기,죽율동,32150.0,45610.0,34000.0,36460.0,38833.333333333336,38387.5
경기,죽전동,65267.87439613527,62295.833333333336,53827.5,61566.21621621621,61910.63829787234,65631.66666666667
경기,중동,54362.38095238096,55778.260869565216,44787.5,52122.41379310345,55555.882352941175,51870.58823529412
경기,중리동,15501.866666666669,18275.0,13884.0,23000.0,14057.142857142857,17780.0
경기,중산동,32267.941176470587,45214.28571428572,42216.66666666666,40295.0,35543.75,35523.61111111111
경기,중앙동,120977.77777777778,117250.0,165000.0,138900.0,106584.6153846154,150211.76470588235
경기,증일동,30666.666666666668,47750.0,35500.0,,,
경기,증포동,26113.714285714286,31034.0,29308.33333333333,32935.0,29400.0,29987.5
경기,지곡동,31654.545454545456,43300.0,34333.333333333336,35666.666666666664,,32866.666666666664
경기,지곶동,33075.0,49700.0,52000.0,33000.0,32550.0,30863.636363636364
경기,지동,20284.0,,7500.0,6633.333333333333,39200.0,
경기,지산동,13367.1875,18918.055555555555,27520.0,27443.75,17960.0,20108.33333333333
경기,지제동,,,,76875.0,79500.0,64333.333333333336
경기,지축동,88000.0,119000.0,98000.0,84037.5,79370.0,86880.0
경기,지행동,16844.425087108015,27071.42857142857,23383.33333333333,22172.5,22337.5,19388.46153846154
경기,진건읍 신월리,20000.0,43500.0,,,23000.0,23000.0
경기,진건읍 용정리,17796.428571428572,29875.0,,22900.0,22808.33333333333,23600.0
경기,진건읍 진관리,35500.0,,36000.0,,39000.0,
경기,진안동,24916.666666666668,,23175.0,33240.0,32911.11111111111,31470.0
경기,진위면 가곡리,5100.0,6500.0,7000.0,8800.0,,8350.0
경기,진위면 갈곶리,12050.0,18666.666666666668,21000.0,,13900.0,18000.0
경기,진위면 견산리,5466.666666666667,9478.57142857143,11225.0,10350.0,8860.0,10133.333333333334
경기,진접읍 금곡리,42841.07142857143,56307.142857142855,41610.0,40460.0,46811.11111111111,46518.181818181816
경기,진접읍 내각리,19600.0,36500.0,,,30000.0,26750.0
경기,진접읍 부평리,32806.25,,10500.0,40909.09090909091,38975.0,40140.0
경기,진접읍 연평리,45000.0,63000.0,48000.0,,44000.0,
경기,진접읍 장현리,24612.222222222223,31350.0,24333.33333333333,23787.5,27038.88888888889,29900.0
경기,진접읍 진벌리,22911.11111111111,32000.0,27933.33333333333,22000.0,23000.0,23720.0
경기,진접읍 팔야리,,9000.0,,,,8000.0
경기,창곡동,137898.6301369863,155714.2857142857,107041.66666666669,119977.77777777778,149184.61538461538,141538.88888888888
경기,창우동,67373.86363636363,78300.0,72000.0,60925.0,61107.142857142855,64591.66666666666
경기,창전동,11485.0,15716.666666666666,15966.666666666666,18500.0,19500.0,13633.333333333334
경기,천송동,26541.666666666668,,,44600.0,43000.0,35333.333333333336
경기,천천동,49574.333333333336,52600.0,57100.0,50976.92307692308,51109.52380952381,51764.0
경기,철산동,74838.29787234042,100527.27272727272,76138.46153846153,83425.92592592593,68346.05263157895,84030.90909090909
